timestamp,event,device
0,enter,TABLE
219,quit,TABLE
219,enter,SCREEN
289,quit,SCREEN
290,enter,TABLE
574,quit,TABLE
574,enter,SCREEN
641,quit,SCREEN
642,enter,TABLE
709,quit,TABLE
774,enter,TABLE
909,quit,TABLE
909,enter,SCREEN
975,quit,SCREEN
976,enter,TABLE
1178,quit,TABLE
1178,enter,SCREEN
1314,quit,SCREEN
1315,enter,TABLE
1682,quit,TABLE
1682,enter,SCREEN
1747,quit,SCREEN
1748,enter,TABLE
1815,quit,TABLE
1815,enter,SCREEN
2027,quit,SCREEN
2028,enter,TABLE
2173,quit,TABLE
2173,enter,SCREEN
2241,quit,SCREEN
2242,enter,TABLE
3382,quit,TABLE
3580,enter,SCREEN
3712,quit,SCREEN
3849,enter,SCREEN
3912,quit,SCREEN
3977,enter,SCREEN
4042,quit,SCREEN
4102,enter,SCREEN
4164,quit,SCREEN
4270,enter,SCREEN
4333,grasp,BLOCK
4527,quit,SCREEN
4588,enter,SCREEN
4711,quit,SCREEN
4781,enter,SCREEN
4918,quit,SCREEN
5047,enter,SCREEN
5329,quit,SCREEN
5398,enter,SCREEN
5472,quit,SCREEN
5525,enter,TABLE
7333,quit,TABLE
7390,release,BLOCK
