timestamp,event,device
449,enter,SCREEN
656,quit,SCREEN
758,enter,SCREEN
807,quit,SCREEN
808,enter,TABLE
900,quit,TABLE
1106,enter,TABLE
1202,quit,TABLE
1253,enter,TABLE
1456,quit,TABLE
1612,enter,TABLE
1878,quit,TABLE
2143,enter,TABLE
2252,quit,TABLE
2350,enter,SCREEN
2449,quit,SCREEN
2603,enter,SCREEN
2709,quit,SCREEN
2760,enter,SCREEN
2855,quit,SCREEN
3038,enter,TABLE
3367,quit,TABLE
3557,enter,SCREEN
3714,quit,SCREEN
3765,enter,SCREEN
3933,grasp,BLOCK
4090,quit,SCREEN
4349,enter,TABLE
5190,quit,TABLE
5237,enter,TABLE
5890,release,BLOCK
5950,quit,TABLE
