timestamp,event,device
0,enter,TABLE
214,quit,TABLE
269,enter,TABLE
378,quit,TABLE
815,enter,TABLE
867,quit,TABLE
868,enter,SCREEN
918,quit,SCREEN
919,enter,TABLE
1022,quit,TABLE
1023,enter,SCREEN
1122,quit,SCREEN
1222,enter,SCREEN
1370,quit,SCREEN
1517,enter,SCREEN
1610,quit,SCREEN
1735,enter,TABLE
2045,quit,TABLE
2102,enter,TABLE
2279,quit,TABLE
2369,enter,SCREEN
2468,grasp,BLOCK
2520,quit,SCREEN
2618,enter,SCREEN
2714,quit,SCREEN
2816,enter,SCREEN
2971,quit,SCREEN
2972,enter,TABLE
3083,quit,TABLE
3328,enter,TABLE
4918,release,BLOCK
4978,quit,TABLE
