timestamp,event,device
0,enter,TABLE
159,quit,TABLE
500,enter,TABLE
605,quit,TABLE
929,enter,TABLE
981,quit,TABLE
982,enter,SCREEN
1135,quit,SCREEN
1296,enter,SCREEN
1453,quit,SCREEN
1657,enter,TABLE
1831,quit,TABLE
1887,enter,TABLE
1949,quit,TABLE
2154,enter,SCREEN
2254,quit,SCREEN
2357,enter,SCREEN
2462,quit,SCREEN
2519,enter,SCREEN
2566,grasp,BLOCK
2614,quit,SCREEN
2857,enter,SCREEN
3005,quit,SCREEN
3448,enter,TABLE
3513,quit,TABLE
3923,enter,TABLE
4136,quit,TABLE
4375,enter,SCREEN
4632,quit,SCREEN
4633,enter,TABLE
4688,quit,TABLE
4689,enter,SCREEN
4796,quit,SCREEN
4905,enter,SCREEN
4957,quit,SCREEN
4958,enter,TABLE
5060,quit,TABLE
5212,release,BLOCK
