world_index,world_timestamp,surface_name,event_type
0,-906668.386507,Assembly,enter
0,-906668.386507,Left,enter
0,-906668.386507,Screen,enter
37,-906666.8073039999,Right,enter
41,-906666.64418,Right,exit
52,-906666.20502,Right,enter
131,-906662.5621529999,Right,exit
225,-906658.876787,Assembly,exit
226,-906658.8381159999,Left,exit
227,-906658.801852,Screen,exit
235,-906658.5587309999,Right,enter
236,-906658.522548,Assembly,enter
236,-906658.522548,Left,enter
250,-906657.9266619999,Right,exit
250,-906657.9266619999,Assembly,exit
250,-906657.9266619999,Left,exit
258,-906657.6537469999,Left,enter
258,-906657.6537469999,Screen,enter
259,-906657.617413,Assembly,enter
305,-906655.705463,Assembly,exit
305,-906655.705463,Screen,exit
306,-906655.6653829999,Left,exit
310,-906655.526188,Assembly,enter
310,-906655.526188,Left,enter
311,-906655.4899739999,Right,enter
312,-906655.4476119999,Screen,enter
323,-906655.007855,Right,exit
324,-906654.9713369999,Assembly,exit
325,-906654.9339709999,Screen,exit
331,-906654.714465,Screen,enter
333,-906654.63414,Assembly,enter
362,-906653.482686,Assembly,exit
363,-906653.442437,Screen,exit
366,-906653.333824,Assembly,enter
367,-906653.297529,Right,enter
367,-906653.297529,Screen,enter
376,-906652.922621,Right,exit
376,-906652.922621,Assembly,exit
376,-906652.922621,Screen,exit
378,-906652.839132,Left,exit
381,-906652.727413,Left,enter
382,-906652.6903339999,Assembly,enter
384,-906652.6036439999,Right,enter
387,-906652.472216,Right,exit
388,-906652.419643,Assembly,exit
388,-906652.419643,Left,exit
396,-906652.125397,Assembly,enter
396,-906652.125397,Left,enter
396,-906652.125397,Screen,enter
401,-906651.910602,Assembly,exit
403,-906651.829144,Screen,exit
404,-906651.791473,Left,exit
411,-906651.551806,Assembly,enter
411,-906651.551806,Left,enter
412,-906651.5130889999,Right,enter
462,-906649.399324,Assembly,exit
462,-906649.399324,Left,exit
463,-906649.3585989999,Right,exit
472,-906649.077585,Left,enter
472,-906649.077585,Screen,enter
473,-906649.04154,Assembly,enter
495,-906648.154308,Assembly,exit
496,-906648.114783,Left,exit
496,-906648.114783,Screen,exit
503,-906647.8887179999,Assembly,enter
503,-906647.8887179999,Left,enter
504,-906647.8517959999,Right,enter
504,-906647.8517959999,Screen,enter
511,-906647.562204,Right,exit
512,-906647.5236859999,Assembly,exit
513,-906647.4861199999,Screen,exit
518,-906647.3032699999,Screen,enter
519,-906647.2670209999,Assembly,enter
543,-906646.321519,Assembly,exit
543,-906646.321519,Screen,exit
545,-906646.239283,Left,exit
549,-906646.1076219999,Left,enter
551,-906646.039124,Assembly,enter
553,-906645.9669799999,Right,enter
614,-906643.507354,Right,exit
614,-906643.507354,Assembly,exit
614,-906643.507354,Left,exit
624,-906643.1775829999,Left,enter
625,-906643.140212,Assembly,enter
