device_time_stamp,system_time_stamp,left_gaze_point_on_display_area,left_gaze_point_in_user_coordinate_system,left_gaze_point_validity,left_pupil_diameter,left_pupil_validity,left_gaze_origin_in_user_coordinate_system,left_gaze_origin_in_trackbox_coordinate_system,left_gaze_origin_validity,right_gaze_point_on_display_area,right_gaze_point_in_user_coordinate_system,right_gaze_point_validity,right_pupil_diameter,right_pupil_validity,right_gaze_origin_in_user_coordinate_system,right_gaze_origin_in_trackbox_coordinate_system,right_gaze_origin_validity,timestamp
4115749852,2164205436872,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-73.21324920654297, -60.966529846191406, 900.2579345703125)","(0.6112955808639526, 0.6074165105819702, 1.0105706453323364)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1704792454158
4115760955,2164205447972,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-72.98130798339844, -61.20344924926758, 900.2622680664062)","(0.6109317541122437, 0.607919454574585, 1.0105736255645752)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1704792454170
4115772058,2164205459069,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-72.96963500976562, -61.23161697387695, 900.261962890625)","(0.6109137535095215, 0.6079791188240051, 1.0105750560760498)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1704792454180
4115783161,2164205470165,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-73.41063690185547, -62.298648834228516, 900.1465454101562)","(0.6116405725479126, 0.6102349162101746, 1.0105624198913574)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1704792454191
4115794264,2164205481261,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-72.73981475830078, -62.847557067871094, 900.168212890625)","(0.6105851531028748, 0.6114011406898499, 1.0105730295181274)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1704792454203
4115805367,2164205492357,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-72.70600128173828, -62.91276931762695, 900.1668090820312)","(0.6105327606201172, 0.6115394234657288, 1.0105739831924438)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1704792454239
4115816471,2164205503460,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-72.92681884765625, -63.34627914428711, 900.1201782226562)","(0.6108938455581665, 0.6124551892280579, 1.0105772018432617)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1704792454239
4115827574,2164205514562,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-77.2918472290039, -62.56387710571289, 899.8154296875)","(0.6178238987922668, 0.6107664108276367, 1.0105866193771362)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1704792454239
4115838677,2164205525664,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-77.50670623779297, -62.46908950805664, 899.802001953125)","(0.6181641817092896, 0.6105644106864929, 1.0105836391448975)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1704792454256
4115849780,2164205536766,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-77.05181121826172, -63.093650817871094, 899.8013305664062)","(0.6174536943435669, 0.6118896007537842, 1.0105912685394287)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1704792454258
