timestamp,event,device
0,enter,TABLE
100,quit,TABLE
145,enter,TABLE
247,quit,TABLE
247,enter,SCREEN
416,quit,SCREEN
417,enter,TABLE
529,quit,TABLE
530,enter,SCREEN
588,quit,SCREEN
589,enter,TABLE
644,quit,TABLE
645,enter,SCREEN
698,quit,SCREEN
699,enter,TABLE
868,quit,TABLE
869,enter,SCREEN
925,quit,SCREEN
926,enter,TABLE
982,quit,TABLE
983,enter,SCREEN
1094,quit,SCREEN
1149,enter,SCREEN
1261,quit,SCREEN
1316,enter,SCREEN
1381,quit,SCREEN
1442,enter,SCREEN
1500,quit,SCREEN
1501,enter,TABLE
1731,quit,TABLE
1789,enter,SCREEN
1849,quit,SCREEN
1850,enter,TABLE
1908,quit,TABLE
1909,enter,SCREEN
2153,quit,SCREEN
2154,enter,TABLE
2457,quit,TABLE
2457,enter,SCREEN
2586,quit,SCREEN
2943,enter,TABLE
3340,grasp,BLOCK
4404,quit,TABLE
4616,enter,TABLE
4669,quit,TABLE
4670,enter,SCREEN
4993,quit,SCREEN
5045,enter,SCREEN
5155,quit,SCREEN
5429,enter,TABLE
5534,quit,TABLE
5643,enter,TABLE
5755,quit,TABLE
5813,enter,TABLE
6284,release,BLOCK
6344,quit,TABLE
