timestamp,event,device
0,enter,TABLE
785,quit,TABLE
971,enter,SCREEN
1078,quit,SCREEN
1183,enter,SCREEN
1288,quit,SCREEN
1392,enter,SCREEN
1548,quit,SCREEN
1706,enter,SCREEN
2079,quit,SCREEN
2080,enter,TABLE
2990,quit,TABLE
2990,enter,SCREEN
3156,quit,SCREEN
3214,enter,SCREEN
3433,grasp,BLOCK
3490,quit,SCREEN
3544,enter,SCREEN
3654,quit,SCREEN
3709,enter,SCREEN
3818,quit,SCREEN
3876,enter,SCREEN
4161,quit,SCREEN
4162,enter,TABLE
4261,quit,TABLE
4390,enter,TABLE
6571,release,BLOCK
6631,quit,TABLE
