timestamp,event,device
0,enter,TABLE
231,quit,TABLE
391,enter,TABLE
492,quit,TABLE
551,enter,SCREEN
613,quit,SCREEN
671,enter,SCREEN
836,quit,SCREEN
894,enter,SCREEN
1008,quit,SCREEN
1067,enter,SCREEN
1347,quit,SCREEN
1404,enter,SCREEN
1873,quit,SCREEN
1932,enter,SCREEN
2109,quit,SCREEN
2564,enter,TABLE
2943,quit,TABLE
3269,enter,TABLE
3325,quit,TABLE
3326,enter,SCREEN
3506,quit,SCREEN
3507,enter,TABLE
3627,quit,TABLE
3627,enter,SCREEN
3687,quit,SCREEN
3688,enter,TABLE
4157,quit,TABLE
4157,enter,SCREEN
4307,quit,SCREEN
4727,enter,TABLE
4938,grasp,BLOCK
4993,quit,TABLE
5119,enter,TABLE
5182,quit,TABLE
5299,enter,TABLE
7002,release,BLOCK
7062,quit,TABLE
