gaze_timestamp,world_index,confidence,norm_pos_x,norm_pos_y,base_data,gaze_point_3d_x,gaze_point_3d_y,gaze_point_3d_z,eye_center0_3d_x,eye_center0_3d_y,eye_center0_3d_z,gaze_normal0_x,gaze_normal0_y,gaze_normal0_z,eye_center1_3d_x,eye_center1_3d_y,eye_center1_3d_z,gaze_normal1_x,gaze_normal1_y,gaze_normal1_z
170978.728859,0,1.0,-0.09392136381077795,0.4109305209437566,170978.728859-1,-167.95225251655216,5.860515973364841,74.99254839506571,,,,,,,65.20895766450818,442.5072440388775,145.5296658339394,-0.4663224203621207,-0.8732934561310253,-0.14107423487774742
170978.736896,0,1.0,-0.09932083753403065,0.40710471587449726,170978.736896-1,-168.3661506435093,6.424754671751629,72.90232080282712,,,,,,,65.20895766450818,442.5072440388775,145.5296658339394,-0.46715021661603495,-0.8721649787342518,-0.1452546900622246
170978.744721,0,1.0,-0.09715213237141222,0.40030587770325476,170978.744721-1,-171.32836970650703,7.672107486137747,75.04210111974893,,,,,,,65.20895766450818,442.5072440388775,145.5296658339394,-0.47307465474203036,-0.8696702731054794,-0.1409751294283809
170978.75273699997,0,1.0,-0.09039645856551663,0.4008106470332269,170978.75273699997-1,-172.45853465759018,7.737230048502994,78.52818802833605,,,,,,,65.20895766450818,442.5072440388775,145.5296658339394,-0.47533498464419666,-0.8695400279807489,-0.13400295561120673
170978.760728,1,1.0,-0.08408402985052969,0.40492261062337576,170978.760728-1,-172.14638439829127,7.127472714728043,81.44459490487932,,,,,,,65.20895766450818,442.5072440388775,145.5296658339394,-0.4747106841255989,-0.8707595426482988,-0.12817014185812015
170978.76886799998,1,1.0,-0.08572097949121468,0.4039814600600745,170978.76886799998-1,-172.17890407868535,7.263724449481373,80.6445230628153,,,,,,,65.20895766450818,442.5072440388775,145.5296658339394,-0.4747757234863871,-0.8704870391787922,-0.12977028554224812
170978.77689399998,1,1.0,-0.09256688035105354,0.392119994895362,170978.77689399998-1,-175.3535861746878,9.295317005985822,78.76823401838195,,,,,,,65.20895766450818,442.5072440388775,145.5296658339394,-0.4811250876783918,-0.8664238540657834,-0.13352286363111493
170978.78490199998,1,1.0,-0.09545967128841566,0.39389311551519723,170978.78490199998-1,-174.09545792056804,8.885147120085804,76.93466787319153,,,,,,,65.20895766450818,442.5072440388775,145.5296658339394,-0.4786088311701524,-0.8672441938375832,-0.13718999592149575
170978.796871,1,0.8911530375480652,-0.1055993804114828,0.3871451154302791,170978.796871-1,-174.68560751046397,9.855600033433603,72.98207773552238,,,,,,,65.20895766450818,442.5072440388775,145.5296658339394,-0.47978913034994425,-0.8653032880108876,-0.14509517619683407
170978.80483799998,2,0.0,0.12957405526983115,0.03520831281262338,170978.80483799998-1,-300.3669057167315,191.24087309034525,376.2231831754888,,,,,,,65.20895766450818,442.5072440388775,145.5296658339394,-0.7311517267624793,-0.5025327418970644,0.4613870346830989
