timestamp,event,device
0,enter,TABLE
375,quit,TABLE
800,enter,TABLE
1261,quit,TABLE
1422,enter,SCREEN
1743,quit,SCREEN
1799,enter,SCREEN
1924,quit,SCREEN
1981,enter,TABLE
2036,quit,TABLE
2037,enter,SCREEN
2153,quit,SCREEN
2154,enter,TABLE
2209,quit,TABLE
2210,enter,SCREEN
2439,quit,SCREEN
2440,enter,TABLE
2621,quit,TABLE
2621,enter,SCREEN
2732,quit,SCREEN
2792,enter,SCREEN
2889,quit,SCREEN
2934,enter,TABLE
3398,quit,TABLE
3867,grasp,BLOCK
3921,enter,SCREEN
4027,quit,SCREEN
4080,enter,SCREEN
4295,quit,SCREEN
4388,enter,TABLE
4505,quit,TABLE
4618,enter,TABLE
6762,release,BLOCK
6822,quit,TABLE
