timestamp,event,device
0,enter,TABLE
645,quit,TABLE
805,enter,TABLE
850,quit,TABLE
851,enter,SCREEN
1009,quit,SCREEN
1060,enter,SCREEN
1376,quit,SCREEN
1590,enter,TABLE
1743,quit,TABLE
1853,enter,TABLE
1948,quit,TABLE
2185,enter,SCREEN
2292,quit,SCREEN
2293,enter,TABLE
2347,quit,TABLE
2348,enter,SCREEN
2459,quit,SCREEN
2460,enter,TABLE
2570,quit,TABLE
2571,enter,SCREEN
2739,quit,SCREEN
2740,enter,TABLE
2851,quit,TABLE
2852,enter,SCREEN
2956,quit,SCREEN
2957,enter,TABLE
3055,quit,TABLE
3101,enter,TABLE
3805,grasp,BLOCK
5554,release,BLOCK
5614,quit,TABLE
