timestamp,code
1706102849900,0
1706102853005,1
1706102859074,1
1706102862934,1
1706102869339,1
1706102875701,1
1706102881298,1
1706102886076,1
1706102891565,1
1706102896198,1
1706102901406,1
1706102905173,1
1706102909700,1
1706102912641,2
1706102914575,1
1706102920241,1
