device_time_stamp,system_time_stamp,left_gaze_point_on_display_area,left_gaze_point_in_user_coordinate_system,left_gaze_point_validity,left_pupil_diameter,left_pupil_validity,left_gaze_origin_in_user_coordinate_system,left_gaze_origin_in_trackbox_coordinate_system,left_gaze_origin_validity,right_gaze_point_on_display_area,right_gaze_point_in_user_coordinate_system,right_gaze_point_validity,right_pupil_diameter,right_pupil_validity,right_gaze_origin_in_user_coordinate_system,right_gaze_origin_in_trackbox_coordinate_system,right_gaze_origin_validity,timestamp,gaze_vizualisation_x,gaze_vizualisation_y
4001357019,253483717248,"(0.37352004647254944, 0.5777377486228943)","(-46.49523162841797, 98.91480255126953, 27.95611572265625)",1,4.1035308837890625,1,"(-56.48810577392578, 1.0886458158493042, 863.5885620117188)","(0.5877812504768372, 0.4768349230289459, 0.9308694005012512)",1,"(0.4252121150493622, 0.6463665962219238)","(-27.49227523803711, 85.5792236328125, 23.102367401123047)",1,3.8477325439453125,1,"(-0.7408432960510254, -11.30801773071289, 865.5235595703125)","(0.49609583616256714, 0.5051431655883789, 0.9311955571174622)",1,1705311045493,0.4,0.61
4001368123,253483728351,"(0.3761961758136749, 0.6316432356834412)","(-45.511444091796875, 88.44017791748047, 24.14366340637207)",1,4.1033782958984375,1,"(-56.48685836791992, 1.0976475477218628, 863.6642456054688)","(0.587770938873291, 0.47681549191474915, 0.9310203790664673)",1,"(0.4272513687610626, 0.7101592421531677)","(-26.74261474609375, 73.1833724975586, 18.590639114379883)",1,3.855072021484375,1,"(-0.7706407308578491, -11.301636695861816, 865.5989379882812)","(0.4961446225643158, 0.505126416683197, 0.9313461780548096)",1,1705311045505,0.4,0.67
4001379226,253483739452,"(0.378770649433136, 0.6283169984817505)","(-44.56501770019531, 89.08650970458984, 24.37889862060547)",1,4.0312042236328125,1,"(-56.698768615722656, 1.0559512376785278, 863.7220458984375)","(0.5881145000457764, 0.4769030511379242, 0.9311633110046387)",1,"(0.4226360321044922, 0.7586983442306519)","(-28.439285278320312, 63.75149154663086, 15.157730102539062)",1,3.8714447021484375,1,"(-0.9697694778442383, -11.333685874938965, 865.6708984375)","(0.4964723587036133, 0.5051906108856201, 0.9314911961555481)",1,1705311045516,0.4,0.69
4001390329,253483750553,"(0.38997602462768555, 0.7975506782531738)","(-40.445709228515625, 56.20189666748047, 12.409943580627441)",1,4.058868408203125,1,"(-56.446510314941406, 1.17683744430542, 863.2572021484375)","(0.5877471566200256, 0.4766405522823334, 0.9302030205726624)",1,"(0.4290919005870819, 0.8884046673774719)","(-26.06600570678711, 38.54763412475586, 5.984259605407715)",1,3.891021728515625,1,"(-0.7796434760093689, -11.212592124938965, 865.1887817382812)","(0.49615874886512756, 0.5049427151679993, 0.9305235743522644)",1,1705311045527,0.41,0.84
4001401432,253483761655,"(0.3945368528366089, 0.8329422473907471)","(-38.769073486328125, 49.32478332519531, 9.906867027282715)",1,4.05914306640625,1,"(-56.44538116455078, 1.2966841459274292, 863.3646240234375)","(0.5877319574356079, 0.4763776361942291, 0.9304175972938538)",1,"(0.4273005425930023, 0.9021459221839905)","(-26.72451400756836, 35.87750244140625, 5.012417793273926)",1,3.8893585205078125,1,"(-0.795419454574585, -11.091623306274414, 865.2943115234375)","(0.49618270993232727, 0.5046741366386414, 0.9307314157485962)",1,1705311045538,0.41,0.87
4001412535,253483772755,"(0.39654529094696045, 0.8298583030700684)","(-38.03071975708008, 49.924034118652344, 10.124983787536621)",1,4.101165771484375,1,"(-56.43514633178711, 1.385701298713684, 863.0665283203125)","(0.5877459049224854, 0.476180762052536, 0.9298216700553894)",1,"(0.4313507080078125, 0.9043680429458618)","(-25.23563003540039, 35.445743560791016, 4.855282306671143)",1,3.8978729248046875,1,"(-0.8060360550880432, -10.994778633117676, 864.9946899414062)","(0.49619919061660767, 0.5044699311256409, 0.930129885673523)",1,1705311045550,0.41,0.87
4001423638,253483783858,"(0.39946049451828003, 0.822629988193512)","(-36.95904541015625, 51.32860565185547, 10.636189460754395)",1,4.105438232421875,1,"(-56.47047805786133, 1.458543300628662, 863.014892578125)","(0.5878086686134338, 0.47601962089538574, 0.9297233819961548)",1,"(0.43260928988456726, 0.9077425599098206)","(-24.772953033447266, 34.78998947143555, 4.616634368896484)",1,3.8980255126953125,1,"(-0.8420823812484741, -10.914508819580078, 864.9443359375)","(0.49625739455223083, 0.5042945146560669, 0.9300272464752197)",1,1705311045584,0.42,0.87
4001434741,253483794961,"(0.39922767877578735, 0.8228054642677307)","(-37.04464340209961, 51.29449462890625, 10.623781204223633)",1,4.102630615234375,1,"(-56.475948333740234, 1.5596975088119507, 862.8531494140625)","(0.5878336429595947, 0.4757962226867676, 0.9294017553329468)",1,"(0.43405765295028687, 0.9085056185722351)","(-24.24051284790039, 34.641700744628906, 4.562667369842529)",1,3.9053955078125,1,"(-0.8474993705749512, -10.805663108825684, 864.7817993164062)","(0.4962649345397949, 0.5040600895881653, 0.9296993613243103)",1,1705311045584,0.42,0.87
4001445844,253483806064,"(0.39960384368896484, 0.8329348564147949)","(-36.90636444091797, 49.32621383666992, 9.907377243041992)",1,4.1109466552734375,1,"(-56.49387741088867, 1.617754578590393, 862.8801879882812)","(0.5878594517707825, 0.4756683111190796, 0.9294582605361938)",1,"(0.4274696409702301, 0.9035894274711609)","(-26.66238021850586, 35.59697723388672, 4.910364151000977)",1,3.91729736328125,1,"(-0.8484544157981873, -10.742058753967285, 864.8089599609375)","(0.4962655007839203, 0.503919780254364, 0.9297521710395813)",1,1705311045584,0.41,0.87
4001456948,253483817167,"(0.3980589210987091, 0.8374515771865845)","(-37.47430419921875, 48.44853973388672, 9.588006973266602)",1,4.1217041015625,1,"(-56.50672912597656, 1.6708016395568848, 862.8779907226562)","(0.5878801345825195, 0.47555139660835266, 0.9294556975364685)",1,"(0.425927996635437, 0.9028342962265015)","(-27.2291202545166, 35.743736267089844, 4.963719367980957)",1,3.9340057373046875,1,"(-0.8431966304779053, -10.683579444885254, 864.8067626953125)","(0.4962559938430786, 0.5037916302680969, 0.9297463297843933)",1,1705311045602,0.41,0.87
4001468051,253483828270,"(0.39839836955070496, 0.8267362713813782)","(-37.34951400756836, 50.53068923950195, 10.34586238861084)",1,4.1464996337890625,1,"(-56.530479431152344, 1.7330628633499146, 862.8410034179688)","(0.5879223942756653, 0.47541379928588867, 0.929385244846344)",1,"(0.41830161213874817, 0.8970068097114563)","(-30.03274154663086, 36.87613296508789, 5.375877380371094)",1,3.916473388671875,1,"(-0.8471879363059998, -10.612811088562012, 864.7705078125)","(0.4962615370750427, 0.5036372542381287, 0.9296720027923584)",1,1705311045605,0.41,0.86
4001479154,253483839373,"(0.3991648554801941, 0.82655930519104)","(-37.067710876464844, 50.56504440307617, 10.358362197875977)",1,4.1469268798828125,1,"(-56.56525421142578, 1.7722278833389282, 862.6866455078125)","(0.5879958271980286, 0.4753260314464569, 0.9290817975997925)",1,"(0.424042671918869, 0.8989547491073608)","(-27.922204971313477, 36.49759292602539, 5.23809814453125)",1,3.91204833984375,1,"(-0.863932728767395, -10.566577911376953, 864.6181030273438)","(0.4962886869907379, 0.5035395622253418, 0.9293661117553711)",1,1705311045617,0.41,0.86
4001490257,253483850476,"(0.3986378610134125, 0.82955402135849)","(-37.261451721191406, 49.98316955566406, 10.146493911743164)",1,4.164459228515625,1,"(-56.6091194152832, 1.8087629079818726, 862.6493530273438)","(0.5880717039108276, 0.47524458169937134, 0.9290133118629456)",1,"(0.4235656261444092, 0.8992414474487305)","(-28.097558975219727, 36.44188690185547, 5.217844486236572)",1,3.927459716796875,1,"(-0.883707582950592, -10.52678394317627, 864.5831298828125)","(0.4963206946849823, 0.5034527778625488, 0.9292953014373779)",1,1705311045627,0.41,0.86
4001501360,253483861578,"(0.39786243438720703, 0.8325240015983582)","(-37.54652404785156, 49.40605926513672, 9.936420440673828)",1,4.1626739501953125,1,"(-56.66108322143555, 1.8468881845474243, 862.5823974609375)","(0.5881640911102295, 0.47515925765037537, 0.9288867115974426)",1,"(0.4320691227912903, 0.9025661945343018)","(-24.971508026123047, 35.79584503173828, 4.98268985748291)",1,3.948883056640625,1,"(-0.9104739427566528, -10.485079765319824, 864.5191040039062)","(0.49636420607566833, 0.5033624172210693, 0.9291662573814392)",1,1705311045638,0.41,0.87
4001512463,253483872681,"(0.3968504071235657, 0.8288198113441467)","(-37.91856384277344, 50.125858306884766, 10.198397636413574)",1,4.1721343994140625,1,"(-56.7013053894043, 1.8701592683792114, 862.4339599609375)","(0.58824622631073, 0.4751063585281372, 0.9285958409309387)",1,"(0.4292837977409363, 0.9031995534896851)","(-25.99544906616211, 35.672767639160156, 4.937883377075195)",1,3.9543914794921875,1,"(-0.9296659827232361, -10.458244323730469, 864.3733520507812)","(0.4963957369327545, 0.5033069849014282, 0.9288742542266846)",1,1705311045650,0.41,0.87
