timestamp,event,device
35,enter,TABLE
98,quit,TABLE
196,enter,TABLE
260,quit,TABLE
323,enter,TABLE
436,quit,TABLE
487,enter,TABLE
553,quit,TABLE
712,enter,SCREEN
861,quit,SCREEN
863,enter,SCREEN
1472,quit,SCREEN
1745,enter,TABLE
1898,quit,TABLE
2094,enter,TABLE
2173,quit,TABLE
2196,enter,TABLE
2263,quit,TABLE
2290,enter,TABLE
2384,quit,TABLE
2463,grasp,BLOCK
2499,enter,TABLE
2562,quit,TABLE
2613,enter,TABLE
2758,quit,TABLE
2776,enter,TABLE
2840,quit,TABLE
2842,enter,TABLE
2920,quit,TABLE
3068,enter,TABLE
3130,quit,TABLE
3229,enter,TABLE
3357,quit,TABLE
3800,release,BLOCK
