world_index,world_timestamp,surface_name,event_type
0,346791.010899,Right,enter
0,346791.010899,Assembly,enter
0,346791.010899,Left,enter
144,346797.363036,Right,exit
144,346797.363036,Assembly,exit
144,346797.363036,Left,exit
151,346797.623599,Left,enter
152,346797.663922,Assembly,enter
154,346797.749326,Screen,enter
232,346801.024033,Assembly,exit
232,346801.024033,Screen,exit
233,346801.065876,Left,exit
240,346801.298902,Right,enter
241,346801.333182,Left,enter
242,346801.370818,Assembly,enter
303,346803.776796,Right,exit
303,346803.776796,Assembly,exit
303,346803.776796,Left,exit
311,346804.046843,Left,enter
312,346804.081341,Assembly,enter
313,346804.117998,Screen,enter
335,346805.04617499997,Screen,exit
336,346805.087636,Assembly,exit
337,346805.126483,Left,exit
345,346805.388592,Right,enter
345,346805.388592,Assembly,enter
349,346805.534917,Left,enter
391,346807.12526,Right,exit
391,346807.12526,Assembly,exit
392,346807.166324,Left,exit
397,346807.33109,Left,enter
399,346807.40136,Assembly,enter
400,346807.44074499997,Screen,enter
454,346809.692704,Assembly,exit
454,346809.692704,Screen,exit
455,346809.731485,Left,exit
462,346809.942838,Right,enter
463,346809.97695,Assembly,enter
464,346810.010934,Left,enter
477,346810.493227,Left,exit
478,346810.531384,Right,exit
478,346810.531384,Assembly,exit
486,346810.78659699997,Assembly,enter
486,346810.78659699997,Left,enter
488,346810.867827,Screen,enter
497,346811.28073,Screen,exit
498,346811.326089,Assembly,exit
498,346811.326089,Left,exit
505,346811.550862,Right,enter
505,346811.550862,Assembly,enter
506,346811.586956,Left,enter
528,346812.417013,Right,exit
528,346812.417013,Assembly,exit
528,346812.417013,Left,exit
534,346812.62275,Assembly,enter
534,346812.62275,Left,enter
535,346812.658828,Right,enter
535,346812.658828,Right,exit
536,346812.694485,Screen,enter
551,346813.296123,Right,enter
555,346813.459809,Right,exit
557,346813.543756,Right,enter
558,346813.587868,Right,exit
560,346813.669137,Right,enter
560,346813.669137,Right,exit
572,346814.194793,Assembly,exit
572,346814.194793,Screen,exit
573,346814.238635,Left,exit
578,346814.398858,Right,enter
579,346814.43486,Left,enter
580,346814.46734699997,Assembly,enter
596,346815.069043,Assembly,exit
596,346815.069043,Left,exit
597,346815.108845,Right,exit
605,346815.375503,Left,enter
606,346815.40884499997,Assembly,enter
608,346815.490633,Screen,enter
626,346816.307746,Assembly,exit
626,346816.307746,Left,exit
626,346816.307746,Screen,exit
634,346816.578868,Right,enter
635,346816.610936,Assembly,enter
637,346816.682413,Left,enter
693,346818.756903,Right,exit
693,346818.756903,Assembly,exit
693,346818.756903,Left,exit
701,346819.028056,Left,enter
702,346819.06675,Assembly,enter
703,346819.107527,Screen,enter
716,346819.718737,Right,enter
716,346819.718737,Right,exit
720,346819.906448,Right,enter
720,346819.906448,Right,exit
722,346820.002613,Right,enter
722,346820.002613,Right,exit
724,346820.099305,Right,enter
725,346820.148956,Right,exit
728,346820.288892,Right,enter
733,346820.53148,Right,exit
735,346820.627521,Right,enter
737,346820.720823,Right,exit
737,346820.720823,Assembly,exit
737,346820.720823,Screen,exit
738,346820.759829,Left,exit
743,346820.909679,Right,enter
744,346820.941061,Assembly,enter
745,346820.973797,Left,enter
750,346821.165401,Assembly,exit
750,346821.165401,Left,exit
751,346821.206315,Right,exit
755,346821.339599,Left,enter
757,346821.41421899997,Right,enter
757,346821.41421899997,Assembly,enter
759,346821.500515,Screen,enter
768,346821.9281,Right,exit
770,346822.022135,Right,enter
790,346822.963282,Right,exit
790,346822.963282,Screen,exit
791,346823.006092,Assembly,exit
798,346823.230756,Right,enter
798,346823.230756,Assembly,enter
834,346824.575328,Left,exit
835,346824.612034,Right,exit
835,346824.612034,Assembly,exit
841,346824.79076,Left,enter
842,346824.825732,Assembly,enter
843,346824.862095,Right,enter
844,346824.899642,Right,exit
844,346824.899642,Screen,enter
846,346824.985978,Right,enter
846,346824.985978,Right,exit
864,346825.748072,Assembly,exit
864,346825.748072,Screen,exit
865,346825.788969,Left,exit
871,346825.969523,Right,enter
