timestamp,event,device
292,enter,TABLE
612,quit,TABLE
1359,enter,TABLE
1623,quit,TABLE
1808,enter,TABLE
1854,quit,TABLE
1855,enter,SCREEN
1996,quit,SCREEN
2047,enter,SCREEN
2099,quit,SCREEN
2100,enter,TABLE
2150,quit,TABLE
2151,enter,SCREEN
2201,quit,SCREEN
2202,enter,TABLE
2252,quit,TABLE
2253,enter,SCREEN
2302,quit,SCREEN
2303,enter,TABLE
2449,quit,TABLE
2450,enter,SCREEN
2545,quit,SCREEN
2546,enter,TABLE
2592,quit,TABLE
2593,enter,SCREEN
2678,quit,SCREEN
2796,enter,TABLE
3136,quit,TABLE
3258,enter,SCREEN
3308,grasp,BLOCK
3462,quit,SCREEN
3511,enter,SCREEN
3613,quit,SCREEN
3664,enter,SCREEN
4014,quit,SCREEN
4200,enter,TABLE
5677,release,BLOCK
5737,quit,TABLE
