timestamp,event,device
851,enter,SCREEN
3001,quit,SCREEN
3391,enter,TABLE
3574,quit,TABLE
4500,enter,TABLE
4879,quit,TABLE
5195,enter,SCREEN
6477,quit,SCREEN
6785,enter,SCREEN
6857,quit,SCREEN
6891,enter,TABLE
8207,quit,TABLE
8207,enter,SCREEN
8523,quit,SCREEN
8822,enter,TABLE
11262,quit,TABLE
11370,enter,SCREEN
11456,quit,SCREEN
11500,enter,SCREEN
12301,quit,SCREEN
12346,enter,SCREEN
12433,quit,SCREEN
12617,enter,TABLE
12964,quit,TABLE
13096,enter,TABLE
15304,quit,TABLE
15498,enter,SCREEN
16269,quit,SCREEN
16395,enter,TABLE
16468,quit,TABLE
16508,enter,TABLE
16829,quit,TABLE
16963,enter,SCREEN
17518,quit,SCREEN
17634,enter,TABLE
20037,quit,TABLE
20076,enter,TABLE
20218,quit,TABLE
20349,enter,SCREEN
20694,quit,SCREEN
20962,enter,SCREEN
21219,quit,SCREEN
21285,enter,TABLE
21981,grasp,BLOCK
24316,release,BLOCK
24376,quit,TABLE
