world_index,world_timestamp,surface_name,event_type
0,-823382.0023729999,Right,enter
0,-823382.0023729999,Assembly,enter
0,-823382.0023729999,Left,enter
43,-823380.0472139999,Right,exit
43,-823380.0472139999,Assembly,exit
43,-823380.0472139999,Left,exit
45,-823379.9691219999,Left,enter
45,-823379.9691219999,Left,exit
47,-823379.896496,Assembly,enter
47,-823379.896496,Left,enter
48,-823379.860354,Right,enter
51,-823379.7436149999,Screen,enter
62,-823379.2941249999,Right,exit
67,-823379.1073319999,Right,enter
227,-823372.9295699999,Right,exit
231,-823372.779232,Right,enter
276,-823371.004368,Right,exit
276,-823371.004368,Assembly,exit
277,-823370.96752,Left,exit
277,-823370.96752,Screen,exit
284,-823370.741667,Right,enter
284,-823370.741667,Assembly,enter
284,-823370.741667,Left,enter
293,-823370.324056,Right,exit
293,-823370.324056,Assembly,exit
293,-823370.324056,Left,exit
300,-823370.067958,Screen,enter
301,-823370.031371,Assembly,enter
301,-823370.031371,Left,enter
303,-823369.9568149999,Right,enter
305,-823369.879996,Right,exit
333,-823368.838241,Right,enter
334,-823368.80329,Right,exit
334,-823368.80329,Assembly,exit
335,-823368.766679,Screen,exit
336,-823368.732216,Left,exit
344,-823368.473774,Left,enter
345,-823368.4332679999,Right,enter
345,-823368.4332679999,Assembly,enter
358,-823367.8150299999,Right,exit
359,-823367.773354,Assembly,exit
359,-823367.773354,Left,exit
364,-823367.5926819999,Left,enter
366,-823367.5242819999,Assembly,enter
367,-823367.488411,Screen,enter
374,-823367.2186619999,Assembly,exit
375,-823367.178656,Left,exit
376,-823367.1062909999,Screen,exit
381,-823366.9546599999,Left,enter
382,-823366.919672,Right,enter
382,-823366.919672,Assembly,enter
417,-823365.387777,Right,exit
417,-823365.387777,Assembly,exit
417,-823365.387777,Left,exit
421,-823365.248011,Right,enter
421,-823365.248011,Assembly,enter
421,-823365.248011,Left,enter
428,-823364.973106,Screen,enter
434,-823364.730168,Screen,exit
436,-823364.649065,Right,exit
437,-823364.5825799999,Assembly,exit
437,-823364.5825799999,Left,exit
442,-823364.3517809999,Right,enter
442,-823364.3517809999,Assembly,enter
442,-823364.3517809999,Left,enter
493,-823362.1118559999,Right,exit
493,-823362.1118559999,Assembly,exit
493,-823362.1118559999,Left,exit
500,-823361.87359,Assembly,enter
500,-823361.87359,Left,enter
500,-823361.87359,Screen,enter
501,-823361.837249,Right,enter
520,-823361.093424,Right,exit
520,-823361.093424,Screen,exit
521,-823361.052802,Assembly,exit
521,-823361.052802,Left,exit
529,-823360.798427,Right,enter
529,-823360.798427,Assembly,enter
529,-823360.798427,Left,enter
538,-823360.4021419999,Right,exit
538,-823360.4021419999,Assembly,exit
538,-823360.4021419999,Left,exit
545,-823360.162147,Left,enter
546,-823360.129876,Right,enter
546,-823360.129876,Assembly,enter
547,-823360.0956979999,Screen,enter
574,-823359.078751,Right,exit
575,-823359.040606,Assembly,exit
575,-823359.040606,Left,exit
575,-823359.040606,Screen,exit
582,-823358.8220309999,Right,enter
582,-823358.8220309999,Assembly,enter
582,-823358.8220309999,Left,enter
621,-823357.239905,Right,exit
621,-823357.239905,Assembly,exit
621,-823357.239905,Left,exit
629,-823356.9788169999,Right,enter
629,-823356.9788169999,Assembly,enter
629,-823356.9788169999,Left,enter
630,-823356.941659,Screen,enter
651,-823356.118435,Screen,exit
652,-823356.079635,Right,exit
652,-823356.079635,Assembly,exit
652,-823356.079635,Left,exit
658,-823355.8740589999,Right,enter
658,-823355.8740589999,Assembly,enter
658,-823355.8740589999,Left,enter
662,-823355.7098239999,Right,exit
662,-823355.7098239999,Assembly,exit
662,-823355.7098239999,Left,exit
670,-823355.437957,Left,enter
671,-823355.405913,Right,enter
671,-823355.405913,Assembly,enter
672,-823355.370106,Screen,enter
700,-823354.269715,Right,exit
700,-823354.269715,Screen,exit
701,-823354.227611,Assembly,exit
701,-823354.227611,Left,exit
706,-823354.06334,Left,enter
707,-823354.024399,Right,enter
707,-823354.024399,Assembly,enter
