timestamp,event,device
341,enter,TABLE
391,quit,TABLE
392,enter,SCREEN
448,quit,SCREEN
449,enter,TABLE
505,quit,TABLE
506,enter,SCREEN
615,quit,SCREEN
616,enter,TABLE
677,quit,TABLE
733,enter,TABLE
789,quit,TABLE
790,enter,SCREEN
848,quit,SCREEN
849,enter,TABLE
906,quit,TABLE
907,enter,SCREEN
960,quit,SCREEN
961,enter,TABLE
1115,quit,TABLE
1164,enter,SCREEN
1432,quit,SCREEN
1482,enter,SCREEN
1743,quit,SCREEN
1839,enter,TABLE
2622,grasp,BLOCK
3444,quit,TABLE
3622,enter,SCREEN
3889,quit,SCREEN
4085,enter,TABLE
4551,quit,TABLE
4806,release,BLOCK
