timestamp,event,device
0,enter,TABLE
662,quit,TABLE
874,enter,SCREEN
1226,quit,SCREEN
1438,enter,TABLE
1584,quit,TABLE
2325,enter,TABLE
2806,quit,TABLE
3287,enter,SCREEN
3458,quit,SCREEN
3459,enter,TABLE
3572,quit,TABLE
3573,enter,SCREEN
3625,quit,SCREEN
3626,enter,TABLE
3681,quit,TABLE
3682,enter,SCREEN
3777,quit,SCREEN
3821,enter,TABLE
4221,quit,TABLE
4335,grasp,BLOCK
4394,enter,TABLE
4507,quit,TABLE
4507,enter,SCREEN
4662,quit,SCREEN
4793,enter,TABLE
5783,quit,TABLE
6167,release,BLOCK
