timestamp,event,device
0,enter,TABLE
101,quit,TABLE
150,enter,TABLE
451,quit,TABLE
506,enter,TABLE
782,quit,TABLE
1729,enter,SCREEN
1842,quit,SCREEN
2008,enter,SCREEN
2116,quit,SCREEN
2470,enter,TABLE
2886,quit,TABLE
3101,enter,SCREEN
3155,grasp,BLOCK
3472,quit,SCREEN
3524,enter,SCREEN
3640,quit,SCREEN
3825,enter,TABLE
3945,quit,TABLE
4142,enter,TABLE
4648,quit,TABLE
4704,enter,TABLE
5046,quit,TABLE
5377,enter,TABLE
5481,quit,TABLE
5531,enter,TABLE
5760,quit,TABLE
5839,enter,TABLE
6247,release,BLOCK
6307,quit,TABLE
