timestamp,event,device
0,enter,TABLE
154,quit,TABLE
253,enter,TABLE
359,quit,TABLE
412,enter,TABLE
567,quit,TABLE
619,enter,TABLE
718,quit,TABLE
872,enter,TABLE
976,quit,TABLE
1195,enter,TABLE
1313,quit,TABLE
1483,enter,SCREEN
1542,quit,SCREEN
1543,enter,TABLE
1673,quit,TABLE
1969,enter,TABLE
2095,quit,TABLE
2560,enter,SCREEN
3356,quit,SCREEN
3417,enter,SCREEN
3533,grasp,BLOCK
3705,quit,SCREEN
3988,enter,TABLE
4313,quit,TABLE
4367,enter,TABLE
5498,release,BLOCK
5558,quit,TABLE
