timestamp,event,device
0,enter,TABLE
556,quit,TABLE
914,enter,TABLE
1510,quit,TABLE
1741,enter,SCREEN
2228,quit,SCREEN
2290,enter,TABLE
2517,quit,TABLE
2593,enter,SCREEN
2790,quit,SCREEN
2836,enter,SCREEN
3299,quit,SCREEN
3617,enter,TABLE
3953,quit,TABLE
4339,grasp,BLOCK
4420,enter,SCREEN
4926,quit,SCREEN
5225,enter,TABLE
5495,quit,TABLE
5529,enter,TABLE
6381,quit,TABLE
6771,enter,SCREEN
7477,quit,SCREEN
7478,enter,TABLE
7552,quit,TABLE
7776,enter,TABLE
8748,quit,TABLE
9051,enter,SCREEN
9473,release,BLOCK
9533,quit,SCREEN
