timestamp,event,device
0,enter,TABLE
168,quit,TABLE
169,enter,SCREEN
395,quit,SCREEN
514,enter,SCREEN
677,quit,SCREEN
837,enter,SCREEN
942,quit,SCREEN
999,enter,SCREEN
1106,quit,SCREEN
1107,enter,TABLE
1220,quit,TABLE
1279,enter,TABLE
1451,quit,TABLE
1451,enter,SCREEN
1682,grasp,BLOCK
1897,quit,SCREEN
1898,enter,TABLE
2057,quit,TABLE
2110,enter,TABLE
3035,quit,TABLE
3036,enter,SCREEN
3092,quit,SCREEN
3093,enter,TABLE
3148,quit,TABLE
3149,enter,SCREEN
3212,release,BLOCK
3272,quit,SCREEN
