timestamp,event,device
498,enter,SCREEN
1808,quit,SCREEN
4483,enter,TABLE
4783,quit,TABLE
4834,enter,TABLE
4897,quit,TABLE
5097,enter,SCREEN
7559,quit,SCREEN
12173,enter,SCREEN
13870,quit,SCREEN
15431,enter,SCREEN
15883,quit,SCREEN
16458,enter,TABLE
17368,quit,TABLE
17555,enter,TABLE
17732,quit,TABLE
18093,enter,SCREEN
18548,quit,SCREEN
20499,enter,TABLE
21107,quit,TABLE
21284,enter,TABLE
21348,quit,TABLE
21350,enter,TABLE
21448,quit,TABLE
21661,enter,SCREEN
22372,quit,SCREEN
22373,enter,TABLE
22382,quit,TABLE
22383,enter,SCREEN
22614,quit,SCREEN
26322,enter,SCREEN
26433,quit,SCREEN
26445,enter,SCREEN
