timestamp,event,device
19,enter,TABLE
81,quit,TABLE
211,enter,SCREEN
356,quit,SCREEN
357,enter,TABLE
365,quit,TABLE
366,enter,SCREEN
391,quit,SCREEN
392,enter,TABLE
407,quit,TABLE
408,enter,SCREEN
459,quit,SCREEN
460,enter,TABLE
465,quit,TABLE
466,enter,SCREEN
489,quit,SCREEN
490,enter,TABLE
498,quit,TABLE
499,enter,SCREEN
551,quit,SCREEN
552,enter,TABLE
561,quit,TABLE
562,enter,SCREEN
714,quit,SCREEN
715,enter,TABLE
720,quit,TABLE
721,enter,SCREEN
747,quit,SCREEN
748,enter,TABLE
754,quit,TABLE
755,enter,SCREEN
811,quit,SCREEN
812,enter,TABLE
840,quit,TABLE
841,enter,SCREEN
942,quit,SCREEN
943,enter,TABLE
943,quit,TABLE
944,enter,SCREEN
1044,quit,SCREEN
1155,enter,TABLE
1857,grasp,BLOCK
3227,quit,TABLE
3346,enter,SCREEN
3613,quit,SCREEN
3816,enter,SCREEN
3821,release,BLOCK
3881,quit,SCREEN
