timestamp,event,device
35,enter,TABLE
374,quit,TABLE
473,enter,TABLE
495,quit,TABLE
496,enter,SCREEN
522,quit,SCREEN
523,enter,TABLE
538,quit,TABLE
539,enter,SCREEN
551,quit,SCREEN
552,enter,TABLE
559,quit,TABLE
560,enter,SCREEN
682,quit,SCREEN
683,enter,TABLE
692,quit,TABLE
693,enter,SCREEN
735,quit,SCREEN
736,enter,TABLE
740,quit,TABLE
741,enter,SCREEN
795,quit,SCREEN
796,enter,TABLE
796,quit,TABLE
797,enter,SCREEN
827,quit,SCREEN
828,enter,TABLE
841,quit,TABLE
842,enter,SCREEN
891,quit,SCREEN
892,enter,TABLE
896,quit,TABLE
897,enter,SCREEN
1168,quit,SCREEN
1169,enter,TABLE
1173,quit,TABLE
1174,enter,SCREEN
1216,quit,SCREEN
1217,enter,TABLE
1218,quit,TABLE
1219,enter,SCREEN
1268,quit,SCREEN
1269,enter,TABLE
1273,quit,TABLE
1274,enter,SCREEN
1283,quit,SCREEN
1284,enter,TABLE
1292,quit,TABLE
1293,enter,SCREEN
1590,quit,SCREEN
1591,enter,TABLE
1592,quit,TABLE
1593,enter,SCREEN
1611,quit,SCREEN
1612,enter,TABLE
1618,quit,TABLE
1619,enter,SCREEN
1637,quit,SCREEN
1638,enter,TABLE
1640,quit,TABLE
1641,enter,SCREEN
1672,quit,SCREEN
1673,enter,TABLE
1673,quit,TABLE
1674,enter,SCREEN
1690,quit,SCREEN
1691,enter,TABLE
1724,quit,TABLE
1725,enter,SCREEN
2047,quit,SCREEN
2048,enter,TABLE
2051,quit,TABLE
2052,enter,SCREEN
2227,quit,SCREEN
3052,enter,SCREEN
3272,grasp,BLOCK
3829,quit,SCREEN
4158,enter,TABLE
5613,quit,TABLE
5698,release,BLOCK
