timestamp,event,device
0,enter,TABLE
700,quit,TABLE
810,enter,SCREEN
927,quit,SCREEN
928,enter,TABLE
931,quit,TABLE
932,enter,SCREEN
1071,quit,SCREEN
1072,enter,TABLE
1077,quit,TABLE
1078,enter,SCREEN
1119,quit,SCREEN
1120,enter,TABLE
1120,quit,TABLE
1121,enter,SCREEN
1133,quit,SCREEN
1134,enter,TABLE
1144,quit,TABLE
1145,enter,SCREEN
1169,quit,SCREEN
1170,enter,TABLE
1182,quit,TABLE
1183,enter,SCREEN
1187,quit,SCREEN
1188,enter,TABLE
1208,quit,TABLE
1209,enter,SCREEN
1235,quit,SCREEN
1236,enter,TABLE
1244,quit,TABLE
1245,enter,SCREEN
1431,quit,SCREEN
1508,enter,TABLE
1573,quit,TABLE
1639,enter,TABLE
1863,quit,TABLE
2013,enter,SCREEN
2058,quit,SCREEN
2059,enter,TABLE
2093,quit,TABLE
2094,enter,SCREEN
2126,quit,SCREEN
2127,enter,TABLE
2134,quit,TABLE
2135,enter,SCREEN
2158,quit,SCREEN
2159,enter,TABLE
2168,quit,TABLE
2169,enter,SCREEN
2223,quit,SCREEN
2224,enter,TABLE
2225,quit,TABLE
2226,enter,SCREEN
2417,quit,SCREEN
2531,enter,TABLE
2568,grasp,BLOCK
4736,release,BLOCK
4796,quit,TABLE
