device_time_stamp,system_time_stamp,left_gaze_point_on_display_area,left_gaze_point_in_user_coordinate_system,left_gaze_point_validity,left_pupil_diameter,left_pupil_validity,left_gaze_origin_in_user_coordinate_system,left_gaze_origin_in_trackbox_coordinate_system,left_gaze_origin_validity,right_gaze_point_on_display_area,right_gaze_point_in_user_coordinate_system,right_gaze_point_validity,right_pupil_diameter,right_pupil_validity,right_gaze_origin_in_user_coordinate_system,right_gaze_origin_in_trackbox_coordinate_system,right_gaze_origin_validity,timestamp
3646644630,2163736327380,"(0.7138968706130981, 0.5192434191703796)","(78.63360595703125, 110.2811050415039, 32.0931510925293)",1,4.280609130859375,1,"(-67.13198852539062, 23.47414779663086, 870.4312744140625)","(0.6041287183761597, 0.42784199118614197, 0.9466635584831238)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1704791985050,0.7138968706130981,0.5192434191703796
3646655733,2163736338483,"(0.7112382650375366, 0.5229862332344055)","(77.65623474121094, 109.5538330078125, 31.828449249267578)",1,4.28350830078125,1,"(-67.00312042236328, 23.347213745117188, 870.512451171875)","(0.6039096117019653, 0.4281262457370758, 0.9467986822128296)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1704791985065,0.7112382650375366,0.5229862332344055
3646666836,2163736349587,"(0.7093201875686646, 0.5234739184379578)","(76.95109558105469, 109.45907592773438, 31.793956756591797)",1,4.2657318115234375,1,"(-66.90177154541016, 23.24439811706543, 870.4443969726562)","(0.603753924369812, 0.4283483624458313, 0.9466421008110046)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1704791985072,0.7093201875686646,0.5234739184379578
3646677939,2163736360691,"(0.7116696238517761, 0.5199078321456909)","(77.81480407714844, 110.15201568603516, 32.046165466308594)",1,4.2760009765625,1,"(-66.82827758789062, 23.189157485961914, 870.290771484375)","(0.6036537289619446, 0.42846113443374634, 0.9463215470314026)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1704791985084,0.7116696238517761,0.5199078321456909
3646689043,2163736371795,"(0.715761125087738, 0.5195983052253723)","(79.31891632080078, 110.21216583251953, 32.06803894042969)",1,4.295196533203125,1,"(-66.73303985595703, 23.17056655883789, 870.3015747070312)","(0.6034969091415405, 0.42850425839424133, 0.9463275074958801)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1704791985094,0.715761125087738,0.5195983052253723
3646700146,2163736382899,"(0.7085198760032654, 0.5212855935096741)","(76.65690612792969, 109.88427734375, 31.94869613647461)",1,4.329986572265625,1,"(-66.6620864868164, 23.145917892456055, 870.1885986328125)","(0.6033953428268433, 0.42855268716812134, 0.9460902214050293)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1704791985105,0.7085198760032654,0.5212855935096741
3646711249,2163736394003,"(0.7042438983917236, 0.5259000062942505)","(75.08496856689453, 108.98760986328125, 31.622358322143555)",1,4.347900390625,1,"(-66.61385345458984, 23.166961669921875, 869.9714965820312)","(0.6033432483673096, 0.42849481105804443, 0.945651113986969)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1704791985117,0.7042438983917236,0.5259000062942505
3646722352,2163736405106,"(0.7042291164398193, 0.5212961435317993)","(75.07953643798828, 109.8822250366211, 31.94797134399414)",1,4.3505706787109375,1,"(-66.55636596679688, 23.1739559173584, 870.0164184570312)","(0.6032435297966003, 0.42848339676856995, 0.9457324147224426)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1704791985128,0.7042291164398193,0.5212961435317993
3646733455,2163736416210,"(0.7093460559844971, 0.5269032120704651)","(76.96063232421875, 108.79267120361328, 31.551429748535156)",1,4.3321990966796875,1,"(-66.51860046386719, 23.17116355895996, 869.93408203125)","(0.6031920313835144, 0.42848533391952515, 0.9455622434616089)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1704791985139,0.7093460559844971,0.5269032120704651
3646744558,2163736427314,"(0.7118911147117615, 0.516186535358429)","(77.89627075195312, 110.87511444091797, 32.309356689453125)",1,4.3467254638671875,1,"(-66.45014953613281, 23.18204689025879, 870.0073852539062)","(0.6030707359313965, 0.428467333316803, 0.945698618888855)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1704791985180,0.7118911147117615,0.516186535358429
3646755661,2163736438419,"(0.7113580107688904, 0.5247211456298828)","(77.70028686523438, 109.21669006347656, 31.705745697021484)",1,4.356781005859375,1,"(-66.36711120605469, 23.19424057006836, 869.8470458984375)","(0.6029546856880188, 0.428432822227478, 0.9453669190406799)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1704791985181,0.7113580107688904,0.5247211456298828
3646766764,2163736449525,"(0.7132295966148376, 0.5256898403167725)","(78.38834381103516, 109.02847290039062, 31.63721466064453)",1,4.3484649658203125,1,"(-66.27883911132812, 23.193695068359375, 869.7696533203125)","(0.6028198599815369, 0.4284311532974243, 0.945199191570282)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1704791985181,0.7132295966148376,0.5256898403167725
3646777868,2163736460632,"(0.714198648929596, 0.5268174409866333)","(78.74457550048828, 108.80936431884766, 31.557401657104492)",1,4.352691650390625,1,"(-66.184326171875, 23.197647094726562, 869.7869262695312)","(0.6026630401611328, 0.42842549085617065, 0.9452194571495056)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1704791985183,0.714198648929596,0.5268174409866333
3646788971,2163736471738,"(0.7140015959739685, 0.5218577980995178)","(78.67212677001953, 109.7730941772461, 31.908174514770508)",1,4.3452911376953125,1,"(-66.06049346923828, 23.190561294555664, 869.56494140625)","(0.6024879813194275, 0.4284301698207855, 0.9447578191757202)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1704791985197,0.7140015959739685,0.5218577980995178
3646800074,2163736482844,"(0.7129355669021606, 0.5172504782676697)","(78.28022766113281, 110.66838073730469, 32.234031677246094)",1,4.3645477294921875,1,"(-65.91939544677734, 23.16002082824707, 869.5700073242188)","(0.6022568345069885, 0.4284999370574951, 0.9447450041770935)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1704791985206,0.7129355669021606,0.5172504782676697
3646811177,2163736493948,"(0.7083756923675537, 0.5163187384605408)","(76.60391998291016, 110.84941864013672, 32.30000305175781)",1,4.3905029296875,1,"(-65.80140686035156, 23.148927688598633, 869.5902099609375)","(0.6020613312721252, 0.42852774262428284, 0.9447668194770813)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1704791985216,0.7083756923675537,0.5163187384605408
3646822280,2163736505052,"(0.7092271447181702, 0.5212625861167908)","(76.91694641113281, 109.88874816894531, 31.950359344482422)",1,4.4020843505859375,1,"(-65.66889190673828, 23.13387680053711, 869.6069946289062)","(0.6018426418304443, 0.42856425046920776, 0.9447795152664185)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1704791985227,0.7092271447181702,0.5212625861167908
3646833383,2163736516155,"(0.7033739686012268, 0.5129136443138123)","(74.76519775390625, 111.51107025146484, 32.540855407714844)",1,4.400604248046875,1,"(-65.58357238769531, 23.16570281982422, 869.3072509765625)","(0.6017394065856934, 0.4284785985946655, 0.9441707730293274)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1704791985238,0.7033739686012268,0.5129136443138123
