timestamp,event,device
709,enter,TABLE
914,quit,TABLE
1023,enter,SCREEN
1246,quit,SCREEN
1476,enter,SCREEN
1576,quit,SCREEN
1833,enter,TABLE
1995,quit,TABLE
1995,enter,SCREEN
2152,grasp,BLOCK
2695,quit,SCREEN
2899,enter,TABLE
3942,quit,TABLE
4097,enter,SCREEN
4144,quit,SCREEN
4145,enter,TABLE
4192,quit,TABLE
4193,enter,SCREEN
4245,quit,SCREEN
4246,enter,TABLE
4298,quit,TABLE
4299,enter,SCREEN
4400,quit,SCREEN
4401,enter,TABLE
4554,quit,TABLE
4555,enter,SCREEN
4609,release,BLOCK
4669,quit,SCREEN
