timestamp,event,device
176,enter,SCREEN
286,quit,SCREEN
339,enter,SCREEN
783,quit,SCREEN
1015,enter,SCREEN
1186,quit,SCREEN
1240,enter,SCREEN
1352,quit,SCREEN
1478,enter,TABLE
1861,quit,TABLE
2441,enter,TABLE
2648,quit,TABLE
2829,enter,SCREEN
2947,quit,SCREEN
3001,enter,SCREEN
3538,quit,SCREEN
3768,enter,SCREEN
3881,quit,SCREEN
3929,enter,TABLE
3978,quit,TABLE
3979,enter,SCREEN
4042,quit,SCREEN
4043,enter,TABLE
4406,quit,TABLE
4455,enter,SCREEN
4613,grasp,BLOCK
4669,quit,SCREEN
4723,enter,SCREEN
4943,quit,SCREEN
5223,enter,SCREEN
5323,quit,SCREEN
5612,enter,TABLE
6977,release,BLOCK
7037,quit,TABLE
