timestamp,event,device
811,enter,TABLE
898,quit,TABLE
918,enter,TABLE
982,quit,TABLE
1202,enter,SCREEN
2477,quit,SCREEN
2707,enter,TABLE
3741,quit,TABLE
3761,enter,TABLE
3823,quit,TABLE
3857,enter,SCREEN
4371,grasp,BLOCK
4540,quit,SCREEN
4541,enter,TABLE
4543,quit,TABLE
4544,enter,SCREEN
4569,quit,SCREEN
4570,enter,TABLE
4635,quit,TABLE
4685,enter,TABLE
4746,quit,TABLE
4912,enter,TABLE
4991,quit,TABLE
5237,enter,TABLE
6343,quit,TABLE
6523,enter,SCREEN
7436,release,BLOCK
7496,quit,SCREEN
