row,non_zero_column
0,[]
1,[]
2,[]
3,[]
4,[]
5,[]
6,[]
7,[]
8,[]
9,[]
10,[]
11,[]
12,[]
13,[]
14,[]
15,[]
16,[]
17,[]
18,[]
19,[179]
20,[324]
21,[]
22,[180]
23,[]
24,[]
25,[]
26,[]
27,[32]
28,[]
29,[]
30,[]
31,[]
32,[42]
33,[]
34,[]
35,[46]
36,[]
37,[]
38,[]
39,[]
40,[]
41,[376]
42,[]
43,"[185, 284]"
44,"[15, 63]"
45,[104]
46,[192]
47,"[189, 196]"
48,"[190, 199, 349]"
49,[]
50,[]
51,[182]
52,[195]
53,"[173, 195, 197]"
54,"[187, 192]"
55,[17]
56,[]
57,[]
58,"[191, 196]"
59,[]
60,[253]
61,[]
62,[]
63,[]
64,[]
65,[]
66,[]
67,[61]
68,[]
69,[]
70,[]
71,[]
72,[]
73,[]
74,[]
75,[359]
76,[]
77,[]
78,[]
79,[]
80,[]
81,[]
82,[]
83,[]
84,[]
85,[69]
86,[]
87,[27]
88,[26]
89,[]
90,[]
91,[]
92,[]
93,[]
94,[]
95,[]
96,[]
97,[150]
98,[198]
99,[]
100,[]
101,[]
102,[]
103,[211]
104,[]
105,[56]
106,[]
107,[]
108,[]
109,[]
110,[]
111,[58]
112,[55]
113,[]
114,[]
115,[51]
116,[]
117,[]
118,[]
119,[]
120,[]
121,[]
122,[]
123,[]
124,[]
125,[]
126,[]
127,[]
128,[]
129,"[45, 62]"
130,[]
131,[]
132,[]
133,[]
134,[]
135,[]
136,[]
137,[]
138,[]
139,[375]
140,"[45, 247]"
141,[]
142,[51]
143,[63]
144,[]
145,[]
146,[44]
147,[]
148,[29]
149,[]
150,[]
151,[195]
152,"[65, 239]"
153,[]
154,[]
155,[]
156,[]
157,[192]
158,[70]
159,[]
160,[]
161,[]
162,[]
163,[234]
164,[]
165,[48]
166,[]
167,[]
168,[]
169,[]
170,[71]
171,[]
172,[]
173,[]
174,[225]
175,[]
176,[105]
177,[]
178,[]
179,[]
180,[]
181,[]
182,[]
183,[]
184,[]
185,[40]
186,"[103, 288, 345]"
187,[]
188,[]
189,[]
190,[231]
191,[]
192,[]
193,[]
194,[]
195,"[69, 175]"
196,[]
197,[]
198,[]
199,[]
200,[]
201,[]
202,[]
203,[]
204,[]
205,[]
206,[]
207,[133]
208,[]
209,[]
210,[97]
211,[]
212,[]
213,[]
214,[]
215,[]
216,[66]
217,[69]
218,[]
219,"[27, 71]"
220,[]
221,[]
222,[91]
223,"[80, 260]"
224,[208]
225,[]
226,[]
227,[]
228,[]
229,[]
230,[]
231,[]
232,[]
233,[]
234,[]
235,[]
236,[]
237,[]
238,[]
239,[]
240,[283]
241,[]
242,[]
243,[]
244,[]
245,[170]
246,[]
247,[]
248,[]
249,[]
250,[]
251,[]
252,[]
253,[]
254,[]
255,[]
256,[]
257,[]
258,[]
259,[]
260,[156]
261,[93]
262,[]
263,[]
264,[45]
265,[]
266,[]
267,[]
268,[233]
269,[92]
270,[173]
271,[100]
272,[354]
273,[]
274,[]
275,[46]
276,[]
277,"[87, 128]"
278,[256]
279,[]
280,[]
281,[]
282,[]
283,[]
284,[123]
285,[]
286,[]
287,[]
288,[118]
289,[]
290,[]
291,[]
292,[]
293,[104]
294,[]
295,[]
296,[267]
297,[]
298,[]
299,[]
300,[263]
301,[]
302,[]
303,[107]
304,[]
305,[]
306,[]
307,[133]
308,[]
309,[]
310,[]
311,[189]
312,[137]
313,"[132, 139, 143, 151]"
314,[144]
315,"[140, 142, 147]"
316,[147]
317,"[87, 140, 149, 156]"
318,"[105, 139]"
319,[113]
320,[152]
321,"[65, 150]"
322,[53]
323,"[17, 149]"
324,"[48, 135, 136, 157, 161]"
325,[161]
326,[]
327,[152]
328,[]
329,"[112, 146]"
330,[]
331,[122]
332,[184]
333,"[114, 118, 120, 122]"
334,[119]
335,[]
336,[]
337,[151]
338,[]
339,[98]
340,[]
341,[]
342,[140]
343,[335]
344,[136]
345,[137]
346,[]
347,[152]
348,"[61, 107, 146]"
349,[]
350,"[143, 163, 376]"
351,"[137, 141]"
352,[]
353,[]
354,"[166, 175]"
355,"[35, 86, 144]"
356,"[157, 158]"
357,[127]
358,"[64, 107, 127, 154]"
359,"[128, 130, 133]"
360,"[123, 126, 151]"
361,"[117, 130]"
362,"[109, 151]"
363,"[119, 205, 342]"
364,"[122, 128, 133]"
365,"[104, 123]"
366,"[102, 150, 151]"
367,"[100, 120]"
368,"[95, 105, 149, 181, 324, 354]"
369,[78]
370,[]
371,[186]
372,[]
373,[133]
374,"[58, 146]"
375,[]
376,"[96, 224]"
377,[309]
378,[113]
379,[129]
