timestamp,block_0,block_1,block_2,block_3,block_4,block_5,block_6,block_7,block_8,block_9,block_10,block_11,block_12,block_13,block_14,block_15,block_16,block_17,block_18,block_19,block_20,block_21,block_22,block_23
0,36.31271148321712,30.58115199605022,25.14006606534491,33.75957804052519,27.500962739810927,21.286592399462368,33.46917365759727,27.143681170109573,4.669683863743605,33.783208901542395,27.52996632448742,5.537004967845163,4.669683863743605,4.669683863743605,4.669683863743605,24.02194181896487,30.259668387077404,36.53031063733612,7.717930823487093,7.717930823487093,36.26210240882848,10.417775383155353,7.717930823487093,36.552150271512275
36,36.26546676891522,30.543074753781454,1.5861048025093387,33.685155850407334,27.429638351863478,21.22033500640435,33.38616555816179,27.06162201577682,4.750726516416851,33.68523963645159,27.429741245825802,5.654434163843086,4.750726516416851,4.750726516416851,4.750726516416851,24.123593092578993,30.35857505127857,36.627320906860284,7.83781886421478,7.83781886421478,36.35253722678627,10.533078322067185,7.83781886421478,36.62739796263259
76,36.322164521068366,30.600805847003482,1.5543123494895363,33.73602997152333,27.48143739381121,21.27348834682813,33.43068776608212,27.105729422093,4.787976671415894,33.72595144667505,27.469064126284458,5.659957390016365,4.787976671415894,4.787976671415894,4.787976671415894,24.085407722385025,30.31858420414729,36.586178447012436,7.823111290473531,7.823111290473531,36.30481537799621,10.508214806760632,7.823111290473531,36.57688527062686
115,36.404880069321074,30.68911278231545,1.461497376878395,33.79731544279635,27.54568716957171,21.34229262216591,33.47384751966543,27.14783266255041,4.88835738798743,33.759469329628246,27.49923853349648,5.71880833393292,4.88835738798743,4.88835738798743,4.88835738798743,24.05858860523882,30.287324678488115,36.55202605747601,7.846595129314719,7.846595129314719,36.253145319217985,10.511369893694432,7.846595129314719,36.517035027294256
154,36.14355552103974,30.462354924871793,1.1996805061436029,33.43974971086545,27.19954636738827,21.01513756034695,33.06158105492939,26.733249030337568,5.156350665973052,33.3253224402731,27.058743090072532,6.15976774555873,5.156350665973052,5.156350665973052,5.156350665973052,24.50720338028666,30.727861614325086,36.98678363250466,8.327849705868024,8.327849705868024,36.64523767973207,10.99176866220273,8.327849705868024,36.88336235351325
194,36.08840570303552,30.40622043545012,1.24268584567986,33.390135930847634,27.148966692358293,20.963154096349616,33.0181423279282,26.69012809578893,5.1232531466063165,33.28557238165025,27.020261726274516,6.155151163937074,5.1232531466063165,5.1232531466063165,5.1232531466063165,24.543596157066318,30.766106794709312,37.02621725896367,8.34143899175531,8.34143899175531,36.69110668561008,11.014938883670263,8.34143899175531,36.931949796911276
232,35.725843807950895,30.026393680424178,1.6410197649241434,33.09778696433191,26.84607799284679,20.644188709705904,32.789627483065544,26.4652238256154,4.795495524652631,33.0921605230377,26.83914100235342,6.014693152054885,4.795495524652631,4.795495524652631,4.795495524652631,24.71232722532873,30.95072727018604,37.22120554787787,8.331377176394307,8.331377176394307,36.9474533761027,11.07712567198131,8.331377176394307,37.216202500840545
270,35.69490905582297,29.998590371039278,1.6351503076843061,33.05851883028411,26.80773319395333,20.60741791118789,32.74603591575441,26.42142615268555,4.8204269090082805,33.047008972084384,26.793538283454907,6.056939574869126,4.8204269090082805,4.8204269090082805,4.8204269090082805,24.7581439725536,30.996041436151664,37.266146818255734,8.378071018897845,8.378071018897845,36.98922680488768,11.124440953923553,8.378071018897845,37.255936888347996
308,35.56354790486538,29.89870008489927,1.5010432113389025,32.83641510528077,26.59692621622679,20.415313702187756,32.467687726936454,26.140334227376677,5.131524272061662,32.74437927875511,26.483215468218134,6.4398183594620155,5.131524272061662,5.131524272061662,5.131524272061662,25.074431232477032,31.303249492941163,37.56703313045422,8.755885746543616,8.755885746543616,37.24516837916287,11.485441457155341,8.755885746543616,37.48661355216421
347,35.192957743640825,29.540438325619373,1.7698675495167868,32.446099202933524,26.207681606938003,20.028929555942128,32.080583698321185,25.7537778228559,5.168939369391461,32.364400693161585,26.10646766515055,6.657334348071848,5.168939369391461,5.168939369391461,5.168939369391461,25.447757248977812,31.680933867658265,37.94729258686571,9.054160512998704,9.054160512998704,37.63524294609483,11.819098955666126,9.054160512998704,37.87746154923938
