device_time_stamp,system_time_stamp,left_gaze_point_on_display_area,left_gaze_point_in_user_coordinate_system,left_gaze_point_validity,left_pupil_diameter,left_pupil_validity,left_gaze_origin_in_user_coordinate_system,left_gaze_origin_in_trackbox_coordinate_system,left_gaze_origin_validity,right_gaze_point_on_display_area,right_gaze_point_in_user_coordinate_system,right_gaze_point_validity,right_pupil_diameter,right_pupil_validity,right_gaze_origin_in_user_coordinate_system,right_gaze_origin_in_trackbox_coordinate_system,right_gaze_origin_validity,timestamp,gaze_vizualisation_x,gaze_vizualisation_y
16541219999,28659288872,"(0.7504323720932007, 0.7487865686416626)","(92.06473541259766, 65.67747497558594, 15.858772277832031)",1,4.5085296630859375,1,"(-115.44856262207031, -8.831419944763184, 806.15185546875)","(0.6986496448516846, 0.4986572265625, 0.8288488984107971)",1,"(0.7540311217308044, 0.7601947784423828)","(93.38768768310547, 63.460697174072266, 15.051931381225586)",1,4.326904296875,1,"(-59.498619079589844, -16.915081024169922, 812.3854370117188)","(0.5992010831832886, 0.5185971856117249, 0.8294738531112671)",1,1702656908057,0.75,0.75
16541231102,28659299975,"(0.748967707157135, 0.7452858090400696)","(91.52628326416016, 66.35774993896484, 16.10631561279297)",1,4.503814697265625,1,"(-115.46866607666016, -8.815168380737305, 806.076171875)","(0.6987040638923645, 0.49862024188041687, 0.8287043571472168)",1,"(0.752042829990387, 0.7596689462661743)","(92.65673065185547, 63.5628776550293, 15.089101791381836)",1,4.3283538818359375,1,"(-59.52182388305664, -16.89400863647461, 812.3113403320312)","(0.5992509126663208, 0.5185509324073792, 0.829328715801239)",1,1702656908068,0.75,0.75
16541242205,28659311068,"(0.7508736252784729, 0.7461166381835938)","(92.22692108154297, 66.19633483886719, 16.047557830810547)",1,4.5101165771484375,1,"(-115.50112915039062, -8.78038501739502, 806.0836181640625)","(0.6987589001655579, 0.49853751063346863, 0.828727662563324)",1,"(0.753608226776123, 0.7621652483940125)","(93.23224639892578, 63.077796936035156, 14.912569046020508)",1,4.3354339599609375,1,"(-59.55120086669922, -16.856563568115234, 812.3208618164062)","(0.5993005037307739, 0.5184624195098877, 0.829350471496582)",1,1702656908080,0.75,0.75
16541253308,28659322153,"(0.7549057006835938, 0.7499421238899231)","(93.70919799804688, 65.45298767089844, 15.77701187133789)",1,4.5124053955078125,1,"(-115.53199768066406, -8.752714157104492, 806.1100463867188)","(0.6988063454627991, 0.49847111105918884, 0.8287881016731262)",1,"(0.7527545094490051, 0.757919430732727)","(92.91837310791016, 63.902835845947266, 15.212845802307129)",1,4.322265625,1,"(-59.576416015625, -16.828765869140625, 812.3492431640625)","(0.5993406176567078, 0.5183956027030945, 0.8294095396995544)",1,1702656908091,0.75,0.75
16541264411,28659333236,"(0.7581584453582764, 0.7522733211517334)","(94.90497589111328, 64.99996185302734, 15.612195014953613)",1,4.5172576904296875,1,"(-115.56330871582031, -8.724822044372559, 806.1392822265625)","(0.6988537907600403, 0.4984041452407837, 0.8288542628288269)",1,"(0.7537256479263306, 0.7544740438461304)","(93.275390625, 64.57231140136719, 15.456528663635254)",1,4.3204498291015625,1,"(-59.601158142089844, -16.802640914916992, 812.3807373046875)","(0.5993794798851013, 0.5183326005935669, 0.8294748663902283)",1,1702656908102,0.76,0.75
16541275515,28659344318,"(0.7590602040290833, 0.7524842619895935)","(95.23650360107422, 64.95894622802734, 15.597277641296387)",1,4.509674072265625,1,"(-115.59019470214844, -8.699647903442383, 806.1166381835938)","(0.6989066004753113, 0.4983448088169098, 0.8288165330886841)",1,"(0.7545056939125061, 0.7492290735244751)","(93.5621566772461, 65.59152221679688, 15.827475547790527)",1,4.3142242431640625,1,"(-59.624488830566406, -16.779645919799805, 812.3602905273438)","(0.5994226336479187, 0.5182793736457825, 0.8294365406036377)",1,1702656908119,0.76,0.75
16541286618,28659355400,"(0.759887158870697, 0.7516773343086243)","(95.54049682617188, 65.11573028564453, 15.65435791015625)",1,4.5059356689453125,1,"(-115.61466217041016, -8.669973373413086, 806.1815795898438)","(0.6989328861236572, 0.49827298521995544, 0.8289514183998108)",1,"(0.7574167251586914, 0.7518506646156311)","(94.63232421875, 65.08209991455078, 15.642065048217773)",1,4.310821533203125,1,"(-59.64241027832031, -16.75191879272461, 812.4265747070312)","(0.5994450449943542, 0.5182111263275146, 0.8295701742172241)",1,1702656908139,0.76,0.75
16541297721,28659366499,"(0.7591350078582764, 0.7576085329055786)","(95.26395416259766, 63.96323776245117, 15.234838485717773)",1,4.508148193359375,1,"(-115.64058685302734, -8.637847900390625, 806.23291015625)","(0.6989651322364807, 0.49819570779800415, 0.8290597200393677)",1,"(0.7554335594177246, 0.75588059425354)","(93.90322875976562, 64.29903411865234, 15.35698413848877)",1,4.3236083984375,1,"(-59.66141128540039, -16.72122573852539, 812.4794921875)","(0.5994710326194763, 0.5181366205215454, 0.8296773433685303)",1,1702656908140,0.76,0.76
16541308824,28659377598,"(0.757775068283081, 0.7534773349761963)","(94.76402282714844, 64.7660140991211, 15.527016639709473)",1,4.5062408447265625,1,"(-115.63778686523438, -8.603411674499512, 806.11865234375)","(0.6989886164665222, 0.49811720848083496, 0.8288320302963257)",1,"(0.7544893026351929, 0.7555803060531616)","(93.55615234375, 64.35736083984375, 15.378216743469238)",1,4.3226318359375,1,"(-59.66498565673828, -16.684432983398438, 812.3651123046875)","(0.5994914770126343, 0.5180559158325195, 0.8294482231140137)",1,1702656908147,0.76,0.75
16541319927,28659388697,"(0.7548002004623413, 0.7473523616790771)","(93.67037200927734, 65.9561996459961, 15.960190773010254)",1,4.5068817138671875,1,"(-115.63995361328125, -8.583428382873535, 806.0869140625)","(0.6990001797676086, 0.4980708360671997, 0.8287693858146667)",1,"(0.7556021213531494, 0.7581228017807007)","(93.96522521972656, 63.86331558227539, 15.198399543762207)",1,4.3231353759765625,1,"(-59.669647216796875, -16.66244125366211, 812.3333129882812)","(0.5995033979415894, 0.518005907535553, 0.8293845057487488)",1,1702656908157,0.76,0.75
16541331030,28659399796,"(0.7571204900741577, 0.7395540475845337)","(94.52338409423828, 67.47151947021484, 16.51169204711914)",1,4.5109710693359375,1,"(-115.64832305908203, -8.559313774108887, 805.9180297851562)","(0.6990574598312378, 0.4980175793170929, 0.8284369111061096)",1,"(0.7565853595733643, 0.763693630695343)","(94.32670593261719, 62.780799865722656, 14.804481506347656)",1,4.3238677978515625,1,"(-59.68357849121094, -16.633953094482422, 812.1655883789062)","(0.5995489954948425, 0.5179468393325806, 0.8290508985519409)",1,1702656908168,0.76,0.75
16541342133,28659410895,"(0.7583190202713013, 0.7451156377792358)","(94.96400451660156, 66.39080047607422, 16.118337631225586)",1,4.51531982421875,1,"(-115.65457916259766, -8.531888008117676, 805.7791137695312)","(0.6991032958030701, 0.49795591831207275, 0.828163206577301)",1,"(0.7535111308097839, 0.7688716053962708)","(93.19651794433594, 61.77467727661133, 14.438263893127441)",1,4.32684326171875,1,"(-59.69300079345703, -16.603118896484375, 812.0276489257812)","(0.599582850933075, 0.5178809762001038, 0.8287760019302368)",1,1702656908180,0.76,0.76
16541353236,28659421994,"(0.7575063109397888, 0.7438815236091614)","(94.66523742675781, 66.630615234375, 16.205612182617188)",1,4.514312744140625,1,"(-115.66205596923828, -8.524765968322754, 805.7780151367188)","(0.6991166472434998, 0.49793899059295654, 0.8281628489494324)",1,"(0.7499712705612183, 0.7698635458946228)","(91.89519500732422, 61.58191680908203, 14.368103981018066)",1,4.3360595703125,1,"(-59.69934844970703, -16.593961715698242, 812.0270385742188)","(0.5995939373970032, 0.5178594589233398, 0.8287754058837891)",1,1702656908191,0.75,0.76
16541364340,28659433094,"(0.7570130228996277, 0.7522566318511963)","(94.48388671875, 65.00318908691406, 15.613357543945312)",1,4.5220794677734375,1,"(-115.67808532714844, -8.502699851989746, 805.6450805664062)","(0.6991783976554871, 0.49788957834243774, 0.8279038071632385)",1,"(0.7455292344093323, 0.7595459818840027)","(90.26224517822266, 63.586769104003906, 15.09780502319336)",1,4.348785400390625,1,"(-59.71784210205078, -16.571212768554688, 811.8958129882812)","(0.5996429324150085, 0.5178119540214539, 0.8285155296325684)",1,1702656908202,0.75,0.76
16541375443,28659444193,"(0.756582498550415, 0.7439496517181396)","(94.32560729980469, 66.61735534667969, 16.20088005065918)",1,4.52325439453125,1,"(-115.71239471435547, -8.48552131652832, 805.66845703125)","(0.6992327570915222, 0.49784788489341736, 0.8279595971107483)",1,"(0.7503701448440552, 0.7606093883514404)","(92.04186248779297, 63.38014221191406, 15.022603034973145)",1,4.3535308837890625,1,"(-59.7454833984375, -16.553621292114258, 811.921630859375)","(0.5996877551078796, 0.5177690982818604, 0.8285701870918274)",1,1702656908213,0.75,0.75
16541386546,28659455292,"(0.7562017440795898, 0.7441962361335754)","(94.18563842773438, 66.56942749023438, 16.183439254760742)",1,4.538055419921875,1,"(-115.7419662475586, -8.472929000854492, 805.7318725585938)","(0.6992687582969666, 0.49781620502471924, 0.8280932903289795)",1,"(0.7485191226005554, 0.7567613124847412)","(91.36138916015625, 64.12786102294922, 15.294756889343262)",1,4.3495330810546875,1,"(-59.768375396728516, -16.538541793823242, 811.9869995117188)","(0.599719226360321, 0.5177303552627563, 0.8287033438682556)",1,1702656908224,0.75,0.75
16541397649,28659466391,"(0.7579038143157959, 0.7362997531890869)","(94.81138610839844, 68.10385131835938, 16.741851806640625)",1,4.5380706787109375,1,"(-115.7736587524414, -8.459248542785645, 805.765625)","(0.6993159651756287, 0.4977825880050659, 0.8281686902046204)",1,"(0.7525709271430969, 0.7631163001060486)","(92.85088348388672, 62.89299774169922, 14.845311164855957)",1,4.3527984619140625,1,"(-59.79296875, -16.52013397216797, 812.02294921875)","(0.5997573733329773, 0.5176851749420166, 0.8287779688835144)",1,1702656908235,0.76,0.75
16541408752,28659477490,"(0.7580719590187073, 0.7388918399810791)","(94.87319946289062, 67.60018157958984, 16.558523178100586)",1,4.5352020263671875,1,"(-115.77489471435547, -8.433103561401367, 805.622802734375)","(0.6993539929389954, 0.4977240562438965, 0.8278858661651611)",1,"(0.750054121017456, 0.7613734006881714)","(91.9256362915039, 63.231658935546875, 14.968592643737793)",1,4.3516387939453125,1,"(-59.79814147949219, -16.488126754760742, 811.8805541992188)","(0.5997843742370605, 0.5176168084144592, 0.8284935355186462)",1,1702656908246,0.75,0.75
16541419855,28659488589,"(0.7568663954734802, 0.7366501092910767)","(94.43000030517578, 68.0357666015625, 16.71707534790039)",1,4.539886474609375,1,"(-115.7758560180664, -8.421304702758789, 805.6475830078125)","(0.6993492245674133, 0.4976957440376282, 0.8279349207878113)",1,"(0.7536230087280273, 0.7629180550575256)","(93.23764038085938, 62.931514739990234, 14.859342575073242)",1,4.3551177978515625,1,"(-59.797603607177734, -16.471817016601562, 811.9051513671875)","(0.5997799634933472, 0.517577588558197, 0.8285417556762695)",1,1702656908289,0.76,0.75
16541430958,28659499688,"(0.7496922016143799, 0.7439964413642883)","(91.7926254272461, 66.6082534790039, 16.19757843017578)",1,4.53314208984375,1,"(-115.77493286132812, -8.3992338180542, 805.6211547851562)","(0.6993539929389954, 0.4976443350315094, 0.8278818130493164)",1,"(0.7538614273071289, 0.7618141174316406)","(93.32532501220703, 63.14604187011719, 14.937405586242676)",1,4.3562774658203125,1,"(-59.79792022705078, -16.449037551879883, 811.8786010742188)","(0.5997835993766785, 0.5175255537033081, 0.8284879326820374)",1,1702656908289,0.75,0.75
16541442061,28659510789,"(0.7480654716491699, 0.7439427971839905)","(91.19464874267578, 66.61865234375, 16.20136260986328)",1,4.5315093994140625,1,"(-115.77656555175781, -8.385997772216797, 805.5796508789062)","(0.6993671655654907, 0.4976139962673187, 0.8277997970581055)",1,"(0.7544689774513245, 0.7638074159622192)","(93.54867553710938, 62.75870132446289, 14.796411514282227)",1,4.3664093017578125,1,"(-59.80113983154297, -16.434600830078125, 811.8372192382812)","(0.5997943878173828, 0.5174936652183533, 0.8284053802490234)",1,1702656908290,0.75,0.75
16541453165,28659521930,"(0.7469921708106995, 0.7483149170875549)","(90.80005645751953, 65.76909637451172, 15.892151832580566)",1,4.5346221923828125,1,"(-115.77323150634766, -8.380460739135742, 805.5584106445312)","(0.6993666291236877, 0.4976014792919159, 0.8277568221092224)",1,"(0.7537925839424133, 0.7646387219429016)","(93.3000259399414, 62.59716796875, 14.737618446350098)",1,4.3721466064453125,1,"(-59.80107498168945, -16.426828384399414, 811.8156127929688)","(0.5997969508171082, 0.5174764394760132, 0.8283618092536926)",1,1702656908290,0.75,0.76
