Obsv.	Frame	Capture Time	System Time	Sensor Time	Lft X Pos	Lft Y Pos	Lft Pupil Diameter	Rt X Pos	Rt Y Pos	Rt Pupil Diameter	L Display	R Display	L Quality	R Quality	Lft Pupil Quality	Rt Pupil Quality	L Eye Rot (X)	L Eye Rot (Y)	L Eye Rot (Z)	R Eye Rot (X)	R Eye Rot (Y)	R Eye Rot (Z)	L Eye Pos (X)	L Eye Pos (Y)	L Eye Pos (Z)	R Eye Pos (X)	R Eye Pos (Y)	R Eye Pos (Z)	Head Rot (X)	Head Rot (Y)	Head Rot (Z)	Head Pos (X)	Head Pos (Y)	Head Pos (Z)	L Eyelid Valid	L Eyelid Opening	R Eyelid Valid	R Eyelid Opening
1	4685	13788727029	1706706899779381	13788428438	0.000000	0.000000	0.000000	634.090200	208.326700	4.053981	0	1	0	3	0	0	0.000000	0.000000	0.000000	0.133957	-0.019055	0.000000	0.000000	0.000000	0.000000	-0.041021	0.000251	0.605484	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0.000000
2	4686	13788738987	1706706899791339	13788444408	0.000000	0.000000	0.000000	629.454300	209.103200	4.058821	0	1	0	3	0	0	0.000000	0.000000	0.000000	0.133758	-0.013690	0.000000	0.000000	0.000000	0.000000	-0.039638	0.000124	0.606517	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0.000000
3	4687	13788756945	1706706899809297	13788460750	0.000000	0.000000	0.000000	626.722300	197.771200	4.021608	0	1	0	3	0	0	0.000000	0.000000	0.000000	0.137457	-0.009519	0.000000	0.000000	0.000000	0.000000	-0.038154	0.000126	0.605391	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0.000000
4	4688	13788771905	1706706899824257	13788476896	0.000000	0.000000	0.000000	626.812400	203.907000	4.020797	0	1	0	3	0	0	0.000000	0.000000	0.000000	0.135819	-0.008758	0.000000	0.000000	0.000000	0.000000	-0.037104	0.000115	0.603506	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0.000000
5	4689	13788789855	1706706899842207	13788493140	0.000000	0.000000	0.000000	625.161400	209.323100	3.998256	0	1	0	3	0	0	0.000000	0.000000	0.000000	0.134571	-0.006396	0.000000	0.000000	0.000000	0.000000	-0.035977	0.000154	0.600001	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0.000000
6	4690	13788804816	1706706899857168	13788509461	0.000000	0.000000	0.000000	626.400100	209.770300	3.986049	0	1	0	3	0	0	0.000000	0.000000	0.000000	0.134957	-0.006941	0.000000	0.000000	0.000000	0.000000	-0.035404	0.000173	0.595828	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0.000000
7	4691	13788822764	1706706899875116	13788525576	0.000000	0.000000	0.000000	634.521900	210.337400	4.012894	0	1	0	3	0	0	0.000000	0.000000	0.000000	0.134410	-0.013152	0.000000	0.000000	0.000000	0.000000	-0.034536	0.000283	0.597136	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0.000000
8	4692	13788837251	1706706899889604	13788541772	0.000000	0.000000	0.000000	631.812300	204.900300	4.027358	0	1	0	3	0	0	0.000000	0.000000	0.000000	0.136088	-0.010442	0.000000	0.000000	0.000000	0.000000	-0.034378	0.000220	0.598054	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0.000000
9	4693	13788852202	1706706899904554	13788558115	0.000000	0.000000	0.000000	623.295000	209.859500	3.974702	0	1	0	3	0	0	0.000000	0.000000	0.000000	0.135131	-0.003403	0.000000	0.000000	0.000000	0.000000	-0.034571	0.000224	0.594178	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0.000000
10	4694	13788870154	1706706899922506	13788574100	0.000000	0.000000	0.000000	509.164800	209.586500	4.031298	0	1	0	3	0	0	0.000000	0.000000	0.000000	0.134494	0.095544	0.000000	0.000000	0.000000	0.000000	-0.034831	0.000364	0.602086	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0.000000
