timestamp,event,device
61,enter,TABLE
128,quit,TABLE
146,enter,TABLE
211,quit,TABLE
259,enter,TABLE
324,quit,TABLE
353,enter,TABLE
421,quit,TABLE
500,enter,TABLE
599,quit,TABLE
614,enter,TABLE
759,quit,TABLE
952,enter,SCREEN
3171,quit,SCREEN
3400,enter,TABLE
4265,quit,TABLE
4327,grasp,BLOCK
4551,enter,SCREEN
4849,quit,SCREEN
4963,enter,TABLE
5563,quit,TABLE
5754,enter,SCREEN
6540,quit,SCREEN
6800,enter,TABLE
7176,quit,TABLE
7249,enter,TABLE
7310,quit,TABLE
7694,enter,TABLE
7755,quit,TABLE
8070,enter,SCREEN
9022,release,BLOCK
9082,quit,SCREEN
