timestamp,event,device
0,enter,TABLE
383,quit,TABLE
505,enter,TABLE
703,quit,TABLE
1081,enter,TABLE
1223,quit,TABLE
2089,enter,TABLE
2194,quit,TABLE
2263,enter,TABLE
3707,quit,TABLE
4295,enter,TABLE
4928,grasp,BLOCK
4963,quit,TABLE
5002,enter,TABLE
5901,quit,TABLE
6044,enter,TABLE
6684,quit,TABLE
6827,enter,TABLE
6985,quit,TABLE
7410,enter,TABLE
7882,quit,TABLE
7929,enter,TABLE
8071,quit,TABLE
8154,enter,TABLE
8221,quit,TABLE
8321,enter,TABLE
10581,release,BLOCK
10641,quit,TABLE
