timestamp,event,device
0,enter,TABLE
412,quit,TABLE
714,enter,TABLE
829,quit,TABLE
951,enter,TABLE
1020,quit,TABLE
1020,enter,SCREEN
1083,quit,SCREEN
1084,enter,TABLE
1148,quit,TABLE
1211,enter,TABLE
1272,quit,TABLE
1337,enter,TABLE
1398,quit,TABLE
1901,enter,SCREEN
2027,quit,SCREEN
2028,enter,TABLE
2166,quit,TABLE
2535,enter,TABLE
2770,quit,TABLE
3013,grasp,BLOCK
3140,enter,TABLE
3205,quit,TABLE
3803,enter,SCREEN
3874,quit,SCREEN
4216,enter,TABLE
5465,release,BLOCK
5525,quit,TABLE
