timestamp,x,y,device,idx_table
1706174783718,nan,nan,Device.NO_DEVICE,1706174783716
1706174783722,nan,nan,Device.NO_DEVICE,1706174783716
1706174783731,nan,nan,Device.NO_DEVICE,1706174783716
1706174783736,nan,nan,Device.NO_DEVICE,1706174783716
1706174783751,nan,nan,Device.NO_DEVICE,1706174783716
1706174783766,nan,nan,Device.NO_DEVICE,1706174783716
1706174783767,nan,nan,Device.NO_DEVICE,1706174783716
1706174783767,nan,nan,Device.NO_DEVICE,1706174783716
1706174783768,nan,nan,Device.NO_DEVICE,1706174783716
1706174783777,nan,nan,Device.NO_DEVICE,1706174783716
1706174783784,nan,nan,Device.NO_DEVICE,1706174783716
1706174783789,nan,nan,Device.NO_DEVICE,1706174783716
1706174783800,nan,nan,Device.NO_DEVICE,1706174783716
1706174783801,nan,nan,Device.NO_DEVICE,1706174783716
1706174783809,nan,nan,Device.NO_DEVICE,1706174783716
1706174783815,nan,nan,Device.NO_DEVICE,1706174783716
1706174783821,nan,nan,Device.NO_DEVICE,1706174783716
1706174783831,nan,nan,Device.NO_DEVICE,1706174783716
1706174783832,nan,nan,Device.NO_DEVICE,1706174783716
1706174783842,nan,nan,Device.NO_DEVICE,1706174783716
1706174783847,0.3915242852439,0.749429653413647,Device.TABLE,1706174783716
1706174783854,nan,nan,Device.NO_DEVICE,1706174783716
1706174783862,nan,nan,Device.NO_DEVICE,1706174783716
1706174783864,nan,nan,Device.NO_DEVICE,1706174783716
1706174783876,nan,nan,Device.NO_DEVICE,1706174783716
1706174783883,nan,nan,Device.NO_DEVICE,1706174783716
1706174783898,nan,nan,Device.NO_DEVICE,1706174783716
1706174783913,nan,nan,Device.NO_DEVICE,1706174783716
1706174783916,nan,nan,Device.NO_DEVICE,1706174783716
1706174783916,nan,nan,Device.NO_DEVICE,1706174783716
1706174783917,nan,nan,Device.NO_DEVICE,1706174783716
1706174783921,nan,nan,Device.NO_DEVICE,1706174783716
1706174783930,nan,nan,Device.NO_DEVICE,1706174783716
1706174783933,nan,nan,Device.NO_DEVICE,1706174783716
1706174783943,nan,nan,Device.NO_DEVICE,1706174783716
1706174783945,0.3915097963578532,0.7493995306046616,Device.TABLE,1706174783716
1706174783954,nan,nan,Device.NO_DEVICE,1706174783716
1706174783962,nan,nan,Device.NO_DEVICE,1706174783716
1706174783964,nan,nan,Device.NO_DEVICE,1706174783716
1706174783976,nan,nan,Device.NO_DEVICE,1706174783716
1706174783977,nan,nan,Device.NO_DEVICE,1706174783716
1706174783987,nan,nan,Device.NO_DEVICE,1706174783716
1706174783997,nan,nan,2,1706174783716
1706174784010,nan,nan,Device.NO_DEVICE,1706174783716
1706174784011,nan,nan,Device.NO_DEVICE,1706174783716
1706174784021,nan,nan,Device.NO_DEVICE,1706174783716
1706174784031,nan,nan,2,1706174783716
1706174784043,nan,nan,Device.NO_DEVICE,1706174783716
1706174784046,nan,nan,Device.NO_DEVICE,1706174783716
1706174784058,nan,nan,Device.NO_DEVICE,1706174783716
1706174784075,nan,nan,Device.NO_DEVICE,1706174783716
1706174784086,nan,nan,Device.NO_DEVICE,1706174783716
1706174784087,nan,nan,Device.NO_DEVICE,1706174783716
1706174784087,nan,nan,Device.NO_DEVICE,1706174783716
1706174784088,nan,nan,Device.NO_DEVICE,1706174783716
1706174784090,nan,nan,Device.NO_DEVICE,1706174783716
1706174784104,nan,nan,Device.NO_DEVICE,1706174783716
1706174784108,nan,nan,Device.NO_DEVICE,1706174783716
1706174784111,nan,nan,Device.NO_DEVICE,1706174783716
1706174784122,nan,nan,Device.NO_DEVICE,1706174783716
1706174784126,nan,nan,Device.NO_DEVICE,1706174783716
1706174784131,nan,nan,Device.NO_DEVICE,1706174783716
1706174784141,nan,nan,Device.NO_DEVICE,1706174783716
1706174784144,nan,nan,Device.NO_DEVICE,1706174783716
1706174784155,nan,nan,Device.NO_DEVICE,1706174783716
1706174784156,nan,nan,Device.NO_DEVICE,1706174783716
1706174784164,nan,nan,Device.NO_DEVICE,1706174783716
1706174784174,0.3911718818590288,0.7493868795722148,Device.TABLE,1706174783716
1706174784177,nan,nan,Device.NO_DEVICE,1706174783716
1706174784189,nan,nan,Device.NO_DEVICE,1706174783716
1706174784207,0.3912647814559165,0.7494143668304796,Device.TABLE,1706174783716
1706174784218,nan,nan,Device.NO_DEVICE,1706174783716
1706174784218,nan,nan,Device.NO_DEVICE,1706174783716
1706174784218,nan,nan,Device.NO_DEVICE,1706174783716
1706174784219,nan,nan,Device.NO_DEVICE,1706174783716
1706174784221,nan,nan,Device.NO_DEVICE,1706174783716
1706174784236,nan,nan,Device.NO_DEVICE,1706174783716
1706174784239,0.6519017966995282,0.2909769015145446,Device.TABLE,1706174783716
1706174784243,nan,nan,Device.NO_DEVICE,1706174783716
1706174784254,nan,nan,2,1706174783716
1706174784263,nan,nan,Device.NO_DEVICE,1706174783716
1706174784269,0.3912544671928509,0.7495232001890989,Device.TABLE,1706174783716
1706174784276,nan,nan,Device.NO_DEVICE,1706174783716
1706174784287,nan,nan,2,1706174783716
1706174784297,nan,nan,Device.NO_DEVICE,1706174783716
1706174784302,0.6677650436512194,0.0035052750154952,Device.TABLE,1706174783716
1706174784309,nan,nan,Device.NO_DEVICE,1706174783716
1706174784320,nan,nan,Device.NO_DEVICE,1706174783716
1706174784321,nan,nan,Device.NO_DEVICE,1706174783716
1706174784330,nan,nan,Device.NO_DEVICE,1706174783716
1706174784335,0.6665376764836415,0.2132202501585869,Device.TABLE,1706174783716
1706174784353,nan,nan,Device.NO_DEVICE,1706174783716
1706174784366,nan,nan,Device.NO_DEVICE,1706174783716
1706174784366,nan,nan,Device.NO_DEVICE,1706174783716
1706174784366,nan,nan,Device.NO_DEVICE,1706174783716
1706174784368,nan,nan,Device.NO_DEVICE,1706174783716
1706174784382,nan,nan,Device.NO_DEVICE,1706174783716
1706174784385,nan,nan,Device.NO_DEVICE,1706174783716
1706174784388,nan,nan,Device.NO_DEVICE,1706174783716
1706174784399,nan,nan,Device.NO_DEVICE,1706174783716
1706174784402,nan,nan,Device.NO_DEVICE,1706174783716
1706174784409,nan,nan,Device.NO_DEVICE,1706174783716
1706174784417,nan,nan,Device.NO_DEVICE,1706174783716
1706174784421,nan,nan,Device.NO_DEVICE,1706174783716
1706174784431,nan,nan,Device.NO_DEVICE,1706174783716
1706174784432,nan,nan,Device.NO_DEVICE,1706174783716
1706174784442,nan,nan,Device.NO_DEVICE,1706174783716
1706174784448,nan,nan,Device.NO_DEVICE,1706174783716
1706174784455,nan,nan,Device.NO_DEVICE,1706174783716
1706174784464,nan,nan,Device.NO_DEVICE,1706174783716
1706174784465,nan,nan,Device.NO_DEVICE,1706174783716
1706174784476,nan,nan,Device.NO_DEVICE,1706174783716
1706174784482,nan,nan,Device.NO_DEVICE,1706174783716
1706174784488,nan,nan,Device.NO_DEVICE,1706174783716
1706174784500,nan,nan,Device.NO_DEVICE,1706174783716
1706174784515,nan,nan,Device.NO_DEVICE,1706174783716
1706174784523,nan,nan,Device.NO_DEVICE,1706174783716
1706174784524,nan,nan,Device.NO_DEVICE,1706174783716
1706174784524,nan,nan,Device.NO_DEVICE,1706174783716
1706174784530,nan,nan,Device.NO_DEVICE,1706174783716
1706174784531,nan,nan,Device.NO_DEVICE,1706174783716
1706174784543,nan,nan,Device.NO_DEVICE,1706174783716
1706174784551,nan,nan,Device.NO_DEVICE,1706174783716
1706174784554,nan,nan,Device.NO_DEVICE,1706174783716
1706174784566,nan,nan,Device.NO_DEVICE,1706174783716
1706174784569,nan,nan,Device.NO_DEVICE,1706174783716
1706174784576,nan,nan,Device.NO_DEVICE,1706174783716
1706174784581,nan,nan,Device.NO_DEVICE,1706174783716
1706174784587,nan,nan,Device.NO_DEVICE,1706174783716
1706174784595,nan,nan,Device.NO_DEVICE,1706174783716
1706174784597,nan,nan,Device.NO_DEVICE,1706174783716
1706174784609,nan,nan,Device.NO_DEVICE,1706174783716
1706174784610,nan,nan,Device.NO_DEVICE,1706174783716
1706174784620,nan,nan,Device.NO_DEVICE,1706174783716
1706174784628,nan,nan,Device.NO_DEVICE,1706174783716
1706174784630,nan,nan,Device.NO_DEVICE,1706174783716
1706174784646,nan,nan,Device.NO_DEVICE,1706174783716
1706174784660,nan,nan,Device.NO_DEVICE,1706174783716
1706174784670,nan,nan,Device.NO_DEVICE,1706174783716
1706174784671,nan,nan,Device.NO_DEVICE,1706174783716
1706174784671,nan,nan,Device.NO_DEVICE,1706174783716
1706174784675,nan,nan,Device.NO_DEVICE,1706174783716
1706174784676,nan,nan,Device.NO_DEVICE,1706174783716
1706174784687,nan,nan,Device.NO_DEVICE,1706174783716
1706174784692,nan,nan,Device.NO_DEVICE,1706174783716
1706174784697,nan,nan,Device.NO_DEVICE,1706174783716
1706174784709,nan,nan,Device.NO_DEVICE,1706174783716
1706174784713,nan,nan,Device.NO_DEVICE,1706174783716
1706174784721,nan,nan,Device.NO_DEVICE,1706174783716
1706174784724,nan,nan,Device.NO_DEVICE,1706174783716
1706174784731,nan,nan,Device.NO_DEVICE,1706174783716
1706174784739,nan,nan,Device.NO_DEVICE,1706174783716
1706174784743,nan,nan,Device.NO_DEVICE,1706174783716
1706174784754,nan,nan,Device.NO_DEVICE,1706174783716
1706174784757,nan,nan,Device.NO_DEVICE,1706174783716
1706174784764,nan,nan,Device.NO_DEVICE,1706174783716
1706174784775,nan,nan,Device.NO_DEVICE,1706174783716
1706174784776,nan,nan,Device.NO_DEVICE,1706174783716
1706174784787,nan,nan,Device.NO_DEVICE,1706174783716
1706174784805,nan,nan,Device.NO_DEVICE,1706174783716
1706174784816,nan,nan,Device.NO_DEVICE,1706174783716
1706174784817,nan,nan,Device.NO_DEVICE,1706174783716
1706174784817,nan,nan,Device.NO_DEVICE,1706174783716
1706174784820,nan,nan,2,1706174783716
1706174784831,nan,nan,Device.NO_DEVICE,1706174783716
1706174784838,nan,nan,Device.NO_DEVICE,1706174783716
1706174784842,nan,nan,Device.NO_DEVICE,1706174783716
1706174784854,nan,nan,Device.NO_DEVICE,1706174783716
1706174784855,nan,nan,Device.NO_DEVICE,1706174783716
1706174784864,nan,nan,Device.NO_DEVICE,1706174783716
1706174784870,nan,nan,Device.NO_DEVICE,1706174783716
1706174784876,nan,nan,Device.NO_DEVICE,1706174783716
1706174784885,nan,nan,Device.NO_DEVICE,1706174783716
1706174784895,nan,nan,Device.NO_DEVICE,1706174783716
1706174784903,nan,nan,Device.NO_DEVICE,1706174783716
