timestamp,distance
13,nan
31,nan
46,nan
64,nan
82,nan
97,nan
115,nan
130,nan
148,nan
163,nan
178,nan
193,nan
210,nan
228,nan
242,nan
257,nan
275,nan
295,nan
307,nan
322,nan
340,nan
358,nan
373,nan
388,nan
403,nan
421,nan
439,nan
453,nan
467,nan
485,nan
503,nan
521,nan
533,nan
554,nan
566,nan
584,nan
601,nan
616,nan
630,nan
650,nan
665,nan
680,nan
698,nan
713,nan
728,nan
752,nan
761,nan
778,nan
793,nan
811,nan
826,nan
846,nan
858,nan
876,nan
894,nan
909,nan
921,nan
939,nan
954,nan
975,nan
990,nan
1005,nan
1020,nan
1043,nan
1055,nan
1072,nan
1083,nan
1104,nan
1118,nan
1136,nan
1157,2.2139134187140614
1166,1.8337370345202508
1184,2.3939546704085317
1199,2.5314753345322103
1217,2.3911623198832843
1232,2.6720965133136234
1253,3.7824979836694763
1265,3.5412423972201608
1283,3.588266280310358
1298,3.299576118211471
1313,3.2315805200113257
1328,2.833146491159143
1346,2.6636408808667524
1364,1.7196135911763397
1379,2.9288654612757017
1394,1.7555405944829752
1412,2.8194843097876205
1426,1.7791910288821493
1444,4.6455487088838225
1462,1.72899280663928
1474,3.576094505138335
1491,3.1111539589173907
1509,4.994778103598319
1529,3.4110354130784724
1540,7.628237055974852
1558,3.541201252203578
1572,nan
1590,4.189990768711617
1607,nan
1621,4.417474047010894
1636,5.871119478586106
1654,4.463151143346672
1669,6.0632660039348485
1687,4.616267224730436
1702,5.911177275162214
1720,4.583155841849381
1732,nan
1753,4.424672386470746
1765,nan
1786,4.5375276413954975
1798,nan
1819,4.2772132719661515
1831,nan
1848,4.377085184123617
1863,nan
1881,4.474105037040016
1899,5.954289846625901
1914,2.0558485813545233
1929,nan
1947,1.9305955480559802
1962,nan
1983,2.605760654331025
1991,nan
2012,2.1222896594897986
2024,nan
2045,1.948036199295252
2060,3.5098134079858236
2078,2.0573809613855363
2093,3.026328895381486
2110,1.9097790500556837
2125,nan
2140,1.6707319095951172
2155,nan
2173,1.8191149107620812
2188,nan
2205,2.020246565549686
2219,nan
2239,2.0585415411058743
2251,nan
2272,2.117691883149128
2284,nan
2302,2.148864224019749
2317,3.203387449218756
2335,2.2964761491750285
2353,4.044066560866185
2368,2.518751400488749
2383,nan
2401,2.437687686476814
2416,nan
2437,2.502267436775448
2449,nan
2467,2.147127061438243
2482,3.145595552181504
2500,2.0513587669803557
2512,3.074561462027022
2530,2.8553268688907645
2545,5.576790265067094
2563,3.3285810527073694
2580,nan
2595,3.500510578416834
2607,nan
2628,3.560212860655278
2646,3.5733248043999697
2661,3.5275440830996527
2676,nan
2694,nan
2709,nan
2730,nan
2742,nan
2757,nan
2771,nan
2791,nan
2808,nan
2822,nan
2839,nan
2854,nan
2869,6.119390114855875
2889,nan
2901,6.118218339051307
2919,nan
2934,nan
2952,6.121069542916798
2964,nan
2982,nan
2997,nan
3018,6.122387354091102
3035,6.123898260081243
3049,6.1223508256957215
3064,6.12285455721217
