device_time_stamp,system_time_stamp,left_gaze_point_on_display_area,left_gaze_point_in_user_coordinate_system,left_gaze_point_validity,left_pupil_diameter,left_pupil_validity,left_gaze_origin_in_user_coordinate_system,left_gaze_origin_in_trackbox_coordinate_system,left_gaze_origin_validity,right_gaze_point_on_display_area,right_gaze_point_in_user_coordinate_system,right_gaze_point_validity,right_pupil_diameter,right_pupil_validity,right_gaze_origin_in_user_coordinate_system,right_gaze_origin_in_trackbox_coordinate_system,right_gaze_origin_validity,timestamp,gaze_vizualisation_x,gaze_vizualisation_y
16492941213,162244833653,"(0.5577930808067322, 0.5709862112998962)","(21.246952056884766, 100.22669219970703, 28.43368911743164)",1,4.9495849609375,1,"(-69.71214294433594, 4.786433219909668, 861.2531127929688)","(0.6098315715789795, 0.46841010451316833, 0.9281662702560425)",1,"(0.5535289645195007, 0.5529941320419312)","(19.67939567565918, 103.72286224365234, 29.70606231689453)",1,4.6869354248046875,1,"(-6.870354652404785, 0.031685326248407364, 864.0534057617188)","(0.5060223937034607, 0.48015955090522766, 0.9281615018844604)",1,1704979123102,0.56,0.56
16492952316,162244844757,"(0.5597026944160461, 0.5653359293937683)","(21.948951721191406, 101.32463073730469, 28.83331298828125)",1,4.947113037109375,1,"(-69.77727508544922, 4.786916732788086, 861.1842651367188)","(0.609948456287384, 0.4684067666530609, 0.92803955078125)",1,"(0.5483421087265015, 0.5542731285095215)","(17.772594451904297, 103.47432708740234, 29.615615844726562)",1,4.69134521484375,1,"(-6.936769962310791, 0.03956979885697365, 863.9895629882812)","(0.5061326026916504, 0.4801408648490906, 0.928034782409668)",1,1704979123113,0.55,0.56
16492963420,162244855864,"(0.560228168964386, 0.5589892268180847)","(22.142135620117188, 102.55792999267578, 29.282073974609375)",1,4.9471588134765625,1,"(-69.85025787353516, 4.808376789093018, 861.085693359375)","(0.6100819706916809, 0.4683566391468048, 0.9278549551963806)",1,"(0.550967276096344, 0.5573641657829285)","(18.737651824951172, 102.8736801147461, 29.397022247314453)",1,4.690673828125,1,"(-7.014663219451904, 0.0730612650513649, 863.896484375)","(0.5062615871429443, 0.4800657033920288, 0.9278498291969299)",1,1704979123124,0.56,0.56
16492974523,162244866971,"(0.5644072890281677, 0.5543348789215088)","(23.678468704223633, 103.46231079101562, 29.611248016357422)",1,4.958587646484375,1,"(-69.92974090576172, 4.842672824859619, 861.0223388671875)","(0.6102213263511658, 0.46827855706214905, 0.9277419447898865)",1,"(0.5523171424865723, 0.5602724552154541)","(19.233901977539062, 102.30856323242188, 29.19134521484375)",1,4.6847381591796875,1,"(-7.096111297607422, 0.1191873699426651, 863.8389892578125)","(0.5063958168029785, 0.4799627363681793, 0.9277363419532776)",1,1704979123135,0.56,0.56
16492985626,162244878077,"(0.566473126411438, 0.5524669289588928)","(24.43791389465332, 103.82527923583984, 29.743343353271484)",1,4.9586944580078125,1,"(-69.9948501586914, 4.878146171569824, 860.9763793945312)","(0.610334575176239, 0.46819838881492615, 0.9276612401008606)",1,"(0.5488857626914978, 0.556471586227417)","(17.972482681274414, 103.04712677001953, 29.460155487060547)",1,4.7096099853515625,1,"(-7.160595417022705, 0.16815125942230225, 863.7978515625)","(0.5065019130706787, 0.4798538386821747, 0.927655041217804)",1,1704979123154,0.56,0.55
16492996729,162244889184,"(0.5693680644035339, 0.5555741786956787)","(25.502134323120117, 103.22151184082031, 29.523590087890625)",1,4.9564971923828125,1,"(-70.07062530517578, 4.912185192108154, 860.9852294921875)","(0.6104581356048584, 0.4681219756603241, 0.927691638469696)",1,"(0.5454665422439575, 0.5505527853965759)","(16.715492248535156, 104.19722747802734, 29.87880516052246)",1,4.7115325927734375,1,"(-7.227997779846191, 0.21263790130615234, 863.8121948242188)","(0.5066121220588684, 0.4797547459602356, 0.9276849627494812)",1,1704979123175,0.56,0.55
16493007832,162244900288,"(0.5706503987312317, 0.560803234577179)","(25.973526000976562, 102.20545196533203, 29.153779983520508)",1,4.9140472412109375,1,"(-70.1287612915039, 4.990098476409912, 860.7364501953125)","(0.6105865836143494, 0.4679454565048218, 0.9272060394287109)",1,"(0.5403662323951721, 0.5600754022598267)","(14.840499877929688, 102.34686279296875, 29.2053165435791)",1,4.6932830810546875,1,"(-7.292184352874756, 0.30128997564315796, 863.56787109375)","(0.5067198872566223, 0.4795584976673126, 0.9271973967552185)",1,1704979123176,0.56,0.56
16493018935,162244911392,"(0.5679833292961121, 0.5871321558952332)","(24.99305534362793, 97.08936309814453, 27.29167366027832)",1,4.8580169677734375,1,"(-70.20368957519531, 5.136859893798828, 860.6974487304688)","(0.6107136011123657, 0.46761980652809143, 0.9271422028541565)",1,"(0.5781543850898743, 0.6082412004470825)","(28.73212432861328, 92.98751831054688, 25.79880142211914)",1,4.495941162109375,1,"(-7.360084056854248, 0.46270108222961426, 863.5338745117188)","(0.5068298578262329, 0.47920238971710205, 0.9271307587623596)",1,1704979123178,0.57,0.6
16493030038,162244922495,"(0.5422815680503845, 0.5152549743652344)","(15.544587135314941, 111.05612182617188, 32.37525177001953)",1,4.7617645263671875,1,"(-70.29943084716797, 5.285207748413086, 860.5346069335938)","(0.6108917593955994, 0.4672882854938507, 0.9268349409103394)",1,"(0.6075254082679749, 0.655423641204834)","(39.52945327758789, 83.81927490234375, 22.461849212646484)",1,4.21978759765625,1,"(-7.461430549621582, 0.6291270852088928, 863.3776245117188)","(0.5069965720176697, 0.4788343608379364, 0.9268202185630798)",1,1704979123193,0.57,0.59
16493041141,162244933599,"(0.5307037830352783, 0.4997301399707794)","(11.288411140441895, 114.07279968261719, 33.473236083984375)",1,4.7604522705078125,1,"(-68.44695281982422, 3.8616180419921875, 860.682861328125)","(0.6078292727470398, 0.47046688199043274, 0.9268178939819336)",1,"(0.6388957500457764, 0.6639916896820068)","(51.061790466308594, 82.15436553955078, 21.855897903442383)",1,4.059722900390625,1,"(-5.596879959106445, -0.8024924993515015, 863.3973388671875)","(0.5039445161819458, 0.48201847076416016, 0.9268316626548767)",1,1704979123199,0.58,0.58
16493052245,162244944703,"(0.5273261666297913, 0.4533785283565521)","(10.046730995178223, 123.0796127319336, 36.7514533996582)",1,4.79351806640625,1,"(-70.10787200927734, 3.9614975452423096, 860.5469970703125)","(0.6105925440788269, 0.4702114164829254, 0.9268143177032471)",1,"(0.5512972474098206, 0.4969682991504669)","(18.858966827392578, 114.60946655273438, 33.668601989746094)",1,4.3667144775390625,1,"(-6.9920549392700195, -0.8143779635429382, 863.3856201171875)","(0.5062445402145386, 0.4820164144039154, 0.9268286228179932)",1,1704979123211,0.54,0.48
