world_index,world_timestamp,surface_name,event_type
0,-818745.7896919999,Right,enter
0,-818745.7896919999,Assembly,enter
0,-818745.7896919999,Left,enter
0,-818745.7896919999,Screen,enter
97,-818741.5800679999,Right,exit
97,-818741.5800679999,Assembly,exit
97,-818741.5800679999,Left,exit
98,-818741.537697,Screen,exit
103,-818741.3715969999,Right,enter
104,-818741.3378209999,Assembly,enter
104,-818741.3378209999,Left,enter
119,-818740.7228789999,Left,exit
120,-818740.6847359999,Right,exit
120,-818740.6847359999,Assembly,exit
126,-818740.4535449999,Assembly,enter
126,-818740.4535449999,Left,enter
127,-818740.4147419999,Right,enter
127,-818740.4147419999,Screen,enter
154,-818739.255346,Right,exit
155,-818739.211955,Assembly,exit
155,-818739.211955,Screen,exit
156,-818739.174425,Left,exit
162,-818738.973436,Left,enter
163,-818738.934881,Right,enter
163,-818738.934881,Assembly,enter
173,-818738.5168359999,Right,exit
173,-818738.5168359999,Assembly,exit
173,-818738.5168359999,Left,exit
176,-818738.4100899999,Left,enter
180,-818738.267307,Right,enter
180,-818738.267307,Assembly,enter
183,-818738.155971,Screen,enter
215,-818736.905697,Right,exit
215,-818736.905697,Screen,exit
216,-818736.867734,Assembly,exit
221,-818736.7232819999,Right,enter
222,-818736.6912789999,Assembly,enter
257,-818735.3336769999,Right,exit
257,-818735.3336769999,Assembly,exit
257,-818735.3336769999,Left,exit
263,-818735.143263,Left,enter
264,-818735.1066719999,Screen,enter
265,-818735.0706959999,Right,enter
265,-818735.0706959999,Assembly,enter
294,-818733.870258,Right,exit
294,-818733.870258,Assembly,exit
294,-818733.870258,Screen,exit
295,-818733.834142,Left,exit
302,-818733.607365,Right,enter
303,-818733.57528,Assembly,enter
304,-818733.5393429999,Left,enter
324,-818732.7666679999,Right,exit
324,-818732.7666679999,Assembly,exit
324,-818732.7666679999,Left,exit
332,-818732.5034299999,Left,enter
333,-818732.46716,Right,enter
333,-818732.46716,Assembly,enter
335,-818732.3944789999,Screen,enter
340,-818732.1974419999,Right,exit
344,-818732.053476,Right,enter
352,-818731.766803,Right,exit
352,-818731.766803,Assembly,exit
352,-818731.766803,Left,exit
352,-818731.766803,Screen,exit
356,-818731.629633,Assembly,enter
357,-818731.595414,Right,enter
357,-818731.595414,Left,enter
390,-818730.269446,Right,exit
390,-818730.269446,Left,exit
391,-818730.2284759999,Assembly,exit
395,-818730.09445,Left,enter
396,-818730.059716,Screen,enter
397,-818730.0237769999,Right,enter
397,-818730.0237769999,Assembly,enter
417,-818729.1569419999,Right,exit
417,-818729.1569419999,Assembly,exit
417,-818729.1569419999,Screen,exit
418,-818729.1156009999,Left,exit
