timestamp,block_0,block_1,block_2,block_3,block_4,block_5,block_6,block_7,block_8,block_9,block_10,block_11,block_12,block_13,block_14,block_15,block_16,block_17,block_18,block_19,block_20,block_21,block_22,block_23
0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
66,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
126,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
186,21.842507842263505,21.548312873844793,22.33754086991889,12.570186341622035,12.051731142572986,13.411941244244066,6.750085406130149,32.00381424344511,32.00381424344511,4.407269050881695,-2.5804378226615055,6.426087749386368,57.5831455244941,63.5007360728216,69.49165804114513,54.74242490353185,60.93650726464313,67.1565705879269,53.705559792686024,60.00676616799855,66.3140938372693,53.46164531832687,59.78856373452755,66.11671051220688
233,6.569903931018047,7.97564436199078,12.817191210921623,-3.4814226767552054,5.7068002576202295,11.54283573168853,6.4717568734573785,34.864294401040766,34.864294401040766,12.711293012343168,13.491635755970927,16.81349823564877,58.96087584562701,65.26057965510806,71.56622007330125,58.697031838712775,65.02230327443134,71.34900505102792,58.95002018532122,65.25077207426008,71.55727674350473,59.95663610365646,66.16159451905268,72.38879186699434
285,7.896305968327032,6.703067390922001,8.38192747030885,5.214336475573201,-3.1255030606764627,5.9240497172604965,7.45517504623173,28.91729138333792,28.91729138333792,13.134951915235513,12.454173048314122,13.432498724646509,53.0780746540219,59.3674699944093,65.66531200198835,52.74580235348571,59.0705861700402,65.3970248348771,53.01424333141464,59.31040786035456,65.61372712583089,54.105982320331584,60.28823937889711,66.49893618839769
346,9.42387819448749,7.7230080487807795,8.66867194000119,5.765751978957455,-2.019720025114302,4.424962018105805,7.404940617367204,27.8132176707482,27.8132176707482,12.576895942209537,11.358419108228162,12.021426892012192,52.099211492089765,58.37091065928726,64.65462710830305,51.56318700154029,57.89298426280002,64.22347874548707,51.772111251326194,58.07914321438199,64.39133848458124,52.76074932574525,58.962123795798995,65.18887664188074
407,10.44653261201161,11.508540477017997,15.361809347558097,1.5814933546593122,5.08110042492481,11.373489528184953,2.65880766778629,35.101360232372144,35.101360232372144,8.739118882807405,9.98442082171923,14.255782744723005,59.746201876443735,65.99269815721449,72.25431477565817,58.847087576852765,65.17980736153054,71.5126358157557,58.88588840512832,65.21484052475846,71.54456805586538,59.47142838283597,65.74403672808083,72.0272737158218
470,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
532,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
591,12.875532987823993,12.789439440037272,14.80936361889739,3.7635859982715356,3.4575990276812867,8.228151714848439,1.9332444127538313,31.483880531678555,31.483880531678555,6.5612353571737705,6.39063540518971,9.827904684540085,56.51996776518551,62.706802937742246,68.92025635029438,55.162414613787995,61.486001370382525,67.81140733856019,55.06782037103439,61.40114998036877,67.7344802861083,55.42361604829924,61.72044713354338,68.02405600287281
653,13.884010717613618,13.76353602790415,15.58653044866925,4.720325428015063,4.353233571837298,8.512088460938914,2.3589170051802664,31.42576322888689,31.42576322888689,5.683061735184771,5.382040604689551,9.081374813672497,56.58012743472492,62.74316470225645,68.9370788139552,55.052943055474046,61.369539964008496,67.6892646875487,54.900906698890054,61.23318914351104,67.56566858421509,55.143832453038875,61.45108749187106,67.76320736565368
713,14.05663316071023,13.92917814144744,15.717977163924159,4.88827847568949,4.508695414117913,8.565111602702677,2.4715355107106727,31.411993132303937,31.411993132303937,5.540902191611025,5.209094448980417,8.953628728502355,56.585193802619024,62.743970618684216,68.93438737334863,55.02899679551741,61.34421064484748,67.6628117445617,54.86714599508416,61.199063726206084,67.53124694913319,55.09080521250507,61.39966213490535,67.71308901402378
