Obsv.	Frame	Capture Time	System Time	Sensor Time	Lft X Pos	Lft Y Pos	Lft Pupil Diameter	Rt X Pos	Rt Y Pos	Rt Pupil Diameter	L Display	R Display	L Quality	R Quality	Lft Pupil Quality	Rt Pupil Quality	L Eye Rot (X)	L Eye Rot (Y)	L Eye Rot (Z)	R Eye Rot (X)	R Eye Rot (Y)	R Eye Rot (Z)	L Eye Pos (X)	L Eye Pos (Y)	L Eye Pos (Z)	R Eye Pos (X)	R Eye Pos (Y)	R Eye Pos (Z)	Head Rot (X)	Head Rot (Y)	Head Rot (Z)	Head Pos (X)	Head Pos (Y)	Head Pos (Z)	L Eyelid Valid	L Eyelid Opening	R Eyelid Valid	R Eyelid Opening
1	24984	347792874377	1705936672089917	347788740915	649.529900	247.074200	3.443186	649.529900	247.074200	3.549361	1	1	3	3	0	0	0.271639	-0.022531	0.000000	0.260131	0.126685	0.000000	-0.006225	-0.068567	0.543907	0.055766	-0.072717	0.544553	-0.000000	0.000000	0.000000	0.024771	-0.070642	0.544230	0	0.000000	0	0.000000
2	24985	347792891330	1705936672106870	347788757039	649.537700	246.917400	3.431656	649.537700	246.917400	3.579400	1	1	3	3	0	0	0.268649	-0.020703	0.000000	0.263093	0.127197	0.000000	-0.005138	-0.067915	0.540505	0.056968	-0.071965	0.543329	-0.000000	0.000000	0.000000	0.025915	-0.069940	0.541917	0	0.000000	0	0.000000
3	24986	347792905298	1705936672120838	347788773259	647.863700	244.155500	3.454383	647.863700	244.155500	3.598936	1	1	3	3	0	0	0.268356	-0.018353	0.000000	0.264506	0.130922	0.000000	-0.003886	-0.067781	0.542734	0.058344	-0.071395	0.544596	-0.000000	0.000000	0.000000	0.027229	-0.069588	0.543665	0	0.000000	0	0.000000
4	24987	347792923249	1705936672138789	347788789696	644.007600	242.945800	3.470243	644.007600	242.945800	3.627193	1	1	3	3	0	0	0.269294	-0.017456	0.000000	0.263687	0.141947	0.000000	-0.002270	-0.067650	0.544506	0.059384	-0.070248	0.542189	-0.000000	0.000000	0.000000	0.028557	-0.068949	0.543347	0	0.000000	0	0.000000
5	24988	347792941230	1705936672156770	347788805761	641.535000	242.389100	3.478843	641.535000	242.389100	3.624848	1	1	3	3	0	0	0.270604	-0.013209	0.000000	0.261803	0.145845	0.000000	-0.001078	-0.067183	0.544835	0.060148	-0.069013	0.539772	-0.000000	0.000000	0.000000	0.029535	-0.068098	0.542304	0	0.000000	0	0.000000
6	24989	347792954192	1705936672169732	347788822071	640.906600	242.855900	3.504356	640.906600	242.855900	3.623970	1	1	3	3	0	0	0.268722	-0.010251	0.000000	0.261564	0.148004	0.000000	0.000604	-0.066845	0.545917	0.061895	-0.068125	0.540121	-0.000000	0.000000	0.000000	0.031250	-0.067485	0.543019	0	0.000000	0	0.000000
7	24990	347792971148	1705936672186688	347788838435	679.868800	231.096600	3.506428	0.000000	0.000000	0.000000	1	0	3	0	0	0	0.268771	-0.007581	0.000000	0.000000	0.000000	0.000000	0.001848	-0.066271	0.545711	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0.000000
8	24991	347792986077	1705936672201617	347788854526	679.829800	235.200900	3.498490	0.000000	0.000000	0.000000	1	0	3	0	0	0	0.266014	-0.005280	0.000000	0.000000	0.000000	0.000000	0.003727	-0.065963	0.547326	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0.000000
9	24992	347793004038	1705936672219578	347788870744	679.280900	230.930600	3.509631	0.000000	0.000000	0.000000	1	0	3	0	0	0	0.267238	-0.003346	0.000000	0.000000	0.000000	0.000000	0.005220	-0.065500	0.548958	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0.000000
10	24993	347793022012	1705936672237552	347788887157	682.120800	239.676700	3.482864	0.000000	0.000000	0.000000	1	0	3	0	0	0	0.262081	-0.004046	0.000000	0.000000	0.000000	0.000000	0.007075	-0.064992	0.550022	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0.000000
