world_index,world_timestamp,surface_name,event_type
0,-906047.5691569999,Assembly,enter
0,-906047.5691569999,Left,enter
0,-906047.5691569999,Screen,enter
178,-906039.8633689999,Assembly,exit
178,-906039.8633689999,Left,exit
178,-906039.8633689999,Screen,exit
187,-906039.528068,Right,enter
188,-906039.49506,Assembly,enter
188,-906039.49506,Left,enter
194,-906039.256278,Right,exit
194,-906039.256278,Assembly,exit
194,-906039.256278,Left,exit
201,-906039.020545,Screen,enter
202,-906038.986312,Assembly,enter
202,-906038.986312,Left,enter
230,-906037.815158,Assembly,exit
230,-906037.815158,Left,exit
230,-906037.815158,Screen,exit
239,-906037.513891,Right,enter
239,-906037.513891,Assembly,enter
239,-906037.513891,Left,enter
249,-906037.0954649999,Right,exit
249,-906037.0954649999,Assembly,exit
249,-906037.0954649999,Left,exit
257,-906036.8354349999,Left,enter
258,-906036.801104,Assembly,enter
258,-906036.801104,Screen,enter
281,-906035.819329,Right,enter
281,-906035.819329,Right,exit
291,-906035.360043,Right,enter
291,-906035.360043,Right,exit
291,-906035.360043,Assembly,exit
291,-906035.360043,Screen,exit
292,-906035.316335,Left,exit
302,-906034.976985,Right,enter
302,-906034.976985,Assembly,enter
302,-906034.976985,Left,enter
335,-906033.495825,Right,exit
335,-906033.495825,Assembly,exit
335,-906033.495825,Left,exit
340,-906033.322493,Left,enter
343,-906033.214877,Assembly,enter
345,-906033.138296,Screen,enter
351,-906032.888207,Assembly,exit
351,-906032.888207,Screen,exit
354,-906032.7772209999,Left,exit
360,-906032.5862199999,Left,enter
361,-906032.554229,Assembly,enter
362,-906032.518329,Right,enter
365,-906032.4119249999,Assembly,exit
367,-906032.3423049999,Assembly,enter
375,-906032.030086,Left,exit
376,-906031.992504,Assembly,exit
377,-906031.957172,Right,exit
386,-906031.6809289999,Left,enter
386,-906031.6809289999,Screen,enter
387,-906031.641832,Assembly,enter
411,-906030.7043,Right,enter
411,-906030.7043,Right,exit
415,-906030.5382579999,Right,enter
415,-906030.5382579999,Screen,exit
416,-906030.4993649999,Right,exit
416,-906030.4993649999,Assembly,exit
417,-906030.461992,Left,exit
429,-906030.0726239999,Right,enter
429,-906030.0726239999,Assembly,enter
429,-906030.0726239999,Left,enter
467,-906028.477022,Right,exit
467,-906028.477022,Assembly,exit
469,-906028.408903,Left,exit
473,-906028.28915,Left,enter
476,-906028.192737,Assembly,enter
477,-906028.157382,Screen,enter
490,-906027.665966,Assembly,exit
490,-906027.665966,Screen,exit
492,-906027.5976239999,Left,exit
497,-906027.449041,Left,enter
499,-906027.3828469999,Assembly,enter
500,-906027.3480689999,Right,enter
520,-906026.5650729999,Right,exit
520,-906026.5650729999,Assembly,exit
520,-906026.5650729999,Left,exit
529,-906026.276857,Left,enter
529,-906026.276857,Screen,enter
530,-906026.24341,Assembly,enter
540,-906025.8385729999,Assembly,exit
540,-906025.8385729999,Screen,exit
542,-906025.765335,Left,exit
552,-906025.431171,Right,enter
552,-906025.431171,Right,exit
554,-906025.358382,Right,enter
554,-906025.358382,Assembly,enter
556,-906025.280555,Left,enter
619,-906022.5429819999,Right,exit
619,-906022.5429819999,Assembly,exit
619,-906022.5429819999,Left,exit
627,-906022.29727,Left,enter
628,-906022.263723,Assembly,enter
628,-906022.263723,Screen,enter
660,-906020.962722,Assembly,exit
660,-906020.962722,Screen,exit
662,-906020.886589,Left,exit
665,-906020.7881809999,Left,enter
667,-906020.72237,Right,enter
667,-906020.72237,Assembly,enter
668,-906020.683781,Screen,enter
681,-906020.1787139999,Right,exit
681,-906020.1787139999,Screen,exit
682,-906020.1415459999,Assembly,exit
687,-906019.981741,Assembly,enter
689,-906019.913724,Screen,enter
704,-906019.3513709999,Assembly,exit
704,-906019.3513709999,Screen,exit
706,-906019.2798469999,Left,exit
710,-906019.1501839999,Left,enter
713,-906019.0436529999,Assembly,enter
714,-906019.004197,Right,enter
756,-906017.3408349999,Right,exit
756,-906017.3408349999,Left,exit
757,-906017.301073,Assembly,exit
766,-906017.0021009999,Left,enter
766,-906017.0021009999,Screen,enter
767,-906016.965079,Assembly,enter
785,-906016.2632109999,Assembly,exit
786,-906016.224404,Screen,exit
790,-906016.092338,Assembly,enter
791,-906016.0529479999,Right,enter
792,-906016.0154169999,Screen,enter
817,-906015.0455019999,Right,exit
818,-906015.0042569999,Screen,exit
823,-906014.8290149999,Right,enter
863,-906013.189054,Right,exit
863,-906013.189054,Assembly,exit
863,-906013.189054,Left,exit
871,-906012.914383,Left,enter
872,-906012.881995,Screen,enter
873,-906012.8468429999,Assembly,enter
928,-906010.7077149999,Assembly,exit
928,-906010.7077149999,Left,exit
928,-906010.7077149999,Screen,exit
933,-906010.5384679999,Left,enter
934,-906010.5023149999,Assembly,enter
935,-906010.4646539999,Right,enter
935,-906010.4646539999,Screen,enter
942,-906010.182009,Screen,exit
946,-906010.0380869999,Screen,enter
961,-906009.4791029999,Right,exit
963,-906009.4045579999,Assembly,exit
963,-906009.4045579999,Screen,exit
968,-906009.2383699999,Assembly,enter
970,-906009.169914,Right,enter
1006,-906007.723299,Right,exit
1006,-906007.723299,Assembly,exit
1006,-906007.723299,Left,exit
1015,-906007.418355,Left,enter
1015,-906007.418355,Screen,enter
1016,-906007.383222,Assembly,enter
1038,-906006.474491,Assembly,exit
1040,-906006.397319,Left,exit
1040,-906006.397319,Screen,exit
1046,-906006.1919069999,Assembly,enter
1046,-906006.1919069999,Left,enter
1048,-906006.1182799999,Right,enter
1048,-906006.1182799999,Screen,enter
1066,-906005.400744,Screen,exit
1068,-906005.322679,Right,exit
1068,-906005.322679,Screen,enter
1074,-906005.0828829999,Screen,exit
1075,-906005.0417749999,Assembly,exit
1076,-906005.0001239999,Left,exit
1081,-906004.838413,Left,enter
1083,-906004.7693429999,Right,enter
1083,-906004.7693429999,Assembly,enter
1094,-906004.303764,Right,exit
1094,-906004.303764,Assembly,exit
1094,-906004.303764,Left,exit
1100,-906004.1023139999,Left,enter
1102,-906004.0305069999,Assembly,enter
1103,-906003.990503,Screen,enter
1114,-906003.5306269999,Assembly,exit
1114,-906003.5306269999,Screen,exit
1115,-906003.491895,Left,exit
1122,-906003.2619289999,Left,enter
1123,-906003.227496,Assembly,enter
1124,-906003.1934529999,Right,enter
1158,-906001.795345,Right,exit
1158,-906001.795345,Assembly,exit
1158,-906001.795345,Left,exit
1165,-906001.551047,Left,enter
1166,-906001.514474,Assembly,enter
1166,-906001.514474,Screen,enter
1182,-906000.850704,Assembly,exit
1182,-906000.850704,Screen,exit
1186,-906000.7048259999,Assembly,enter
1187,-906000.666841,Right,enter
1189,-906000.586932,Screen,enter
1207,-905999.844584,Screen,exit
1208,-905999.80412,Right,exit
1208,-905999.80412,Assembly,exit
1210,-905999.7269619999,Right,enter
1211,-905999.6908209999,Right,exit
1212,-905999.655357,Assembly,enter
1213,-905999.6208579999,Right,enter
1246,-905998.2075929999,Right,exit
1246,-905998.2075929999,Assembly,exit
1246,-905998.2075929999,Left,exit
1257,-905997.835709,Left,enter
1257,-905997.835709,Screen,enter
1258,-905997.7969569999,Assembly,enter
1281,-905996.854696,Assembly,exit
1283,-905996.7757839999,Screen,exit
1284,-905996.735995,Left,exit
1288,-905996.598397,Left,enter
1290,-905996.525999,Right,enter
1290,-905996.525999,Assembly,enter
1291,-905996.483975,Screen,enter
1309,-905995.7600029999,Right,exit
1309,-905995.7600029999,Assembly,exit
1309,-905995.7600029999,Screen,exit
1310,-905995.7221169999,Left,exit
1314,-905995.5865499999,Right,enter
1317,-905995.4887369999,Assembly,enter
1317,-905995.4887369999,Left,enter
1344,-905994.391664,Right,exit
1344,-905994.391664,Assembly,exit
1345,-905994.357398,Left,exit
1352,-905994.147792,Left,enter
1354,-905994.081948,Assembly,enter
1354,-905994.081948,Screen,enter
1373,-905993.3268439999,Assembly,exit
1373,-905993.3268439999,Left,exit
1374,-905993.2894489999,Screen,exit
1381,-905993.0782039999,Right,enter
1382,-905993.046395,Assembly,enter
1382,-905993.046395,Left,enter
1398,-905992.414337,Right,exit
1398,-905992.414337,Assembly,exit
1398,-905992.414337,Left,exit
1404,-905992.223943,Left,enter
1405,-905992.1918449999,Assembly,enter
1405,-905992.1918449999,Screen,enter
1425,-905991.401718,Assembly,exit
1426,-905991.3622359999,Left,exit
1426,-905991.3622359999,Screen,exit
1434,-905991.101878,Right,enter
1434,-905991.101878,Left,enter
1435,-905991.066365,Assembly,enter
1469,-905989.664272,Right,exit
