timestamp,event,device
0,enter,TABLE
462,quit,TABLE
592,enter,TABLE
710,quit,TABLE
1014,enter,TABLE
1078,quit,TABLE
1144,enter,SCREEN
2712,quit,SCREEN
3189,enter,TABLE
3948,grasp,BLOCK
4012,quit,TABLE
4076,enter,TABLE
4211,quit,TABLE
4275,enter,TABLE
4406,quit,TABLE
4468,enter,TABLE
4590,quit,TABLE
4652,enter,TABLE
4715,quit,TABLE
4838,enter,TABLE
4902,quit,TABLE
4963,enter,TABLE
5025,quit,TABLE
5150,enter,TABLE
5276,quit,TABLE
5333,enter,TABLE
5917,release,BLOCK
5977,quit,TABLE
