timestamp,event,device
0,enter,TABLE
97,quit,TABLE
252,enter,SCREEN
1056,quit,SCREEN
1223,enter,TABLE
1774,quit,TABLE
1825,enter,TABLE
1927,quit,TABLE
1982,enter,SCREEN
2089,quit,SCREEN
2141,enter,SCREEN
4003,quit,SCREEN
4166,enter,TABLE
5020,grasp,BLOCK
5081,quit,TABLE
5194,enter,SCREEN
5310,quit,SCREEN
5311,enter,TABLE
5370,quit,TABLE
5371,enter,SCREEN
5546,quit,SCREEN
5547,enter,TABLE
5612,quit,TABLE
5612,enter,SCREEN
6021,quit,SCREEN
6186,enter,TABLE
6293,quit,TABLE
6409,enter,TABLE
6526,quit,TABLE
6584,enter,TABLE
6838,quit,TABLE
6955,enter,TABLE
7078,quit,TABLE
7249,enter,TABLE
7835,quit,TABLE
8076,enter,TABLE
8968,release,BLOCK
9028,quit,TABLE
