timestamp,event,device
111,enter,TABLE
862,quit,TABLE
927,enter,TABLE
1170,quit,TABLE
1382,enter,SCREEN
1596,quit,SCREEN
1652,enter,SCREEN
1764,quit,SCREEN
1819,enter,SCREEN
1928,quit,SCREEN
2032,enter,SCREEN
2527,quit,SCREEN
2583,enter,SCREEN
2852,quit,SCREEN
2905,enter,TABLE
3069,quit,TABLE
3291,enter,SCREEN
3398,quit,SCREEN
3561,enter,SCREEN
3725,quit,SCREEN
3726,enter,TABLE
3782,quit,TABLE
3783,enter,SCREEN
3890,quit,SCREEN
3891,enter,TABLE
3945,quit,TABLE
3946,enter,SCREEN
4000,grasp,BLOCK
4058,quit,SCREEN
4167,enter,SCREEN
4901,quit,SCREEN
5197,enter,TABLE
7900,release,BLOCK
7960,quit,TABLE
