gaze_timestamp,world_index,confidence,norm_pos_x,norm_pos_y,base_data,gaze_point_3d_x,gaze_point_3d_y,gaze_point_3d_z,eye_center0_3d_x,eye_center0_3d_y,eye_center0_3d_z,gaze_normal0_x,gaze_normal0_y,gaze_normal0_z,eye_center1_3d_x,eye_center1_3d_y,eye_center1_3d_z,gaze_normal1_x,gaze_normal1_y,gaze_normal1_z
84157.181291,0,1.0,0.49044133450051053,0.3849250925464164,84157.181291-1,-2.8958116506811393,25.133423241379774,437.8186562921012,,,,,,,-141.84741360088248,-212.42182930256,20.37410392106139,0.2779032039004027,0.4751105050878796,0.8348891047420796
84157.189268,0,1.0,0.48735988836702404,0.381203267977279,84157.189268-1,-5.072816982033416,26.612508738973418,437.69328027987314,,,,,,,-141.84741360088248,-212.42182930256,20.37410392106139,0.2735491932376981,0.478068676083067,0.8346383527176234
84157.197209,0,0.9037474989891052,0.48613890807954113,0.3756409984771256,84157.197209-1,-5.924311514700221,28.770845258729196,436.72852512641043,,,,,,,-141.84741360088248,-212.42182930256,20.37410392106139,0.27184620417236455,0.4823853491225786,0.832708842410698
84157.205181,1,1.0,0.48782157678338267,0.36702450305649537,84157.205181-1,-4.714923622223793,32.03708778942877,434.42062068755365,,,,,,,-141.84741360088248,-212.42182930256,20.37410392106139,0.27426497995731736,0.48891783418397766,0.8280930335329845
84157.217138,1,1.0,0.4890845717679193,0.3703567927549355,84157.217138-1,-3.8317910854254364,30.746551987811415,434.88686160445445,,,,,,,-141.84741360088248,-212.42182930256,20.37410392106139,0.27603124503091403,0.48633676258074293,0.829025515366786
84157.225108,1,1.0,0.4899433489689522,0.37659769996687353,84157.225108-1,-3.2362783982123347,28.346115993348405,436.08764677937813,,,,,,,-141.84741360088248,-212.42182930256,20.37410392106139,0.2772222704053402,0.48153589059181695,0.8314270857166334
84157.233106,1,1.0,0.4946785639007252,0.3820300616876767,84157.233106-1,0.09776167288588056,26.191441676021043,436.20492784997765,,,,,,,-141.84741360088248,-212.42182930256,20.37410392106139,0.28389035054753664,0.47722654195716213,0.8316616478578326
84157.241083,1,1.0,0.49562684302714866,0.3837661080475654,84157.241083-1,0.7656358914524333,25.510522208230043,436.36654882726714,,,,,,,-141.84741360088248,-212.42182930256,20.37410392106139,0.2852260989846698,0.4758647030215802,0.8319848898124115
84157.249214,1,1.0,0.4957338140653585,0.3825641334404223,84157.249214-1,0.8404551839976051,25.971439637077765,436.0769081284691,,,,,,,-141.84741360088248,-212.42182930256,20.37410392106139,0.2853757375697601,0.4767865378792758,0.8314056084148155
84157.25715800001,2,1.0,0.4978533037654265,0.3797509152189945,84157.25715800001-1,2.326583589581105,27.021028211739804,434.9594106065623,,,,,,,-141.84741360088248,-212.42182930256,20.37410392106139,0.2883479943809272,0.4788857150285996,0.8291706133710018
84157.26529,2,1.0,0.49769045289597297,0.38442266278733306,84157.26529-1,2.2171797760784386,25.22994286562937,436.02663683822027,,,,,,,-141.84741360088248,-212.42182930256,20.37410392106139,0.2881291867539218,0.4753035443363789,0.8313050658343177
84157.273203,2,0.9980024099349976,0.5002883077815785,0.38970128341229027,84157.273203-1,4.049422057059829,23.161954810042687,436.5644377926999,,,,,,,-141.84741360088248,-212.42182930256,20.37410392106139,0.2917936713158846,0.47116756822520545,0.832380667743277
84157.281184,2,0.9851589202880859,0.5000331281788573,0.39489368994029983,84157.281184-1,3.8793787461238054,21.155290932365972,437.7533450136334,,,,,,,-141.84741360088248,-212.42182930256,20.37410392106139,0.29145358469401256,0.46715424046985216,0.834758482185144
84157.289159,2,1.0,0.5015985507760068,0.3945671458950999,84157.289159-1,4.979924356581876,21.264162075854756,437.3064608589848,,,,,,,-141.84741360088248,-212.42182930256,20.37410392106139,0.29365467591492866,0.4673719827568296,0.8338647138758468
84157.301276,3,1.0,0.5066825154488512,0.38688457703809453,84157.301276-1,8.513374389741657,24.165100157693416,434.40098498484883,,,,,,,-141.84741360088248,-212.42182930256,20.37410392106139,0.3007215759812482,0.4731738589205069,0.8280537621275748
84157.309204,3,1.0,0.5092696905389389,0.38839568308029604,84157.309204-1,10.320008707241882,23.552032201389864,434.0906884025341,,,,,,,-141.84741360088248,-212.42182930256,20.37410392106139,0.30433484461624866,0.4719477230078998,0.8274331689629455
84157.317232,3,1.0,0.5074952323019452,0.3868073980596909,84157.317232-1,9.078888574971884,24.18416093836464,434.18427379806445,,,,,,,-141.84741360088248,-212.42182930256,20.37410392106139,0.3018526043517087,0.4732119804818494,0.8276203397540061
84157.32518,3,1.0,0.5062131676084859,0.3899207022201112,84157.32518-1,8.197717460771301,23.004109454681497,435.1765701685063,,,,,,,-141.84741360088248,-212.42182930256,20.37410392106139,0.30009026212330747,0.4708518775144831,0.8296049324948898
84157.333267,3,1.0,0.5056763027788719,0.38019271622149264,84157.333267-1,7.7883018794376255,26.739601984375042,433.1827308142955,,,,,,,-141.84741360088248,-212.42182930256,20.37410392106139,0.2992714309606402,0.4783228625738701,0.825617253786468
