world_index,marker_uid,corner_0_x,corner_0_y,corner_1_x,corner_1_y,corner_2_x,corner_2_y,corner_3_x,corner_3_y
0,apriltag_v3:tag36h11:0,453.94586181640625,518.9539794921874,493.59909057617193,574.9956665039062,563.7066650390626,536.6633911132812,521.0807495117188,483.2198181152344
0,apriltag_v3:tag36h11:1,556.9857177734375,339.24664306640625,592.8466186523439,373.9920959472657,648.8063964843749,346.5595397949218,611.300354003906,314.82458496093744
0,apriltag_v3:tag36h11:2,650.4049682617186,290.56634521484375,689.4883422851562,323.08303833007807,735.214111328125,278.592041015625,694.8846435546873,248.82113647460943
0,apriltag_v3:tag36h11:3,736.1987915039062,248.1150360107422,774.21337890625,277.89111328125,809.5067138671876,229.07301330566406,768.8904418945312,201.31718444824216
0,apriltag_v3:tag36h11:4,862.6194458007812,289.16552734375,906.2035522460938,322.1229858398437,939.4354858398436,271.6090393066406,894.0778198242185,241.1716156005859
0,apriltag_v3:tag36h11:5,947.8443603515624,352.3712463378906,995.56640625,388.96539306640614,1029.9849853515625,335.38787841796875,981.1742553710935,300.24404907226574
0,apriltag_v3:tag36h11:6,1067.9562988281252,446.8363952636719,1115.240478515625,486.2087707519531,1150.8060302734373,429.25097656250006,1102.2509765625,390.87570190429693
0,apriltag_v3:tag36h11:7,1179.6787109374998,547.6755981445312,1216.4281005859375,588.33544921875,1252.5703125,533.2797241210936,1216.77685546875,492.2240905761718
0,apriltag_v3:tag36h11:20,524.0775146484375,624.7680053710938,548.5525512695311,656.9661865234375,585.2149047851562,636.4354248046874,559.7084350585938,605.8027343749999
0,apriltag_v3:tag36h11:22,718.4077758789062,686.1290283203126,748.5394897460935,718.382080078125,784.5182495117189,686.3660888671873,753.0975341796877,654.721984863281
0,apriltag_v3:tag36h11:23,872.291259765625,564.4379882812499,840.7001342773438,594.6973266601562,870.745361328125,623.2910766601564,901.4016723632812,591.7471923828125
0,apriltag_v3:tag36h11:24,935.8071899414064,508.8861694335938,910.4630126953126,537.8714599609375,938.3110351562499,561.9567260742188,964.4205932617186,532.3883666992189
0,apriltag_v3:tag36h11:25,992.6967773437498,467.3134460449219,1017.7302246093751,488.1629028320312,1038.2864990234377,462.19598388671875,1012.6515502929688,441.6687927246095
0,apriltag_v3:tag36h11:53,97.9425277709961,332.30947875976557,111.45249176025388,368.5011291503907,140.18031311035156,351.04412841796875,126.48469543457036,314.10714721679676
0,apriltag_v3:tag36h11:54,398.056182861328,226.47935485839844,436.68151855468756,210.29251098632815,426.5003356933595,171.27964782714847,386.82403564453125,187.03079223632812
0,apriltag_v3:tag36h11:55,32.751873016357415,377.014892578125,67.02401733398436,349.0036010742188,48.50070571899415,295.6725769042969,14.449702262878423,326.3787231445312
1,apriltag_v3:tag36h11:0,452.4440307617187,522.1191406249998,491.97344970703125,578.146240234375,562.2847900390625,540.0997314453126,519.8363037109375,486.7023620605468
1,apriltag_v3:tag36h11:1,556.0130004882812,342.85528564453114,591.6411743164064,377.5922546386718,647.6751708984374,350.1548461914063,610.3295288085936,318.44952392578125
1,apriltag_v3:tag36h11:2,649.5308837890624,294.21704101562494,688.5681762695312,326.7439880371094,734.0955200195314,282.0526733398437,694.0590209960939,252.39761352539062
1,apriltag_v3:tag36h11:3,735.5058593750001,251.76654052734375,773.3066406249999,281.3834533691406,808.6497192382812,232.4893493652344,768.0614013671876,204.83285522460938
1,apriltag_v3:tag36h11:4,861.730651855469,292.64266967773443,905.3052978515626,325.39724731445307,938.8284301757811,274.94448852539057,893.3261108398438,244.43855285644534
1,apriltag_v3:tag36h11:5,946.8693237304689,355.55841064453125,994.4615478515625,391.920440673828,1029.0672607421875,338.6778564453125,980.2630004882815,303.04553222656267
1,apriltag_v3:tag36h11:6,1066.7753906249998,449.5370788574219,1114.0279541015625,488.8089904785156,1149.7053222656252,431.76272583007807,1101.2059326171875,393.59051513671875
1,apriltag_v3:tag36h11:7,1178.4114990234375,549.8386840820312,1215.1185302734377,590.2639770507812,1251.679443359375,535.2598266601562,1215.5913085937498,494.6327209472657
1,apriltag_v3:tag36h11:22,716.4963989257811,689.2003784179688,746.5176391601561,721.0933227539061,782.4639282226565,689.3941040039062,751.2528686523439,657.4837646484374
1,apriltag_v3:tag36h11:23,870.4730224609375,567.4589233398438,838.8893432617188,597.7117309570311,868.865234375,625.8912963867188,899.8618164062501,594.5426025390627
1,apriltag_v3:tag36h11:24,934.2025146484376,511.8362426757812,908.9007568359376,540.7728271484376,936.6036987304688,564.76513671875,963.0346069335938,535.3170776367185
1,apriltag_v3:tag36h11:25,991.0828857421874,469.98526000976557,1016.4664916992186,490.7762756347656,1036.9366455078127,464.94354248046875,1011.4542846679688,444.6080322265625
1,apriltag_v3:tag36h11:53,97.26612091064453,335.27398681640625,110.7228775024414,371.6119995117188,139.2084197998047,354.15759277343744,125.8623275756836,317.23379516601557
1,apriltag_v3:tag36h11:54,397.3694763183593,230.06590270996094,436.0049133300781,213.8067779541015,425.8598327636719,174.96563720703122,386.1247253417969,190.5559692382813
1,apriltag_v3:tag36h11:55,32.17010116577148,379.8047180175781,66.52098083496095,351.55493164062494,47.77403259277344,298.73141479492193,13.677813529968251,329.2609252929688
2,apriltag_v3:tag36h11:0,450.45437622070307,523.1365356445311,490.06427001953125,579.2203369140625,560.3753051757812,541.2077026367188,517.8597412109375,487.85140991210943
2,apriltag_v3:tag36h11:1,553.9913330078126,344.080810546875,589.9018554687499,378.6677551269531,645.7684936523438,351.3919677734375,608.6708984375002,319.5832824707031
