timestamp,block_0,block_1,block_2,block_3,block_4,block_5,block_6,block_7,block_8,block_9,block_10,block_11,block_12,block_13,block_14,block_15,block_16,block_17,block_18,block_19,block_20,block_21,block_22,block_23
0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
63,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
122,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
182,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
239,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
289,2.107109091657815,6.361400749771488,46.193726652419485,1.1312761936225575,6.107969924721583,39.955525054421656,37.61416833647474,36.84859720363697,36.34374949922835,31.587063701997636,30.671420729162186,30.06301816737732,59.88049334557379,66.2103625212509,72.54083642544967,59.85410061484023,66.18649395683062,72.51905147205082,60.773072368040445,67.01869102673702,73.27936811303452,62.189597838025136,68.30581747656241,74.45834772038552
338,5.028070629625885,2.1822694520836503,39.56051465699669,6.774424457178837,5.037224675455107,33.53022124060148,31.85090090899838,30.561082736637967,29.555629293114098,26.34491675001836,24.770032860014442,23.51829017514981,52.23608662219466,58.56696638299116,64.89832493395829,52.43300561736797,58.74266663827863,65.05692823753016,54.13458915926011,60.26636333102301,66.43596599037369,56.14018731236077,62.074160785079854,68.08013267539334
394,4.122731383525781,1.1006809432265356,39.68049378372098,4.805703483732499,2.703584740974902,33.53772628891886,31.563360172810338,30.495592580224326,29.728306103696383,25.822791027354153,24.506162446676246,23.544490116350445,52.92787011269236,59.260814702278076,65.5938343589675,52.9854442897187,59.31224183160326,65.64029995227409,54.27784313742365,60.46957069603249,66.68789940383787,56.02481592541352,62.04244292408361,68.11733751932836
452,3.385868927342997,2.935209371311687,41.279563637148826,2.084327052003749,1.2230146851137034,35.048057712511095,32.76703599593837,31.947326498877594,31.4267441592063,26.802536384427167,25.793971759023613,25.146322934529188,55.03352006076251,61.35997536794229,67.68771710031919,54.96879697742091,61.301932172004605,67.63510447333847,55.86181976160421,62.10395441478819,68.36286728226403,57.33065086680152,63.42839881068436,69.56825601368473
512,3.9912850093488452,3.468051660537525,41.01705061489346,2.2056844407624028,0.9808517454363963,34.76882303476479,32.423634128335905,31.65739559084344,31.195270421294218,26.421544192184903,25.475412518868946,24.898812101565504,54.90151937171984,61.224394137202324,67.5492284769699,54.800652524853184,61.133960490825906,67.46727321939319,55.59000732111965,61.842530042894445,68.1099871712856,56.99665156493733,63.10996670700309,69.26283078336769
