timestamp,x,y,device,idx_table
1701260716872,0.3334069550037384,0.985344077460468,1,1701260716872
1701260716929,0.3976323306560516,0.9944999017752708,1,1701260716872
1701260716993,0.038233292599519,0.762123242020607,0,1701260716872
1701260717056,0.4475502371788025,0.9037827104330064,1,1701260716872
1701260717112,0.251587301492691,0.5359368622303009,1,1701260716872
1701260717172,0.2511461079120636,0.4570467472076416,1,1701260716872
1701260717234,nan,nan,2,1701260716872
1701260717293,0.0136579638347029,0.4531197547912597,1,1701260716872
1701260717350,0.0451350919902324,0.4451667666435241,1,1701260716872
1701260717408,0.0681128799915313,0.4293379187583923,1,1701260716872
1701260717462,nan,nan,2,1701260716872
1701260717515,0.2403167635202407,0.2696458101272583,1,1701260716872
1701260717573,nan,nan,2,1701260716872
1701260717628,0.2285309433937072,0.3856688737869262,1,1701260716872
1701260717682,nan,nan,2,1701260716872
1701260717736,0.4837718904018402,0.229241669178009,1,1701260716872
1701260717794,nan,nan,2,1701260716872
1701260717853,0.4786725640296936,0.3352420926094055,1,1701260716872
1701260717909,0.5964131355285645,0.321984589099884,1,1701260716872
1701260717965,nan,nan,2,1701260716872
1701260718023,0.6039947867393494,0.8667067736387253,1,1701260716872
1701260718083,0.1998927295207977,0.4927542209625244,1,1701260716872
1701260718146,0.1309170573949813,0.342431902885437,1,1701260716872
1701260718203,0.0875254049897193,0.3322780728340149,1,1701260716872
1701260718265,0.0816763490438461,0.3101615309715271,1,1701260716872
1701260718318,nan,nan,2,1701260716872
1701260718372,nan,nan,2,1701260716872
1701260718433,nan,nan,2,1701260716872
1701260718496,0.7794079184532166,0.9027800261974336,1,1701260716872
1701260718561,0.7146133780479431,0.8837038427591324,1,1701260716872
1701260718623,0.1741157472133636,0.5198693871498108,1,1701260716872
1701260718683,0.1392040997743606,0.5341289043426514,1,1701260716872
1701260718744,0.6994484066963196,0.7492892444133759,1,1701260716872
1701260718801,0.6884820461273193,0.7457135319709778,1,1701260716872
1701260718856,0.5515260696411133,0.6079343557357788,1,1701260716872
1701260718913,nan,nan,2,1701260716872
1701260718973,0.1070731431245803,0.5428967773914337,1,1701260716872
1701260719027,0.6824090480804443,0.8041445165872574,1,1701260716872
1701260719082,0.3456641137599945,0.6575554609298706,1,1701260716872
1701260719134,0.5433040261268616,0.6894078254699707,1,1701260716872
1701260719190,0.5099448561668396,0.4663916826248169,1,1701260716872
1701260719250,0.470829427242279,0.8248639702796936,1,1701260716872
1701260719306,0.4758819043636322,0.8289697021245956,1,1701260716872
1701260719364,0.4772190749645233,0.9464485347270966,1,1701260716872
1701260719424,nan,nan,2,1701260716872
1701260719481,0.9880267381668092,0.6745912134647369,1,1701260716872
1701260719541,nan,nan,2,1701260716872
1701260719597,nan,nan,2,1701260716872
1701260719654,0.461808830499649,0.7414724826812744,1,1701260716872
1701260719714,0.4460900425910949,0.7316892743110657,1,1701260716872
1701260719772,0.4429113864898681,0.7455451786518097,1,1701260716872
1701260719832,0.4381104409694671,0.7189052700996399,1,1701260716872
1701260719892,0.4369378089904785,0.730259120464325,1,1701260716872
1701260719951,0.455392837524414,0.920020803809166,1,1701260716872
1701260720010,nan,nan,2,1701260716872
