timestamp,event,device
7,enter,SCREEN
245,quit,SCREEN
246,enter,TABLE
252,quit,TABLE
253,enter,SCREEN
505,quit,SCREEN
506,enter,TABLE
511,quit,TABLE
512,enter,SCREEN
728,quit,SCREEN
815,enter,TABLE
876,quit,TABLE
944,enter,TABLE
1058,quit,TABLE
1185,enter,SCREEN
1251,quit,SCREEN
1252,enter,TABLE
1252,quit,TABLE
1253,enter,SCREEN
1318,quit,SCREEN
1319,enter,TABLE
1320,quit,TABLE
1321,enter,SCREEN
1659,quit,SCREEN
1660,enter,SCREEN
1934,quit,SCREEN
2208,enter,TABLE
2273,quit,TABLE
2748,grasp,BLOCK
2809,enter,TABLE
2874,quit,TABLE
3329,enter,TABLE
4057,quit,TABLE
4232,enter,SCREEN
4389,release,BLOCK
4449,quit,SCREEN
