device_time_stamp,system_time_stamp,left_gaze_point_on_display_area,left_gaze_point_in_user_coordinate_system,left_gaze_point_validity,left_pupil_diameter,left_pupil_validity,left_gaze_origin_in_user_coordinate_system,left_gaze_origin_in_trackbox_coordinate_system,left_gaze_origin_validity,right_gaze_point_on_display_area,right_gaze_point_in_user_coordinate_system,right_gaze_point_validity,right_pupil_diameter,right_pupil_validity,right_gaze_origin_in_user_coordinate_system,right_gaze_origin_in_trackbox_coordinate_system,right_gaze_origin_validity,timestamp
20136516805,886614572629,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-34.01465606689453, -65.93399047851562, 803.8883056640625)","(0.555975079536438, 0.6352096796035767, 0.8146092295646667)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1702304536346
20136527908,886614583729,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-33.6767578125, -67.13008117675781, 803.78857421875)","(0.5554036498069763, 0.6380578279495239, 0.8145793676376343)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1702304536356
20136539011,886614594830,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-34.076045989990234, -66.7064437866211, 803.8117065429688)","(0.5561018586158752, 0.6370452642440796, 0.814588725566864)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1702304536367
20136550114,886614605930,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-34.29079055786133, -67.41324615478516, 803.7318115234375)","(0.5564993619918823, 0.6387236714363098, 0.8145653009414673)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1702304536379
20136561217,886614617031,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-32.660430908203125, -67.67644500732422, 803.77294921875)","(0.5536147356033325, 0.6393718123435974, 0.8145560026168823)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1702304536390
20136572320,886614628133,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-33.6000862121582, -67.90274047851562, 803.713623046875)","(0.5552859306335449, 0.6398971080780029, 0.8145529627799988)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1702304536410
20136583423,886614639235,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-32.82283401489258, -68.30256652832031, 803.7078857421875)","(0.5539169311523438, 0.6408583521842957, 0.8145450353622437)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1702304536431
20136594527,886614650339,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-31.34771156311035, -68.53092193603516, 803.7447509765625)","(0.5513069033622742, 0.6414217352867126, 0.814539909362793)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1702304536431
20136605630,886614661442,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-32.09297180175781, -68.56291961669922, 803.7129516601562)","(0.5526288151741028, 0.6414874196052551, 0.8145405054092407)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1702304536433
20136616733,886614672544,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-29.882333755493164, -68.17622375488281, 803.8396606445312)","(0.5487012267112732, 0.6405978202819824, 0.8145577311515808)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1702304536447
