timestamp,x,y,device,idx_table
1706192536566,nan,nan,Device.NO_DEVICE,1706192536557
1706192536574,0.6177733540534973,0.521162748336792,Device.SCREEN,1706192536557
1706192536575,0.6193264722824097,0.5197372138500214,Device.SCREEN,1706192536557
1706192536575,0.6206255555152893,0.5221590399742126,Device.SCREEN,1706192536557
1706192536575,0.618893027305603,0.5213991105556488,Device.SCREEN,1706192536557
1706192536591,0.6194005012512207,0.5198165774345398,Device.SCREEN,1706192536557
1706192536598,0.6190165877342224,0.5183204412460327,Device.SCREEN,1706192536557
1706192536610,0.6210094094276428,0.5162198841571808,Device.SCREEN,1706192536557
1706192536619,0.6198447644710541,0.5140771567821503,Device.SCREEN,1706192536557
1706192536630,0.617093563079834,0.5181380808353424,Device.SCREEN,1706192536557
1706192536642,0.6151760518550873,0.5234444439411163,Device.SCREEN,1706192536557
1706192536653,0.6154471337795258,0.5300241410732269,Device.SCREEN,1706192536557
1706192536665,0.6181363761425018,0.5290420949459076,Device.SCREEN,1706192536557
1706192536675,0.6191413402557373,0.5285030007362366,Device.SCREEN,1706192536557
1706192536686,0.6231507360935211,0.5273176729679108,Device.SCREEN,1706192536557
1706192536730,0.6227734684944153,0.522883415222168,Device.SCREEN,1706192536557
1706192536731,0.6154984533786774,0.5251800119876862,Device.SCREEN,1706192536557
1706192536731,0.6017399430274963,0.5232556760311127,Device.SCREEN,1706192536557
1706192536731,0.589322417974472,0.5307311117649078,Device.SCREEN,1706192536557
1706192536747,0.5656761527061462,0.5400959551334381,Device.SCREEN,1706192536557
1706192536753,0.5663861632347107,0.5372419357299805,Device.SCREEN,1706192536557
1706192536764,0.5665485262870789,0.5385207533836365,Device.SCREEN,1706192536557
1706192536775,0.5650451183319092,0.5373137295246124,Device.SCREEN,1706192536557
1706192536786,0.5662828385829926,0.5472464859485626,Device.SCREEN,1706192536557
1706192536797,0.5656023621559143,0.547089546918869,Device.SCREEN,1706192536557
1706192536808,0.5699803233146667,0.544141411781311,Device.SCREEN,1706192536557
1706192536819,0.5696133077144623,0.5348376929759979,Device.SCREEN,1706192536557
1706192536830,0.5722922384738922,0.5386742651462555,Device.SCREEN,1706192536557
1706192536869,0.5716054737567902,0.5436408817768097,Device.SCREEN,1706192536557
1706192536870,0.5713667869567871,0.5442936420440674,Device.SCREEN,1706192536557
1706192536870,0.5703595280647278,0.544531375169754,Device.SCREEN,1706192536557
1706192536875,0.5718842148780823,0.5417387783527374,Device.SCREEN,1706192536557
1706192536885,0.5744039118289948,0.5416654348373413,Device.SCREEN,1706192536557
1706192536898,0.5734412670135498,0.534951776266098,Device.SCREEN,1706192536557
1706192536908,0.567775547504425,0.5429333448410034,Device.SCREEN,1706192536557
1706192536919,0.5631377398967743,0.546342670917511,Device.SCREEN,1706192536557
1706192536930,0.5619589686393738,0.5490977764129639,Device.SCREEN,1706192536557
1706192536942,0.5634976029396057,0.5501447021961212,Device.SCREEN,1706192536557
1706192536952,0.5660472214221954,0.5508378446102142,Device.SCREEN,1706192536557
1706192536964,0.5647054016590118,0.5506600439548492,Device.SCREEN,1706192536557
1706192536975,0.5662690103054047,0.548980325460434,Device.SCREEN,1706192536557
1706192536986,0.5657767951488495,0.5481137633323669,Device.SCREEN,1706192536557
1706192537021,0.566745787858963,0.5469961762428284,Device.SCREEN,1706192536557
1706192537022,0.5669411420822144,0.5494470000267029,Device.SCREEN,1706192536557
1706192537022,0.5686694383621216,0.5545206367969513,Device.SCREEN,1706192536557
1706192537031,0.5691536664962769,0.559100478887558,Device.SCREEN,1706192536557
1706192537041,0.5666311085224152,0.5608063042163849,Device.SCREEN,1706192536557
1706192537052,0.5663102865219116,0.5545966029167175,Device.SCREEN,1706192536557
1706192537063,0.5626192986965179,0.5519847869873047,Device.SCREEN,1706192536557
1706192537075,0.5404450297355652,0.5476078391075134,Device.SCREEN,1706192536557
1706192537085,0.5362019538879395,0.5453864336013794,Device.SCREEN,1706192536557
1706192537097,0.5362214148044586,0.5456391274929047,Device.SCREEN,1706192536557
1706192537108,0.5371139943599701,0.5434663593769073,Device.SCREEN,1706192536557
1706192537119,0.5375899970531464,0.5508270263671875,Device.SCREEN,1706192536557
1706192537130,0.5364724695682526,0.5507161915302277,Device.SCREEN,1706192536557
1706192537141,0.5385712087154388,0.5583385825157166,Device.SCREEN,1706192536557
1706192537152,0.5385579466819763,0.5582310259342194,Device.SCREEN,1706192536557
1706192537195,0.5392633974552155,0.556087464094162,Device.SCREEN,1706192536557
1706192537197,0.5422309339046478,0.5453590452671051,Device.SCREEN,1706192536557
1706192537197,0.5428529679775238,0.5510881543159485,Device.SCREEN,1706192536557
1706192537197,0.5430139601230621,0.5511437356472015,Device.SCREEN,1706192536557
1706192537214,0.541851818561554,0.5559307932853699,Device.SCREEN,1706192536557
1706192537219,0.5406875610351562,0.5516207218170166,Device.SCREEN,1706192536557
1706192537232,0.5428203642368317,0.5515279471874237,Device.SCREEN,1706192536557
1706192537241,0.5401885211467743,0.5434733927249908,Device.SCREEN,1706192536557
1706192537253,0.5463146269321442,0.5429427027702332,Device.SCREEN,1706192536557
1706192537264,0.5445988774299622,0.5408000648021698,Device.SCREEN,1706192536557
1706192537275,0.5488339960575104,0.5478334724903107,Device.SCREEN,1706192536557
1706192537286,0.5415360927581787,0.543312668800354,Device.SCREEN,1706192536557
1706192537297,0.5403535664081573,0.5467718839645386,Device.SCREEN,1706192536557
1706192537308,0.5396475791931152,0.5424854755401611,Device.SCREEN,1706192536557
1706192537325,0.541001170873642,0.5415233671665192,Device.SCREEN,1706192536557
1706192537347,0.5404132902622223,0.5421219170093536,Device.SCREEN,1706192536557
1706192537348,0.539983332157135,0.5466243326663971,Device.SCREEN,1706192536557
1706192537352,0.5417442321777344,0.5468330979347229,Device.SCREEN,1706192536557
1706192537366,0.5430473983287811,0.5437062978744507,Device.SCREEN,1706192536557
1706192537385,0.5431064963340759,0.5471545159816742,Device.SCREEN,1706192536557
1706192537386,0.5429275929927826,0.5466044843196869,Device.SCREEN,1706192536557
1706192537397,0.5401724278926849,0.5479846298694611,Device.SCREEN,1706192536557
1706192537407,0.5405034720897675,0.5447429418563843,Device.SCREEN,1706192536557
1706192537418,0.5394928753376007,0.5439311265945435,Device.SCREEN,1706192536557
1706192537430,0.5421528220176697,0.5410812497138977,Device.SCREEN,1706192536557
1706192537441,0.5399886965751648,0.5489844381809235,Device.SCREEN,1706192536557
1706192537452,0.5399937331676483,0.5537308752536774,Device.SCREEN,1706192536557
1706192537463,0.5375067591667175,0.5641190707683563,Device.SCREEN,1706192536557
1706192537474,0.5377156138420105,0.5654389560222626,Device.SCREEN,1706192536557
1706192537513,0.5388033986091614,0.5644975304603577,Device.SCREEN,1706192536557
1706192537515,0.5407856106758118,0.5576497912406921,Device.SCREEN,1706192536557
1706192537515,0.5403123795986176,0.5520246028900146,Device.SCREEN,1706192536557
1706192537519,0.5407562255859375,0.5548185408115387,Device.SCREEN,1706192536557
1706192537532,0.5411901772022247,0.5586868226528168,Device.SCREEN,1706192536557
1706192537541,0.5414683818817139,0.5649994015693665,Device.SCREEN,1706192536557
1706192537554,0.540561705827713,0.5663261413574219,Device.SCREEN,1706192536557
1706192537563,0.5388621389865875,0.5631759166717529,Device.SCREEN,1706192536557
1706192537574,0.538306325674057,0.5613458156585693,Device.SCREEN,1706192536557
1706192537586,0.5376858115196228,0.5593515336513519,Device.SCREEN,1706192536557
1706192537597,0.5395700037479401,0.5585343837738037,Device.SCREEN,1706192536557
1706192537608,0.5386300981044769,0.5553807616233826,Device.SCREEN,1706192536557
1706192537619,0.5388779044151306,0.5524523258209229,Device.SCREEN,1706192536557
1706192537657,0.5352177619934082,0.5573822855949402,Device.SCREEN,1706192536557
1706192537657,0.5404694676399231,0.5664678514003754,Device.SCREEN,1706192536557
1706192537657,0.5409272909164429,0.5658630132675171,Device.SCREEN,1706192536557
1706192537663,0.5424919128417969,0.5610733032226562,Device.SCREEN,1706192536557
1706192537676,0.5390901863574982,0.5644626319408417,Device.SCREEN,1706192536557
1706192537686,0.5378004312515259,0.5681861340999603,Device.SCREEN,1706192536557
1706192537697,0.5393710434436798,0.571075052022934,Device.SCREEN,1706192536557
1706192537708,0.5383398532867432,0.5632937550544739,Device.SCREEN,1706192536557
1706192537719,0.538787305355072,0.563284307718277,Device.SCREEN,1706192536557
1706192537730,0.5396119654178619,0.5620314180850983,Device.SCREEN,1706192536557
1706192537741,0.5378910303115845,0.5644625425338745,Device.SCREEN,1706192536557
1706192537752,0.5414164066314697,0.5665487349033356,Device.SCREEN,1706192536557
1706192537764,0.5389233231544495,0.5697542726993561,Device.SCREEN,1706192536557
1706192537775,0.5420680046081543,0.5663482248783112,Device.SCREEN,1706192536557
1706192537817,0.5388143062591553,0.5669397711753845,Device.SCREEN,1706192536557
1706192537817,0.5387906134128571,0.5673975348472595,Device.SCREEN,1706192536557
1706192537817,0.536085307598114,0.57510045170784,Device.SCREEN,1706192536557
1706192537818,0.5348495244979858,0.5749002397060394,Device.SCREEN,1706192536557
1706192537835,0.5306247770786285,0.5718459784984589,Device.SCREEN,1706192536557
1706192537842,0.519389733672142,0.5628058016300201,Device.SCREEN,1706192536557
1706192537851,0.5186467915773392,0.5557802319526672,Device.SCREEN,1706192536557
1706192537863,0.5193712115287781,0.5521966218948364,Device.SCREEN,1706192536557
1706192537874,0.5188933461904526,0.5587787330150604,Device.SCREEN,1706192536557
1706192537885,0.5172107964754105,0.5587635934352875,Device.SCREEN,1706192536557
1706192537896,0.5136536806821823,0.5670869648456573,Device.SCREEN,1706192536557
1706192537907,0.5128086358308792,0.5660584568977356,Device.SCREEN,1706192536557
1706192537918,0.5158745348453522,0.5657435655593872,Device.SCREEN,1706192536557
1706192537930,0.5195507109165192,0.561521589756012,Device.SCREEN,1706192536557
1706192537941,0.5227070897817612,0.5576961934566498,Device.SCREEN,1706192536557
1706192537976,0.5230093002319336,0.562703549861908,Device.SCREEN,1706192536557
1706192537977,0.5234088897705078,0.5619175434112549,Device.SCREEN,1706192536557
1706192537977,0.5622789561748505,0.5032359808683395,Device.SCREEN,1706192536557
1706192537985,0.5767259895801544,0.4783158600330353,Device.SCREEN,1706192536557
1706192537998,0.617311954498291,0.4316282123327255,Device.SCREEN,1706192536557
1706192538008,0.6982761919498444,0.360632374882698,Device.SCREEN,1706192536557
1706192538019,0.7020866572856903,0.3585005104541778,Device.SCREEN,1706192536557
1706192538030,0.7026540637016296,0.3576232343912124,Device.SCREEN,1706192536557
1706192538041,0.7028606832027435,0.349920243024826,Device.SCREEN,1706192536557
1706192538052,0.7036997377872467,0.3532544821500778,Device.SCREEN,1706192536557
1706192538063,0.7048003673553467,0.3506502509117126,Device.SCREEN,1706192536557
1706192538074,0.7067903280258179,0.3513898402452469,Device.SCREEN,1706192536557
1706192538085,0.7047925889492035,0.3454708456993103,Device.SCREEN,1706192536557
1706192538097,0.705687016248703,0.3472694754600525,Device.SCREEN,1706192536557
1706192538108,0.70566526055336,0.3500054180622101,Device.SCREEN,1706192536557
1706192538148,0.7047211527824402,0.3533581346273422,Device.SCREEN,1706192536557
1706192538149,0.7016097903251648,0.3547793626785278,Device.SCREEN,1706192536557
1706192538149,0.6973169445991516,0.3560961633920669,Device.SCREEN,1706192536557
1706192538152,0.6981331706047058,0.3625493198633194,Device.SCREEN,1706192536557
1706192538166,0.697282075881958,0.3644333630800247,Device.SCREEN,1706192536557
1706192538174,0.6999825239181519,0.3710392713546753,Device.SCREEN,1706192536557
1706192538185,0.7024028897285461,0.3686011582612991,Device.SCREEN,1706192536557
1706192538196,0.7030567526817322,0.3732053637504577,Device.SCREEN,1706192536557
1706192538208,0.7232124209403992,0.3699176460504532,Device.SCREEN,1706192536557
1706192538218,0.7379165589809418,0.3762945085763931,Device.SCREEN,1706192536557
1706192538228,0.7517122030258179,0.3731959909200668,Device.SCREEN,1706192536557
1706192538239,0.8985607028007507,0.5233503580093384,Device.SCREEN,1706192536557
1706192538250,nan,nan,Device.NO_DEVICE,1706192536557
1706192538261,nan,nan,Device.NO_DEVICE,1706192536557
1706192538306,nan,nan,Device.NO_DEVICE,1706192536557
