device_time_stamp,system_time_stamp,left_gaze_point_on_display_area,left_gaze_point_in_user_coordinate_system,left_gaze_point_validity,left_pupil_diameter,left_pupil_validity,left_gaze_origin_in_user_coordinate_system,left_gaze_origin_in_trackbox_coordinate_system,left_gaze_origin_validity,right_gaze_point_on_display_area,right_gaze_point_in_user_coordinate_system,right_gaze_point_validity,right_pupil_diameter,right_pupil_validity,right_gaze_origin_in_user_coordinate_system,right_gaze_origin_in_trackbox_coordinate_system,right_gaze_origin_validity,timestamp,gaze_vizualisation_x,gaze_vizualisation_y
16111932847,161863821662,"(0.7539539337158203, 0.7720985412597656)","(93.35933685302734, 61.1475944519043, 14.209997177124023)",1,5.3072662353515625,1,"(-41.27779006958008, 3.8194828033447266, 838.679931640625)","(0.5646933913230896, 0.47086742520332336, 0.8794075846672058)",1,"(0.7395370006561279, 0.7472931742668152)","(88.05939483642578, 65.96768188476562, 15.964391708374023)",1,4.6776885986328125,1,"(19.52484893798828, -5.987722396850586, 839.4879150390625)","(0.46170106530189514, 0.49430763721466064, 0.8794726729393005)",1,1704978742089,0.75,0.76
16111943950,161863832765,"(0.7547738552093506, 0.7617645859718323)","(93.6607437133789, 63.15564727783203, 14.940850257873535)",1,5.33734130859375,1,"(-41.217132568359375, 3.8094089031219482, 838.6929931640625)","(0.5645895600318909, 0.4708916246891022, 0.8794276118278503)",1,"(0.7413520812988281, 0.7453513741493225)","(88.72665405273438, 66.34498596191406, 16.10173225402832)",1,4.69036865234375,1,"(19.58987045288086, -6.0039963722229, 839.49658203125)","(0.4615914225578308, 0.49434560537338257, 0.8794931769371033)",1,1704978742101,0.75,0.75
16111955053,161863843862,"(0.7553468942642212, 0.7540170550346375)","(93.87141418457031, 64.6611328125, 15.488790512084961)",1,5.3367767333984375,1,"(-41.15928268432617, 3.796645164489746, 838.680908203125)","(0.5644925832748413, 0.4709215760231018, 0.8793976902961731)",1,"(0.7418302893638611, 0.750264048576355)","(88.90247344970703, 65.39036560058594, 15.754281044006348)",1,4.7034759521484375,1,"(19.648685455322266, -6.021858215332031, 839.48046875)","(0.4614913761615753, 0.4943874776363373, 0.8794638514518738)",1,1704978742112,0.75,0.75
16111966156,161863854959,"(0.7581268548965454, 0.7473418116569519)","(94.89336395263672, 65.95822143554688, 15.96094036102295)",1,5.34161376953125,1,"(-41.1041259765625, 3.7916953563690186, 838.7596435546875)","(0.5643925070762634, 0.47093480825424194, 0.8795495629310608)",1,"(0.7414095997810364, 0.7528800368309021)","(88.747802734375, 64.88204193115234, 15.569245338439941)",1,4.714447021484375,1,"(19.714916229248047, -6.034060955047607, 839.5550537109375)","(0.46138226985931396, 0.49441519379615784, 0.8796164393424988)",1,1704978742123,0.75,0.75
16111977259,161863866054,"(0.7570676207542419, 0.7509649991989136)","(94.50396728515625, 65.25418090820312, 15.704699516296387)",1,5.3416290283203125,1,"(-41.03102493286133, 3.7856128215789795, 838.7406616210938)","(0.5642701387405396, 0.47094985842704773, 0.879504382610321)",1,"(0.743071436882019, 0.7546202540397644)","(89.35871124267578, 64.54389953613281, 15.446154594421387)",1,4.7119903564453125,1,"(19.79126739501953, -6.048046112060547, 839.5307006835938)","(0.4612520933151245, 0.49444878101348877, 0.8795714378356934)",1,1704978742159,0.75,0.75
16111988362,161863877150,"(0.7520102262496948, 0.7472044825553894)","(92.64476776123047, 65.98489379882812, 15.97067642211914)",1,5.3412322998046875,1,"(-40.95764923095703, 3.7800753116607666, 838.731201171875)","(0.5641465187072754, 0.47096380591392517, 0.8794782757759094)",1,"(0.7464765906333923, 0.7557011246681213)","(90.61051940917969, 64.33387756347656, 15.369707107543945)",1,4.7056884765625,1,"(19.8635311126709, -6.061801433563232, 839.51611328125)","(0.46112921833992004, 0.49448162317276, 0.8795459270477295)",1,1704978742160,0.75,0.75
16111999466,161863888248,"(0.749042272567749, 0.7450656294822693)","(91.55369567871094, 66.40050506591797, 16.12190818786621)",1,5.3491973876953125,1,"(-40.89018630981445, 3.776167631149292, 838.794921875)","(0.5640268325805664, 0.47097477316856384, 0.8795989751815796)",1,"(0.7514407634735107, 0.7507562041282654)","(92.4354019165039, 65.29473876953125, 15.71943187713623)",1,4.7183380126953125,1,"(19.935155868530273, -6.076351642608643, 839.5748291015625)","(0.4610103964805603, 0.49451500177383423, 0.8796669840812683)",1,1704978742160,0.75,0.75
16112010569,161863899350,"(0.7459672093391418, 0.7406071424484253)","(90.42323303222656, 67.26686096191406, 16.437246322631836)",1,5.34368896484375,1,"(-40.83163833618164, 3.7816359996795654, 839.0445556640625)","(0.5639068484306335, 0.4709664285182953, 0.8800920248031616)",1,"(0.749704122543335, 0.7485582828521729)","(91.7969970703125, 65.72184753417969, 15.87489128112793)",1,4.72882080078125,1,"(20.009469985961914, -6.081801414489746, 839.819580078125)","(0.4608943462371826, 0.4945247173309326, 0.8801599144935608)",1,1704978742168,0.75,0.74
16112021672,161863910452,"(0.7375860214233398, 0.7394792437553406)","(87.34214782714844, 67.48603057861328, 16.51702117919922)",1,5.3504180908203125,1,"(-40.88783264160156, 3.829599142074585, 838.2542114257812)","(0.5640667676925659, 0.47084781527519226, 0.8785191774368286)",1,"(0.7361000180244446, 0.7372706532478333)","(86.7958755493164, 67.91519927978516, 16.67320442199707)",1,4.734832763671875,1,"(19.903818130493164, -6.039620876312256, 839.0346069335938)","(0.46104124188423157, 0.4944404065608978, 0.8785848617553711)",1,1704978742178,0.74,0.74
16112032775,161863921554,"(0.6288519501686096, 0.6849657297134399)","(47.369510650634766, 78.07881164550781, 20.372478485107422)",1,5.371795654296875,1,"(-41.08396911621094, 3.8998305797576904, 836.7005615234375)","(0.5645281076431274, 0.470666766166687, 0.8754352927207947)",1,"(0.6574273109436035, 0.6915237307548523)","(57.87434387207031, 76.80449676513672, 19.908676147460938)",1,4.7734527587890625,1,"(19.61448860168457, -5.966627597808838, 837.498291015625)","(0.46147000789642334, 0.49429482221603394, 0.8754984140396118)",1,1704978742189,0.64,0.69
