timestamp,event,device
194,enter,SCREEN
2566,quit,SCREEN
3012,enter,TABLE
4300,quit,TABLE
4561,enter,TABLE
4570,quit,TABLE
4571,enter,SCREEN
4917,quit,SCREEN
4918,enter,TABLE
4919,quit,TABLE
4920,enter,SCREEN
5245,quit,SCREEN
5246,enter,TABLE
5255,quit,TABLE
5256,enter,SCREEN
5942,quit,SCREEN
5943,enter,TABLE
5952,quit,TABLE
5953,enter,SCREEN
5960,quit,SCREEN
5961,enter,TABLE
5989,quit,TABLE
5990,enter,SCREEN
6076,quit,SCREEN
6077,enter,TABLE
6085,quit,TABLE
6086,enter,SCREEN
10423,quit,SCREEN
10448,enter,SCREEN
13208,quit,SCREEN
14038,enter,SCREEN
15109,grasp,BLOCK
15431,quit,SCREEN
15775,enter,TABLE
17993,quit,TABLE
18262,enter,SCREEN
18542,release,BLOCK
18602,quit,SCREEN
