timestamp,event,device
3,enter,TABLE
130,quit,TABLE
571,enter,TABLE
763,quit,TABLE
907,enter,SCREEN
1025,quit,SCREEN
1082,enter,SCREEN
1934,quit,SCREEN
2084,enter,TABLE
2196,quit,TABLE
2226,enter,TABLE
2267,quit,TABLE
2268,enter,SCREEN
2321,quit,SCREEN
2322,enter,TABLE
2323,quit,TABLE
2324,enter,SCREEN
2967,grasp,BLOCK
3293,quit,SCREEN
3294,enter,TABLE
3302,quit,TABLE
3303,enter,SCREEN
3441,quit,SCREEN
3442,enter,TABLE
3447,quit,TABLE
3448,enter,SCREEN
3942,quit,SCREEN
3943,enter,TABLE
3946,quit,TABLE
3947,enter,SCREEN
3960,quit,SCREEN
3961,enter,TABLE
3969,quit,TABLE
3970,enter,SCREEN
4123,quit,SCREEN
4124,enter,TABLE
4137,quit,TABLE
4138,enter,SCREEN
4254,quit,SCREEN
4496,enter,TABLE
6623,quit,TABLE
6629,release,BLOCK
