timestamp,event,device
704,enter,SCREEN
764,quit,SCREEN
765,enter,TABLE
769,quit,TABLE
770,enter,SCREEN
844,quit,SCREEN
845,enter,TABLE
892,quit,TABLE
893,enter,SCREEN
942,quit,SCREEN
943,enter,TABLE
948,quit,TABLE
949,enter,SCREEN
1185,quit,SCREEN
1186,enter,TABLE
1193,quit,TABLE
1194,enter,SCREEN
1474,quit,SCREEN
1475,enter,TABLE
1481,quit,TABLE
1482,enter,SCREEN
2060,quit,SCREEN
2061,enter,TABLE
2069,quit,TABLE
2070,enter,SCREEN
2189,quit,SCREEN
2190,enter,TABLE
2191,quit,TABLE
2192,enter,SCREEN
2222,quit,SCREEN
2223,enter,TABLE
2225,quit,TABLE
2226,enter,SCREEN
2523,quit,SCREEN
3461,enter,SCREEN
3527,quit,SCREEN
3560,enter,SCREEN
3729,grasp,BLOCK
3904,quit,SCREEN
4662,enter,TABLE
6357,release,BLOCK
6417,quit,TABLE
