timestamp,event,device
202,enter,SCREEN
310,quit,SCREEN
366,enter,SCREEN
912,quit,SCREEN
968,enter,SCREEN
2917,quit,SCREEN
2977,enter,SCREEN
3154,quit,SCREEN
3212,enter,SCREEN
3434,quit,SCREEN
3630,enter,TABLE
4728,quit,TABLE
4954,enter,SCREEN
5015,quit,SCREEN
5240,enter,TABLE
5403,quit,TABLE
5514,enter,TABLE
5789,quit,TABLE
5789,enter,SCREEN
5931,quit,SCREEN
6115,enter,TABLE
6671,quit,TABLE
7441,enter,TABLE
8016,quit,TABLE
8179,enter,SCREEN
8476,quit,SCREEN
8536,enter,TABLE
8646,quit,TABLE
8647,enter,SCREEN
8754,quit,SCREEN
8809,enter,SCREEN
9286,quit,SCREEN
9435,enter,TABLE
10585,grasp,BLOCK
11926,release,BLOCK
11986,quit,TABLE
