device_time_stamp,system_time_stamp,left_gaze_point_on_display_area,left_gaze_point_in_user_coordinate_system,left_gaze_point_validity,left_pupil_diameter,left_pupil_validity,left_gaze_origin_in_user_coordinate_system,left_gaze_origin_in_trackbox_coordinate_system,left_gaze_origin_validity,right_gaze_point_on_display_area,right_gaze_point_in_user_coordinate_system,right_gaze_point_validity,right_pupil_diameter,right_pupil_validity,right_gaze_origin_in_user_coordinate_system,right_gaze_origin_in_trackbox_coordinate_system,right_gaze_origin_validity,timestamp,gaze_vizualisation_x,gaze_vizualisation_y
15267585550,264750023425,"(0.7495734691619873, 0.6930767893791199)","(91.74895477294922, 76.5027084350586, 19.798845291137695)",1,4.56744384765625,1,"(-46.71821975708008, 31.88963508605957, 863.5910034179688)","(0.5712262988090515, 0.409341424703598, 0.9308829307556152)",1,"(0.7603737711906433, 0.7728314399719238)","(95.71937561035156, 61.00520324707031, 14.158162117004395)",1,5.04669189453125,1,"(5.934332847595215, 12.9756441116333, 864.3491821289062)","(0.48473885655403137, 0.45199912786483765, 0.92893385887146)",1,1705322313404,0.75,0.73
15267596653,264750034528,"(0.7514640092849731, 0.7008457779884338)","(92.4439697265625, 74.99308776855469, 19.249393463134766)",1,4.5732269287109375,1,"(-46.67610549926758, 31.87664794921875, 863.6765747070312)","(0.5711495280265808, 0.4093778431415558, 0.9310483336448669)",1,"(0.7553508877754211, 0.7685412168502808)","(93.87284851074219, 61.83885955810547, 14.46163558959961)",1,5.044708251953125,1,"(5.987584114074707, 12.977685928344727, 864.4325561523438)","(0.4846521019935608, 0.45199841260910034, 0.9291014671325684)",1,1705322313414,0.75,0.73
15267607756,264750045630,"(0.7543924450874329, 0.7004490494728088)","(93.52049255371094, 75.07017517089844, 19.277446746826172)",1,4.569793701171875,1,"(-46.645572662353516, 31.862648010253906, 863.9112548828125)","(0.5710786581039429, 0.40942850708961487, 0.9315123558044434)",1,"(0.7539602518081665, 0.7656368613243103)","(93.36166381835938, 62.403202056884766, 14.667052268981934)",1,5.0460968017578125,1,"(6.038168430328369, 12.972739219665527, 864.6654663085938)","(0.484571635723114, 0.45201796293258667, 0.9295677542686462)",1,1705322313425,0.75,0.73
15267618859,264750056732,"(0.7533091306686401, 0.7006368041038513)","(93.12229919433594, 75.0336685180664, 19.264150619506836)",1,4.572998046875,1,"(-46.615264892578125, 31.84379768371582, 863.9629516601562)","(0.5710244178771973, 0.40947479009628296, 0.9316108226776123)",1,"(0.7539244890213013, 0.761685848236084)","(93.34850311279297, 63.17094421386719, 14.946496963500977)",1,5.037445068359375,1,"(6.0739312171936035, 12.964897155761719, 864.7157592773438)","(0.48451346158981323, 0.4520375430583954, 0.9296686053276062)",1,1705322313437,0.75,0.73
15267629962,264750067834,"(0.7532991170883179, 0.7069838047027588)","(93.11863708496094, 73.80034637451172, 18.815242767333984)",1,4.57989501953125,1,"(-46.57075500488281, 31.8524227142334, 864.2374267578125)","(0.5709267854690552, 0.4094792306423187, 0.9321544170379639)",1,"(0.7582516074180603, 0.7700770497322083)","(94.93925476074219, 61.54042434692383, 14.352944374084473)",1,5.038665771484375,1,"(6.133716583251953, 12.982110977172852, 864.987060546875)","(0.48441800475120544, 0.4520098567008972, 0.9302124977111816)",1,1705322313447,0.76,0.74
15267641065,264750078936,"(0.7525678873062134, 0.7109132409095764)","(92.84981536865234, 73.03678894042969, 18.53733253479004)",1,4.5896759033203125,1,"(-46.51038360595703, 31.834829330444336, 864.3038330078125)","(0.5708217024803162, 0.4095245599746704, 0.9322791695594788)",1,"(0.7563083171844482, 0.7713390588760376)","(94.22484588623047, 61.29520797729492, 14.263689994812012)",1,5.0406646728515625,1,"(6.198117733001709, 12.976541519165039, 865.05029296875)","(0.48431289196014404, 0.452025443315506, 0.9303395748138428)",1,1705322313459,0.75,0.74
15267652168,264750090039,"(0.7536666989326477, 0.7098539471626282)","(93.25373840332031, 73.2426528930664, 18.612258911132812)",1,4.5792236328125,1,"(-46.47181701660156, 31.81098747253418, 864.218505859375)","(0.5707660913467407, 0.40957069396972656, 0.9321030378341675)",1,"(0.7567251324653625, 0.7746890783309937)","(94.37808227539062, 60.64426040649414, 14.02676010131836)",1,5.049957275390625,1,"(6.23402214050293, 12.96646785736084, 864.96337890625)","(0.4842529296875, 0.45204541087150574, 0.9301660060882568)",1,1705322313470,0.76,0.74
15267663271,264750101142,"(0.7554448246955872, 0.7052516341209412)","(93.90740203857422, 74.13697052001953, 18.937715530395508)",1,4.5825958251953125,1,"(-46.43891143798828, 31.80118751525879, 864.1050415039062)","(0.5707219839096069, 0.40958359837532043, 0.9318721890449524)",1,"(0.7560864090919495, 0.7775593996047974)","(94.14322662353516, 60.08650207519531, 13.823843002319336)",1,5.04766845703125,1,"(6.263252258300781, 12.974028587341309, 864.8484497070312)","(0.4842033386230469, 0.4520256817340851, 0.9299368858337402)",1,1705322313504,0.76,0.74
15267674375,264750112246,"(0.7557058334350586, 0.7075582146644592)","(94.00332641601562, 73.68878173828125, 18.774585723876953)",1,4.58026123046875,1,"(-46.40633010864258, 31.78815269470215, 864.1940307617188)","(0.5706607103347778, 0.4096201956272125, 0.9320454001426697)",1,"(0.7588866353034973, 0.7774228453636169)","(95.17266845703125, 60.11301803588867, 13.833486557006836)",1,5.04638671875,1,"(6.302546501159668, 12.974508285522461, 864.9359741210938)","(0.48413971066474915, 0.4520282745361328, 0.9301125407218933)",1,1705322313505,0.76,0.74
15267685478,264750123349,"(0.7572342157363892, 0.716162919998169)","(94.56519317626953, 72.01676177978516, 18.166017532348633)",1,4.5889892578125,1,"(-46.38715744018555, 31.773937225341797, 864.1445922851562)","(0.5706337094306946, 0.40964776277542114, 0.9319435954093933)",1,"(0.7591130137443542, 0.7768179774284363)","(95.25589752197266, 60.230525970458984, 13.876252174377441)",1,5.049072265625,1,"(6.319185733795166, 12.97401237487793, 864.8859252929688)","(0.4841117262840271, 0.4520280659198761, 0.9300127029418945)",1,1705322313505,0.76,0.75
15267696581,264750134452,"(0.760777473449707, 0.7139516472816467)","(95.86778259277344, 72.44647216796875, 18.322402954101562)",1,4.5988922119140625,1,"(-46.36175537109375, 31.766632080078125, 864.1882934570312)","(0.5705881118774414, 0.40966787934303284, 0.9320276975631714)",1,"(0.7622682452201843, 0.7708146572113037)","(96.41582489013672, 61.397090911865234, 14.300780296325684)",1,5.0490570068359375,1,"(6.351193428039551, 12.978742599487305, 864.9283447265625)","(0.48405951261520386, 0.45201972126960754, 0.9300979971885681)",1,1705322313520,0.76,0.74
15267707684,264750145554,"(0.7603106498718262, 0.7136102914810181)","(95.6961898803711, 72.51275634765625, 18.346546173095703)",1,4.6094818115234375,1,"(-46.32508087158203, 31.763256072998047, 864.1564331054688)","(0.5705305337905884, 0.40967342257499695, 0.931959867477417)",1,"(0.7603188157081604, 0.7688332200050354)","(95.69916534423828, 61.782142639160156, 14.440924644470215)",1,5.03436279296875,1,"(6.388619422912598, 12.990845680236816, 864.8944702148438)","(0.48399728536605835, 0.45199280977249146, 0.9300312399864197)",1,1705322313526,0.76,0.74
15267718787,264750156657,"(0.7601305842399597, 0.7101495265960693)","(95.6299819946289, 73.18524932861328, 18.591320037841797)",1,4.6170654296875,1,"(-46.29562759399414, 31.755775451660156, 864.0765991210938)","(0.5704891681671143, 0.4096839129924774, 0.9317968487739563)",1,"(0.7652407884597778, 0.7679579257965088)","(97.50853729248047, 61.95222473144531, 14.502851486206055)",1,5.01898193359375,1,"(6.415572166442871, 12.99821662902832, 864.8133544921875)","(0.4839518368244171, 0.4519745111465454, 0.9298696517944336)",1,1705322313537,0.76,0.74
15267729890,264750167760,"(0.7563406825065613, 0.7126738429069519)","(94.23674011230469, 72.69471740722656, 18.412811279296875)",1,4.612945556640625,1,"(-46.27970504760742, 31.76425552368164, 863.946533203125)","(0.5704741477966309, 0.40965497493743896, 0.9315361380577087)",1,"(0.7654310464859009, 0.7755693793296814)","(97.57850646972656, 60.473182678222656, 13.964608192443848)",1,5.0271453857421875,1,"(6.426441192626953, 13.022788047790527, 864.6824951171875)","(0.48393192887306213, 0.45191651582717896, 0.9296088814735413)",1,1705322313548,0.76,0.74
