timestamp,event,device
10,enter,TABLE
118,quit,TABLE
297,enter,SCREEN
298,quit,SCREEN
299,enter,TABLE
306,quit,TABLE
307,enter,SCREEN
1806,quit,SCREEN
2043,enter,TABLE
2523,quit,TABLE
2555,enter,TABLE
3089,quit,TABLE
3245,enter,SCREEN
3903,quit,SCREEN
3904,enter,TABLE
3909,quit,TABLE
3910,enter,SCREEN
3936,quit,SCREEN
3937,enter,TABLE
3944,quit,TABLE
3945,enter,SCREEN
3965,quit,SCREEN
3966,enter,TABLE
3966,quit,TABLE
3967,enter,SCREEN
4064,quit,SCREEN
4162,enter,TABLE
4790,quit,TABLE
5012,enter,SCREEN
5432,grasp,BLOCK
5834,quit,SCREEN
6063,enter,TABLE
8424,release,BLOCK
8484,quit,TABLE
